"","beta0.1","beta0.2","beta0.3"
"517",5.01447817997429,4.9350278063448,5.14736882661942
"518",4.91087991406608,4.90859825860817,5.01048550850086
"519",5.14884446403904,4.9280827084637,5.16161686775267
"520",4.97496330290292,4.98380088087993,5.2270166520377
"521",4.85332468324802,4.98442173699801,5.04223878794386
"522",5.17021731679047,4.94263080620896,5.06607583603991
"523",4.96014367048796,4.98106109681031,5.096207879181
"524",5.10808743469224,4.9225050091483,4.96967444663876
"525",4.92878002688659,4.87131985223143,5.09363654189822
"526",5.1184092072061,5.00373467507895,4.96173775346173
"527",4.91751170289901,5.02584191927072,5.15553467699076
"528",5.1392097350413,5.00477803258342,5.10915189170586
"529",5.06159575845491,4.97513302651485,5.03390183390376
"530",5.00537998275527,4.8232935642777,5.11980188228943
"531",5.00299236529816,5.04321925959783,5.09712720801561
"532",4.84247670185773,4.85086856137965,4.97136060107465
"533",5.16893557245267,4.98139360067655,5.11605166021856
"534",5.07362966808606,4.86012615011958,5.10686611054005
"535",5.02325075636694,4.95586231894362,5.09911286092896
"536",4.95586976269202,4.86228527294518,5.04852213866421
"537",5.1479044616964,4.84219690168774,5.01757842694292
"538",4.95241888557105,4.88811826164064,5.16610613974114
"539",5.0841309768891,5.04556272757876,4.98971997413112
"540",4.91274849679961,5.00388361918777,5.05881339331208
"541",5.23743586100056,4.9723967325461,5.05629690274288
"542",5.00077183653416,5.0531687324495,5.03700153235973
"543",4.97143181559111,4.86051904469817,5.23381598756759
"544",5.12583897713523,4.86257888780782,5.05980709826094
"545",5.08346592805133,4.91999324975464,4.90550144608848
"546",4.88088339180696,4.98477462490715,5.12576214592641
"547",4.82415768817773,5.06360016556121,4.94759388122529
"548",4.98335717510283,4.98861206705745,5.1845813137032
"549",4.99163188686582,4.91264424233743,5.06310425120677
"550",5.08346592805133,4.91999324975464,4.90550144608848
"551",4.9223024398037,4.82830250744988,5.03920309371443
"552",4.82091182551891,4.86848562236889,5.04751474276558
"553",4.96272197768034,5.00828056597712,5.13707118381529
"554",4.91087991406608,4.90859825860817,5.01048550850086
"555",4.88088339180696,4.98477462490715,5.12576214592641
"556",4.84692415293811,4.94500979704221,5.11796423006032
"557",5.04198919526641,4.89074950951146,4.96297094252733
"558",4.86115657999056,5.02956539682406,4.90309296692252
"559",5.04198919526641,4.89074950951146,4.96297094252733
"560",4.93155417493806,4.96935318342845,5.03800792965459
"561",4.70004797594763,5.1284632772021,5.11899701157101
"562",5.03930152544486,4.84977186350813,4.95082516366777
"563",4.9609591426271,4.9486763983244,5.08584822882579
"564",4.91903671849334,4.9479363845686,5.18200812150612
"565",5.00219185755179,4.97483734797301,5.07513445377494
"566",4.92280686220283,4.93260295475344,5.07909466607653
"567",5.07362966808606,4.86012615011958,5.10686611054005
"568",4.89870378960499,5.02194051413975,4.93244667223545
"569",5.12757370397258,4.92116261180573,5.05699506598883
"570",4.88110635705636,4.98538859501096,5.02594087063069
"571",4.98408752826436,4.93821295012409,4.99737317831566
"572",5.19751606311871,5.02094688277907,5.03312854096876
"573",4.84239659804725,4.93519025014185,5.01876978640465
"574",4.96796518469265,4.9394314402074,5.029901302097
"575",4.93155417493806,4.96935318342845,5.03800792965459
"576",4.9016218641459,4.89452993810275,5.16922302285547
"577",5.05133482302089,4.87140322720417,5.04824720564973
"578",4.94869129655566,4.99323133129001,5.29136573193244
"579",5.1392097350413,5.00477803258342,5.10915189170586
"580",5.00077183653416,5.0531687324495,5.03700153235973
"581",4.9016218641459,4.89452993810275,5.16922302285547
"582",5.08346592805133,4.91999324975464,4.90550144608848
"583",5.10432219792401,5.00401227294632,5.04388565281984
"584",4.9531147136107,4.96372596416769,5.08983762635603
"585",4.98274050086238,4.89539864415306,5.095797707291
"586",5.17321541700526,4.92632093386377,5.10166466656892
"587",5.1479044616964,4.84219690168774,5.01757842694292
"588",4.98454407667383,5.04074644780534,5.06392846796206
"589",4.892658943344,4.99566926488694,5.04880118622475
"590",4.83926269958623,4.86552926059044,4.97957173590788
"591",4.99611460314091,5.15646219403129,5.19444314898124
"592",5.15187717625076,5.03861560208058,5.06002936005868
"593",5.09252484912787,4.84103109566252,5.08435182702405
"594",5.1244825724177,4.86276004679715,5.10675564949592
"595",4.88948333880557,4.83354429575859,5.03851499746682
"596",5.10270013323732,5.14404089260918,5.06904090499191
"597",5.1392097350413,5.00477803258342,5.10915189170586
"598",4.82415768817773,5.06360016556121,4.94759388122529
"599",4.91020531725932,5.16756646933781,4.96591901344937
"600",5.0131843632447,5.03429975963604,5.04974877444236
"601",4.68413816871812,4.98634419354462,5.09241468789211
"602",4.95419234541875,5.08738969196914,4.95961935253536
"603",5.04824156485885,5.00802475592422,5.05757575849815
"604",5.13521497668177,5.03393861983549,5.09970029455287
"605",4.89113961871144,5.05881914196428,5.16641524538788
"606",5.08415353578633,4.90944269735409,5.06940144052929
"607",5.08320106821911,5.14310110709511,5.11204755602315
"608",5.11795698113924,5.02615110487944,5.01937296077132
"609",5.0532380705778,5.03843227878467,5.1836928673676
"610",5.05133482302089,4.87140322720417,5.04824720564973
"611",4.94069438681577,5.12720231124196,5.28483941669
"612",4.6883669026184,4.94059403921074,5.13777569273603
"613",4.85030651060594,5.0142469290914,5.01520419330506
"614",5.1184092072061,5.00373467507895,4.96173775346173
"615",5.30332359537665,4.92216946637735,5.00601021267636
"616",5.06767300512896,5.00502386091426,4.9567775677448
"617",4.91620520299801,5.03156813702504,5.16515651079958
"618",4.9080116868069,4.87648560239066,5.158435312264
"619",4.90832133074932,4.87543186526124,5.08232889739034
"620",4.97715267222521,4.97419071024983,5.14575575237144
"621",4.95302366719237,4.86972264198397,4.98482641363782
"622",5.07011275230538,5.00453302446899,5.09856769643304
"623",4.96888948874153,5.00424301926572,4.96009044250088
"624",4.81271896374425,5.01644150777473,5.09506812496362
"625",4.92891385729148,4.88377592186531,5.1048431692347
"626",5.08421688207099,5.07844560122028,4.95379870516997
"627",5.07417024052413,5.00669015699367,5.06416700016781
"628",5.12620413138592,4.92636043010836,5.0918492232417
"629",4.82415768817773,5.06360016556121,4.94759388122529
"630",5.12637217101041,5.04926179415095,5.05097823724263
"631",4.99662122828349,4.85834944360978,4.96775220855915
"632",5.13689117295162,4.97050187165375,5.05402512528974
"633",5.0500797975165,5.03549551222288,5.19832469155641
"634",5.01447817997429,4.9350278063448,5.14736882661942
"635",4.91903671849334,4.9479363845686,5.18200812150612
"636",4.8410184505045,5.1174992239408,5.01552422272407
"637",4.86521870038672,4.97159491263209,5.09418837920763
"638",4.892658943344,4.99566926488694,5.04880118622475
"639",4.91903671849334,4.9479363845686,5.18200812150612
"640",5.15754909261164,4.77972032788213,5.09865854250828
"641",5.1244825724177,4.86276004679715,5.10675564949592
"642",4.81790772335811,5.04945304708242,5.06236830873471
"643",5.02133287823746,4.85118972957656,4.99950015888066
"644",5.11710819336035,4.9972680126977,5.02371942159522
"645",4.99307001255311,4.9403413764445,5.07258007181256
"646",4.93799658120165,4.81658008451542,5.02339636247776
"647",5.08174794725657,5.04614536181888,5.06743230175508
"648",5.06603612474694,4.99771351028384,5.07160301175172
"649",4.83681910730572,4.90609636205844,5.1635873121041
"650",4.93454590110428,4.94776221276896,5.15377508577593
"651",4.85745569925863,5.03391640754585,5.12695015735441
"652",4.80687843865049,4.9852608673489,5.02671740249051
"653",5.21137824408529,5.00140414113419,5.01016637243659
"654",4.95302366719237,4.86972264198397,4.98482641363782
"655",4.96210361077824,5.0451926579339,4.98571967089757
"656",4.88948333880557,4.83354429575859,5.03851499746682
"657",4.99952753956492,5.0972616630528,4.99357020948515
"658",5.04198919526641,4.89074950951146,4.96297094252733
"659",5.28494865959506,4.82980620590448,5.04114028346154
"660",4.81347195324813,4.80578086732514,5.15897090458266
"661",4.95501620972926,5.01083656337572,5.16162581859382
"662",5.07362966808606,4.86012615011958,5.10686611054005
"663",4.98767400730174,4.8699925010484,5.19547839517891
"664",5.02819811111832,5.04110048424468,5.08664821304907
"665",4.89784348382284,4.91242915914898,5.08321055671583
"666",5.02496604138796,5.20849877282351,5.11716342238092
"667",5.02979260985986,5.08760588084064,5.02458367462938
"668",4.90468939978096,4.92967430815205,5.02752460377762
"669",4.95501620972926,5.01083656337572,5.16162581859382
"670",4.94657014324804,5.02728344489113,5.2039060785449
"671",5.17654905938187,4.93091358972792,5.08903210669374
"672",4.98030185633128,5.01135241899202,5.13822922433823
"673",5.07949374125463,4.89709276530171,5.03687373393062
"674",5.07362966808606,4.86012615011958,5.10686611054005
"675",4.88926399275956,4.86728725597347,5.2193731753728
"676",5.08174794725657,5.04614536181888,5.06743230175508
"677",4.92738825264176,4.66358908310061,5.04104017900275
"678",4.98668561005669,5.0203136745347,5.14000715876942
"679",4.83835762440323,4.88468457494678,5.16360527425584
"680",4.72394883279815,5.05663425588076,5.14227487657057
"681",4.88490857219491,4.97115858621216,5.1463104697974
"682",5.12184377404006,4.97567959714012,4.96287426756798
"683",5.00299236529816,5.04321925959783,5.09712720801561
"684",4.96888948874153,5.00424301926572,4.96009044250088
"685",4.89929551704962,5.02151582533773,4.98567112208499
"686",4.95442637912245,5.04109352163307,5.12408981504855
"687",4.85360159134426,5.01073972977332,5.14474099676409
"688",5.07383340655797,4.8980399413193,4.92770694574809
"689",5.12620413138592,4.92636043010836,5.0918492232417
"690",5.15754909261164,4.77972032788213,5.09865854250828
"691",4.81790772335811,5.04945304708242,5.06236830873471
"692",4.72260538721112,4.90381902166361,5.03310301150842
"693",5.15609678190048,4.92628141445298,5.07066430143133
"694",4.86407916263587,5.0162563941334,5.01638331645675
"695",4.86915991535917,4.87309991165259,5.09108925125592
"696",5.00428226684187,4.91539006174985,5.0201637495608
"697",4.846894087871,4.93764814631086,5.04074608804481
"698",4.9680051746211,5.02898187978265,5.12797404569854
"699",4.87549543935179,5.05386427109665,5.20129346594075
"700",5.00055640002175,5.1872448805598,5.19142650096322
"701",4.97459897753463,4.93237473654266,5.15945796077913
"702",5.07383340655797,4.8980399413193,4.92770694574809
"703",5.11990867501153,4.97761444706653,4.97118112416876
"704",5.17423601820512,4.98457708816124,5.02849532706048
"705",5.09925560684013,4.91239431387992,5.10688374718229
"706",4.99732905967562,4.90994760982072,5.09114759486638
"707",4.88948333880557,4.83354429575859,5.03851499746682
"708",4.9223024398037,4.82830250744988,5.03920309371443
"709",4.96431403067699,5.25822030615,5.1223106430311
"710",4.99972610392117,4.82255073006203,5.03306199678933
"711",4.98668561005669,5.0203136745347,5.14000715876942
"712",5.06217855720492,4.89828601089912,5.07364269089646
"713",4.83681910730572,4.90609636205844,5.1635873121041
"714",4.85050905241166,4.84028568541987,5.2388695147946
"715",4.91913332451217,4.93057187510786,5.10738982142972
"716",4.8379521672869,4.89947036825603,5.07595153792932
"717",4.84338835497715,5.17167020792101,4.96551523922233
"718",4.95802875003723,4.91989998500819,5.06243073090247
"719",4.7473541096758,4.91765754356493,5.10770438940269
"720",5.0659655292457,4.85923541937761,5.06844507268411
"721",5.03460218167044,5.1499339093742,5.11779552657522
"722",5.16871605192939,5.03470248492793,4.9226806712043
"723",4.8379521672869,4.89947036825603,5.07595153792932
"724",5.01371325525847,4.97040503518699,4.9966662202485
"725",4.81790772335811,5.04945304708242,5.06236830873471
"726",4.89113961871144,5.05881914196428,5.16641524538788
"727",4.90435919455286,5.0657000785465,5.15716092915259
"728",5.08421688207099,5.07844560122028,4.95379870516997
"729",5.19874483065822,4.99303005649878,5.12456470992026
"730",5.07417024052413,5.00669015699367,5.06416700016781
"731",5.00391199906376,4.80835162018723,5.20233730698318
"732",4.89785172486285,5.12230162798984,5.06305111687406
"733",4.92173516131376,4.96041163822847,5.14756723458491
"734",5.02499394323849,4.97116178402739,5.18576021915457
"735",5.08822252670092,4.97870445754947,5.04242254604882
"736",4.97496330290292,4.98380088087993,5.2270166520377
"737",5.00192835326136,4.84507687017026,5.12461578692398
"738",4.93346751544675,5.08282657734367,5.3159700881452
"739",4.94219558783537,4.97732244753587,5.22618012635475
"740",4.87121588707133,4.91932916675872,5.16004030895278
"741",5.0721063691315,5.1183795915055,5.09982639174578
"742",5.16871605192939,5.03470248492793,4.9226806712043
"743",4.93454590110428,4.94776221276896,5.15377508577593
"744",4.94657014324804,5.02728344489113,5.2039060785449
"745",4.83926269958623,4.86552926059044,4.97957173590788
"746",5.07841776926391,5.22165067904263,5.19703188457228
"747",4.88212711048549,5.26874129502865,5.06568616821163
"748",5.07362966808606,4.86012615011958,5.10686611054005
"749",5.13154861009674,4.87079930099841,4.94398637915761
"750",4.70205286471602,5.09425948509603,5.04542681763105
"751",5.02536579747556,4.98730871836159,4.99722761243496
"752",4.96868402994889,4.91032689399216,5.11227869811419
"753",5.06324217463624,5.05161869080531,5.062543191912
"754",4.88948333880557,4.83354429575859,5.03851499746682
"755",4.99252127438712,5.12074390411611,5.02773634454637
"756",4.96868402994889,4.91032689399216,5.11227869811419
"757",4.88490857219491,4.97115858621216,5.1463104697974
"758",5.02499394323849,4.97116178402739,5.18576021915457
"759",4.88490857219491,4.97115858621216,5.1463104697974
"760",4.9531147136107,4.96372596416769,5.08983762635603
"761",4.82856291609348,5.12535266610955,5.08600884520607
"762",5.37318778691871,5.05225811394259,5.06823776442755
"763",4.95737911373589,4.91522823003546,5.1232585823862
"764",5.0845485147543,4.97050212862353,5.0670657179765
"765",4.90804968175913,5.02016357060638,5.06018871716358
"766",4.96694843249299,4.85555261537883,5.01690433099161
"767",4.90875229236031,4.99929292753007,5.12628405692123
"768",4.70004797594763,5.1284632772021,5.11899701157101
"769",5.00307836845393,4.81791154102511,4.96099020112136
"770",4.98806506470283,5.07402138011769,4.97166291746011
"771",5.1234825567688,5.05009502627519,5.09894748367261
"772",4.94069438681577,5.12720231124196,5.28483941669
"773",4.85332468324802,4.98442173699801,5.04223878794386
"774",4.7473541096758,4.91765754356493,5.10770438940269
"775",4.83926269958623,4.86552926059044,4.97957173590788
"776",4.94015421015145,5.3026617060857,4.99900450649965
"777",5.13912099140823,4.86513757858965,4.98883518724656
"778",4.97009777582583,4.85094005094672,5.0019898922917
"779",4.98282371129602,5.027058477806,5.21030311912726
"780",4.98668561005669,5.0203136745347,5.14000715876942
"781",5.02391248012687,5.04859707127742,5.07687076591354
"782",4.926819521805,4.92799192618868,4.99109872517693
"783",4.83681910730572,4.90609636205844,5.1635873121041
"784",4.88615128462091,5.19328985912886,5.14561245272585
"785",4.92074424614221,4.9701107990827,5.0879921269588
"786",4.91979420120009,4.8196415120713,5.22200162640036
"787",4.91580325469526,4.91069217247122,4.99316651821597
"788",4.7129245495711,4.97417956344705,5.15300543271749
"789",4.94066261885029,5.01435808541606,5.03171507357855
"790",4.96840730541285,5.0046321282944,5.08482568514374
"791",5.10881896588646,4.90359060168996,5.05594758392931
"792",4.98161116388163,5.04110061748522,5.11704888150367
"793",5.12620413138592,4.92636043010836,5.0918492232417
"794",4.9784935259096,4.87504314380289,4.99379945809661
"795",5.14884446403904,4.9280827084637,5.16161686775267
"796",5.00166343434526,4.99505797277053,5.11475422629277
"797",5.10518292532769,5.05861373142132,5.11404533136612
"798",5.01347651691236,4.96876284742752,4.96088296025674
"799",4.90101091078276,5.00852059793362,5.04574195854339
"800",5.00924435417806,5.10266429297962,5.05155092768542
"801",5.0617282659071,4.91021362067524,5.31364805782314
"802",4.69441156663536,4.97606077537547,5.06685647974022
"803",5.04632408328581,5.09604300681255,5.10006242818023
"804",5.01196389408151,5.02767136630054,5.00709014256287
"805",5.11972145718042,5.06133892767838,5.19623398559292
"806",4.95279004781977,5.00714442477529,5.19387455591653
"807",4.99088273743567,4.88805277264022,5.06482067569332
"808",5.00299236529816,5.04321925959783,5.09712720801561
"809",4.94331470691234,5.06092883741872,5.05968642371518
"810",5.12135286380254,5.1477462481412,5.07591346706388
"811",4.87517599438212,5.06693880822453,5.0218258417513
"812",4.97780879166062,5.16506067130139,4.96490024525396
"813",5.04071782478449,4.86319431742754,5.04204519047532
"814",4.87875797483123,4.92684102513071,4.93417665216067
"815",5.14884446403904,4.9280827084637,5.16161686775267
"816",4.94831345231469,5.02395506262756,5.13866942997372
"817",5.15754909261164,4.77972032788213,5.09865854250828
"818",4.95555656428092,4.99301251191199,5.11421655574105
"819",5.12251951279521,5.12393659801293,5.07040095947918
"820",4.97164442925552,4.99039816234811,5.04129499209492
"821",4.78779899375138,4.98820252545244,5.07262243808811
"822",4.9508059852283,5.09669370760987,4.97106893615175
"823",5.05133482302089,4.87140322720417,5.04824720564973
"824",4.94331470691234,5.06092883741872,5.05968642371518
"825",5.04016156844809,5.04326001851599,5.04648683337757
"826",5.04810276746451,4.77290027088565,4.95976247141952
"827",5.13045509355508,4.91396311342009,5.1553637635407
"828",4.96047758091375,4.81117411911601,5.0486240055306
"829",4.99435585428678,4.87779929774028,5.15963105724312
"830",5.08856961650583,5.10825257071367,5.01503486181157
"831",5.05042193081572,4.90016387502232,5.02404922210062
"832",5.01911968398897,4.96328185697534,4.92949845523964
"833",4.9204699352983,4.99118535037715,4.92384202305873
"834",5.13868402306187,5.06251796665746,5.18020101368546
"835",5.04016156844809,5.04326001851599,5.04648683337757
"836",5.10860963914365,4.94824662324393,5.19157423348059
"837",5.16871605192939,5.03470248492793,4.9226806712043
"838",5.07331185516277,4.9518613277176,5.02834964071908
"839",5.14884446403904,4.9280827084637,5.16161686775267
"840",4.93951198489672,4.93681425495585,5.1217631904935
"841",4.92160769493564,4.97197949592074,5.12406821346396
"842",4.95215806857983,5.0262379756182,5.00048917207914
"843",4.94407623947217,5.04245003999956,5.17228251014221
"844",4.91751170289901,5.02584191927072,5.15553467699076
"845",4.97322656963273,4.87849261804064,5.20227257432915
"846",5.06603612474694,4.99771351028384,5.07160301175172
"847",4.97009777582583,4.85094005094672,5.0019898922917
"848",4.8862409345993,5.05148132206887,5.20131377310224
"849",4.72140968457632,5.14291172037258,5.13368847397898
"850",5.20298259102301,4.96535919301684,5.18031489903532
"851",5.0540005693864,5.02493573196597,5.08582154610045
"852",5.04198983168555,4.96611455041024,5.21487010015632
"853",5.06658895796297,5.05680051049859,5.11689062188221
"854",5.08434606219619,4.89347785903241,5.14049022308585
"855",5.04943439895073,5.02522226153839,5.08975611902894
"856",5.08683708850254,4.90652956384994,5.15105753885751
"857",4.99668864304903,5.06549264768927,4.99781921459145
"858",5.06824646057508,5.03577652546346,5.14481457972278
"859",5.0762521231199,5.03057375386096,5.13779061350386
"860",5.21026317951053,4.97617657601141,5.13886176320041
"861",5.09554673615117,4.99199426175016,5.20392552804147
"862",5.190344054219,4.98206884434222,5.1851600930837
"863",4.95929003404936,5.07211786258926,4.9922938951308
"864",4.96177535931616,5.08195054014193,4.98875987716323
"865",5.12053714009429,4.97284505107776,5.07978714958016
"866",5.04418655266362,4.9641393223399,5.21638919998178
"867",5.10069269807429,4.86170557555775,5.16650903332575
"868",5.08833632152498,4.90027042508061,5.14448550799903
"869",5.12912076696655,4.96430395207044,5.09249405830574
"870",4.9999459932334,5.06773145778193,4.99377134432336
"871",5.05981990653373,4.96394374226613,5.21697946107866
"872",4.90930579942888,5.0204234164086,5.00806895623594
"873",4.99888309377341,5.04137817187872,5.07187811072529
"874",5.08754897514082,4.8886259908212,5.13995785494902
"875",4.94112919094807,5.04332702458846,5.04477432706824
"876",4.95784503429157,5.0693509406196,4.9927079852321
"877",5.09646603148881,5.04870331845441,5.10268413999083
"878",5.11455939366126,4.89369676023886,5.17909298243136
"879",4.95282721158274,5.05352689163957,4.99445759431928
"880",5.06098711111191,4.96385859195242,5.21745522205417
"881",4.94542129429609,5.05343365714823,4.9895116319244
"882",4.99671201898625,4.99786560419797,5.09905265851366
"883",5.00241840523379,5.02428140234922,5.08099417021221
"884",5.14682953748867,4.86513085004623,5.17483469052654
"885",4.95334825879847,5.05214552288464,4.98613479828825
"886",5.01389459258967,4.9956609510963,5.19824569508696
"887",4.97029822972646,5.03873623665423,5.00448865526234
"888",5.04247200103016,5.03451075503385,5.13156598465216
"889",5.23043534818333,4.98622074105814,5.13323042156579
"890",4.9456925962234,5.05375153161529,4.99254221416527
"891",5.14991952472234,4.87996526166828,5.1760539445372
"892",4.93559984282002,5.04340093581493,5.03782802823171
"893",5.04013553849691,5.02404863392216,5.14585065097003
"894",5.10253713745338,4.91221094509432,5.14097500670717
"895",5.09542914163897,5.01923582504821,5.217121755698
"896",4.95257352495577,5.05652377241633,4.98873378938121
"897",5.12974311853391,4.99486309134128,5.07941163616965
"898",5.09273877516439,4.99647992271724,5.21393331624648
"899",5.21065445493965,4.99904163845467,5.09976642803275
"900",5.04461282437389,4.97016164260017,5.21384175600353
"901",5.18149729921743,4.98306669495881,5.08480323780663
"902",5.09599855137176,4.90630417245546,5.15185601548813
"903",5.24384444219687,4.97680625667673,5.13085816641239
"904",5.09530319225103,4.85913911801364,5.16984802055297
"905",4.95634525819115,5.07640480636372,4.99597721240631
"906",5.19966143282949,4.97078586281574,5.20055925476527
"907",5.15250301968402,4.98690726797918,5.21550170601468
"908",5.23975365680613,4.98124750461063,5.12881086159073
"909",5.07903591020082,5.04989489024584,5.10159257621605
"910",5.05524046665415,4.96225304109255,5.21948900191389
"911",5.08513534014543,4.99188448197599,5.21657289163093
"912",5.2134420230458,4.997386028098,5.12444291946836
"913",5.00093681464849,5.04367349125627,5.00760553514053
"914",5.00729142369724,5.031547727219,5.05980606636983
"915",5.20710266842444,5.00318422702771,5.10716139695569
"916",5.21007922484653,5.0025961425109,5.10061047631756
"917",5.04684840030189,5.03049273920922,5.13730216051237
"918",5.21156541834316,4.97474442682613,5.13308461345053
"919",5.09331376561609,5.02969157228292,5.08134931405067
"920",4.91619822231693,5.03109697340258,5.01754663288424
"921",5.18588609762396,4.99472596364132,5.11044676328967
"922",5.04836904391457,5.02860486256474,5.13693131852724
"923",5.04734134973081,5.04094118776829,5.12470301616573
"924",5.01045080333568,5.0683955761462,5.00540822247607
"925",5.03228153110442,4.98157799333155,5.20722271428703
"926",5.11798798059762,4.86037933912139,5.17003667879538
"927",4.96758846929109,5.03155023632239,5.00567923951815
"928",5.10667761340162,5.01674327690396,5.07250403619996
"929",4.92578308698805,5.02819975037886,5.02025674171937
"930",5.20258927518112,4.97170335240842,5.20009719202518
"931",5.11784674735354,4.96513686839735,5.08406962560651
"932",5.00329045034868,5.02684690461125,5.1339853845324
"933",4.96173602465245,5.04664849601088,5.05361501791473
"934",5.14917053549829,5.00111702463519,5.19959012897459
"935",5.01241326070966,5.04443150081333,5.13315645580698
"936",5.04684840030189,5.03049273920922,5.13730216051237
"937",5.04123882885786,5.03641153240955,5.08950152430216
"938",5.10712155130635,4.99357965249975,5.20894671675345
"939",5.10914729301135,5.01187988512468,5.07579066818381
"940",5.00435025091859,5.03628903077548,5.06439006356575
"941",5.06647608817794,5.02405888916041,5.13249866363595
"942",5.15236746884041,4.97692004598191,5.15123174122742
"943",5.1352195194306,5.01269343271375,5.07727899893943
"944",5.03834613656113,5.02430075239219,5.14644716099331
"945",5.02948670868991,4.94927931462167,5.14119213855753
"946",5.21011611581189,4.97136227336318,5.20189980432827
"947",5.18260835183334,4.98347416048948,5.14364491513945
"948",5.05646079180096,5.04353861181942,5.13960357177392
"949",5.06982556496465,5.03637988056282,5.13863915017481
"950",5.21051704850806,5.00658010026965,5.10566611714597
"951",5.20787596079871,5.00257229428269,5.11004143532245
"952",5.05683171165698,5.04819298234049,5.13689552437223
"953",4.95020518095273,5.05815652313038,4.98768217259594
"954",5.01059209922785,5.03858907761882,5.06123799473433
"955",5.05811265673521,4.96548752115336,5.21796729992344
"956",4.97338341432269,5.01025719958686,5.11391179193273
"957",5.06612534985338,5.01804634642846,5.09244701412396
"958",4.96221422648615,5.03407642986435,5.00089174080183
"959",5.06039047318386,5.05786275336988,5.10030491816405
"960",5.00803734978819,5.03732127903873,5.0582506420138
"961",5.13112775128636,4.86278765962068,5.17716389651487
"962",4.9566781146414,5.05267741108901,4.98661375933757
"963",4.95168133959638,5.07040926548704,4.99291594741743
"964",5.05866725455996,5.04088272661303,5.11467992047029
"965",4.95503277967048,5.07328169940032,4.99929536504554
"966",5.03260026673173,5.02790133168261,5.09032285720296
"967",4.9730946151676,5.02509378817786,5.00745068818176
"968",4.9826271318469,5.04786865476437,4.98592952670245
"969",4.96376421450423,5.04462349369348,5.05290587391618
"970",5.04712319893935,5.04729313192056,5.12175144527062
"971",5.09950670713278,5.01519869536025,5.08080567351384
"972",5.01328052658605,5.03232173133169,5.13049929798618
"973",5.00405986150818,5.02482373421719,5.13232020472633
"974",4.97474075197747,5.02100854026396,5.08705220666501
"975",5.2061656256133,4.96924246477032,5.20256236884019
"976",4.92896559602776,5.02553518681249,5.03836547640836
"977",5.06541179507727,5.00629765881707,5.10273512446442
"978",5.01644113612089,5.01873038941115,5.098161899064
"979",5.06616869882694,5.04012523647844,5.11456339908379
"980",4.949386664468,5.05818538812329,4.98802505447386
"981",5.10909136765485,5.00864414043563,5.08315776606801
"982",5.13912224007541,4.99355330643433,5.21013114109532
"983",5.06981631838261,5.02154226888415,5.07458586034347
"984",5.03942954336755,5.06210915474289,5.09955132802662
"985",5.041213728619,5.02760464416851,5.13585531220408
"986",5.2068312158201,5.00920248196796,5.10952058495935
"987",5.04521683167909,5.03014536688695,5.13756820758058
"988",4.96187493540181,5.04368413096372,5.05400140726898
"989",5.19534868401304,4.98796096544044,5.07959219075961
"990",4.95360129764625,5.07795911515874,4.99673845968948
"991",4.96197867169855,5.04533401905003,5.05435242389445
"992",5.04711394156171,5.02732662602257,5.13751015013742
"993",5.06588631404817,5.0516028178402,5.14517875655093
"994",5.22511924787558,4.97700153355419,5.13338664940245
"995",4.96458620373958,5.0453887167675,5.05362564295832
"996",5.21080099515047,5.00328053778954,5.10585044918156
"997",5.05168107234577,5.02945790218634,5.12801206867121
"998",4.95999260688734,5.02576632429579,5.00456514991007
"999",5.19433190214653,4.96107790656649,5.19895740622697
"1000",5.02682659454631,4.94893095478535,5.14178907283808
"1001",4.92382449311922,5.02829779203443,5.01966269315575
"1002",5.09932168911694,4.86068035253379,5.16954492133957
"1003",4.98948339900986,4.99889699104576,5.09719900123542
"1004",5.19392494337543,4.96050556371226,5.19042218398753
"1005",5.09950670713278,5.01519869536025,5.08080567351384
"1006",5.00898042378548,4.90750510549598,5.1109973596574
"1007",4.993311661667,4.99865659874963,5.10155083890527
"1008",5.07328789162712,5.00928222935732,5.10100022861298
"1009",5.07897402719513,4.99106568331031,5.20409012746904
"1010",5.09284944106177,4.88668468707116,5.13786597275405
"1011",5.09050610520673,4.90824862778211,5.14036465497779
"1012",5.20874352046253,5.00144915371117,5.10845057299201
"1013",5.01445545909116,5.04739120783582,5.07121405507528
"1014",5.15025714274122,4.86311800906673,5.17828247385055
"1015",5.16542665131216,4.97245211545906,5.15542292365639
"1016",4.98723895272163,5.0212478840612,5.0899749951673
"1017",4.96221422648615,5.03407642986435,5.00089174080183
"1018",5.09867809328403,5.02360121581313,5.09204711714873
"1019",5.0595767554343,5.02102647417632,5.08522103183354
"1020",5.06110101206571,5.05145340615554,5.11576499618206
"1021",5.04025451695332,5.02929312505439,5.08692908994615
"1022",5.10051716857792,5.05093070497704,5.10835998435026
"1023",5.06707259894715,5.05159874384573,5.14497575863958
"1024",5.09066595686167,4.99320162689331,5.21649362482575
"1025",4.97844240970555,5.03760398458565,5.00785721782224
"1026",5.14530293259728,5.00557175996772,5.20843682183931
"1027",4.97820681511494,5.02654306220686,5.12215596762866
"1028",5.04717079029918,4.91817174336612,5.20793212820601
"1029",5.06735170682042,4.88832307074513,5.1471736988915
"1030",5.11320671594692,5.01052594773588,5.06757713618497
"1031",5.03914315236182,5.04401470962605,5.11829427287017
"1032",5.14268449942895,4.9947870987183,5.20521270298463
"1033",5.18262927355468,4.98414852972262,5.17765967134565
