"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.98290588104733,0.987062634321268,0.99516152021981,0.97915033988365,0.999940444972094,0.996766142118466,0.988352933384484,0.994497429616858
"2",0.94558380683972,0.951635343430716,0.97240727619535,0.946961593768951,0.978557617313955,0.975265150055272,0.953635955041296,0.978398309839883
"3",0.96872010720111,0.97587204671477,0.990750096336227,0.965894983946202,0.997962951810619,0.992533473109907,0.975669871092277,0.992341974162694
"4",0.969217377406393,0.973089944306404,0.985395748177473,0.969127694688937,0.989745634509374,0.988125488728349,0.975655515394899,0.987745526154542
"5",0.956769651237601,0.962571070010908,0.983110213220253,0.955870647056346,0.989091824293992,0.98513380336335,0.964685436307715,0.985765876783994
"6",0.96658628597322,0.970130890700443,0.987484570640966,0.965521784577568,0.991624863221986,0.990837297704245,0.97332635958849,0.987759353674778
"7",0.971102527889391,0.974187408703583,0.986542838404641,0.970276285394755,0.990856690215084,0.988665479859328,0.975980798606028,0.987340272465984
"8",0.967439514934027,0.97313316522144,0.991243279384059,0.966116719824364,0.997610244481655,0.994412229931813,0.975561199695845,0.991608554723022
"9",0.951874526635941,0.957134846346988,0.977835680072538,0.953663153889556,0.982919242908083,0.980788273640898,0.960125480709419,0.982259421249846
"10",0.96058816739976,0.964416249402583,0.981966885458187,0.959257797508445,0.986241314603888,0.984443210271481,0.966987214197034,0.982535130876165
"11",0.980994977300504,0.982570359149871,0.99667836657019,0.977126510237275,0.999660362060424,0.997768880482313,0.98319577662355,0.993868463955097
"12",0.950675780721394,0.956776809106558,0.970734616615795,0.953792312906862,0.977080607306003,0.974283948500786,0.960720926510955,0.977520883407004
"13",0.955604371995808,0.961321140952957,0.983911728732464,0.958808054765477,0.9898092282896,0.988735800958085,0.965353024698353,0.988135859045908
"14",0.957089798560715,0.959956737425602,0.980805667570182,0.959876578020552,0.984154989128396,0.984978229823594,0.96359563091603,0.983234728064991
"15",0.968710061235079,0.970339285088118,0.980344060074914,0.967335365255951,0.982846366511165,0.981655130767832,0.971405261719253,0.980811373958348
"16",0.96022231250617,0.964200316779536,0.978479302503224,0.960632213863394,0.983250254241303,0.981170364951084,0.966400035020169,0.981881553592443
"17",0.963646436570496,0.971334445290349,0.99273415715705,0.96220140195347,1.00053316638381,0.996859062564255,0.974585495014662,0.994925031678603
"18",0.963562799064088,0.970536842231775,0.982412076838451,0.963339689628595,0.989747125304401,0.986414625476281,0.972109407386298,0.985777677047104
"19",0.968683229450909,0.972598236982331,0.991268134087728,0.968586663470157,0.996374522734519,0.993755920198189,0.974406233279709,0.991735755823803
"20",0.98112918792404,0.986041541166884,0.998672512775252,0.976300097110617,1.0042858335825,1.00099551107727,0.987657760160979,0.997174322868131
"21",0.951179754633339,0.957611744805078,0.975536664698912,0.953974541253358,0.981630357777666,0.979105737713802,0.960610653749478,0.981912433514446
"22",0.965964692223984,0.96926634967146,0.985803446072122,0.96477489099198,0.990611250132718,0.988615322523631,0.971592894402954,0.987016361412199
"23",0.962129805280118,0.965587507307132,0.981932055857595,0.962708853563625,0.986267624367325,0.985631525065984,0.968873174677361,0.982756094560407
"24",0.973929738047834,0.978417276603245,0.993552828443699,0.969511771414292,0.999210760914559,0.996820092960286,0.981239877314454,0.992926645455043
"25",0.944333857069047,0.950652882790617,0.969973660186588,0.948876785422223,0.976132054223096,0.975015105924331,0.955422164887553,0.978585376191049
"26",0.961319799621462,0.966744071197169,0.985370666349002,0.961360713523112,0.990985949423808,0.98839486626676,0.968818072904223,0.98703816795397
"27",0.978724840024461,0.98260731537251,0.993820147806753,0.976573430538475,0.998013724129638,0.997025131885072,0.984483466738559,0.993386077622422
"28",0.976939014622996,0.979372031154717,0.987127097945449,0.973587270793979,0.990489520651783,0.988134174500852,0.979873183072595,0.986229570725343
"29",0.979551527349827,0.982358675308346,0.998738130793157,0.97401065454296,1.00225836842817,1.00273609579449,0.986452117219808,0.994701377849869
"30",0.956539841689995,0.964817342748699,0.975126325430325,0.958642415970381,0.982745790560779,0.979980220586497,0.968004767608663,0.981710548625656
