"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.98290588104733,1.00407422941526,0.999883853332711,0.988983129840641,1.00230968447258,0.998931421311279,1.0012203179814,0.993211300989106
"2",0.94558380683972,0.976962230375282,0.980787031739769,0.974691860690976,0.978986100331402,0.978932149761222,0.977227057364377,0.975469688873426
"3",0.96872010720111,1.00270531037652,0.997678472377141,0.977603160800716,1.00040231078852,0.990095845909123,0.992326958313761,0.987630051361035
"4",0.969217377406393,0.991996935302755,0.991497148090145,0.986880651599033,0.991768472679599,0.991684334671049,0.991890662002893,0.986917889912379
"5",0.956769651237601,0.99047326554108,0.990164877520066,0.977775147462227,0.990331682949561,0.986706405599026,0.98675246877336,0.982058971191304
"6",0.96658628597322,0.987373609385174,0.994687418964213,0.990309680613608,0.991099907138661,0.997093915759154,0.993178385699036,0.986646590902466
"7",0.971102527889391,0.988842840678707,0.992268313073967,0.987096828805199,0.990689646002873,0.992706870798769,0.990603344129101,0.986017119788228
"8",0.967439514934027,0.992834329411895,0.99929763762377,0.992217540451441,0.996584390336467,1.00068367725353,0.997096293306025,0.9898110556896
"9",0.951874526635941,0.982889095763449,0.98459408335549,0.980584850787683,0.983897030038043,0.984129589992701,0.983270890247648,0.980439801207772
"10",0.96058816739976,0.982308973402611,0.98753933912748,0.982896756625123,0.985100183543385,0.989157438938619,0.986402351235664,0.98075752130516
"11",0.980994977300504,0.988905062867986,1.00194370015298,0.987801909470398,0.995567274617227,0.997599306754678,0.991118976435852,0.988751890978691
"12",0.950675780721394,0.988775910943596,0.976579263449695,0.983631078509853,0.98294956162354,0.982026041383096,0.987139833103955,0.980624691614097
"13",0.955604371995808,0.985176301276438,0.991681859851486,0.990262517281986,0.988614532925087,0.994690515730422,0.990904491139502,0.986125669439418
"14",0.957089798560715,0.975010567334792,0.987846712277521,0.990805115107519,0.981382960655816,0.99230834845047,0.985356025800168,0.981959913452884
