"","V1","V2","V3","V4","V5","V6","V7","V8"
"77",0.967906693273595,0.974001518766627,0.981442180261362,0.967390613432074,0.988034731799928,0.985839904532116,0.977362682786854,0.986106601223312
"78",0.945782081591714,0.952547927216333,0.966842239915502,0.950532589212226,0.973959003464012,0.972020120359338,0.957096396865141,0.975648888616648
"79",0.970952905753626,0.97454406843675,0.974851387064181,0.970934751842722,0.980117254607867,0.979518434710276,0.978795074065569,0.978595232512898
"80",0.96601207368203,0.966632668118988,0.994886205174386,0.96625823746578,0.997026680616779,0.996853282419316,0.969486510575846,0.99265609119902
"81",0.951929027208264,0.95940667376365,0.98379917022132,0.952689872816386,0.990696428161494,0.986307874019786,0.962071381296675,0.987993394293673
"82",0.978575015575582,0.978281361855465,0.992363744929945,0.973197081737146,0.993165791074962,0.993826192369535,0.979777185103051,0.985495614899612
"83",0.96236263841165,0.966460734541473,0.980540524452403,0.962681701802498,0.984954086341875,0.982697500111026,0.96791244358076,0.983342143255477
"84",0.920539597674387,0.934635340761155,0.977916555988912,0.926636407268619,0.988665698305516,0.983149325627336,0.938843027409418,0.988072531606759
"85",0.93519009583014,0.94258867326151,0.974394346812252,0.940974631697675,0.980874830528783,0.979967608170793,0.947467064684085,0.983202713464702
"86",0.96719030947559,0.969862963990933,0.994185802144663,0.963695933443417,0.997892923747068,0.995199420801205,0.970918907890397,0.991356502735913
"87",0.956749298311508,0.962914545014878,0.971827253916857,0.956818098197996,0.979527999446693,0.974604968242959,0.964156467820107,0.977136372615638
"88",0.953996508071203,0.958079111170853,0.98639789627392,0.9554432376067,0.990636156934418,0.989110535660673,0.960800285715901,0.988964400752416
"89",0.953009697784442,0.961093759019371,0.983846794021566,0.953925669350456,0.991166859328398,0.986138576920642,0.963018353146159,0.987579207094732
"90",0.940228401499815,0.950135197893806,0.981873800174013,0.944359755529093,0.989558057758874,0.985824278955155,0.953641612692018,0.988634051770812
"91",0.946164984097659,0.953588054526606,0.969556298766356,0.949458850761958,0.977214218194696,0.97473698572643,0.958274358048363,0.977659435453346
"92",0.949775667621145,0.957868837417677,0.973051043061175,0.951682983831457,0.980694116602155,0.97646315605255,0.959560016510297,0.980080302829419
"93",0.90022600316299,0.919330124184601,0.970538029964768,0.907879746916499,0.982563977104307,0.97533259038579,0.923793322494423,0.983642360583548
"94",0.98697082784753,0.988483554948907,1.01010742892423,0.982648130408553,1.01257326429439,1.01320833906336,0.991384095526785,1.00419877700973
"95",0.942620086885698,0.950223441406012,0.969143449082833,0.944675855580404,0.977104584218631,0.972756368112136,0.954027265081152,0.97626165023841
"96",0.975031778404014,0.977714170721577,0.988705271479798,0.969628328015552,0.992099243477938,0.990033601732716,0.978556482178591,0.984745666560176
"97",0.96098635063718,0.96681965386193,0.982902459375001,0.961153511296681,0.988883422234162,0.985890555837357,0.970233186698748,0.985383760936651
"98",0.972171806512896,0.975417943958191,0.983093099026548,0.971640187491056,0.987473854023947,0.986435127189057,0.977791377157757,0.985696533918861
"99",0.96615710255859,0.967553093178876,0.992076672313683,0.965116285606274,0.9949246128384,0.995032736524211,0.970168170619969,0.990775491547326
"100",0.978348363661829,0.982818451665473,0.993408713672211,0.976088924319718,0.998038105090651,0.997711190360972,0.986115907297209,0.994661756442949
