"","none","cremvac","liomvac","othervac","liomcremvac","liomvacother","othercremvac","all"
"1",1.05183657575347,1.02500901572989,1.06574343974733,1.02630852986912,1.03218859071611,1.00781948496909,1.04157989812116,1.04558738565504
