"","none","cremvac","liomvac","othervac","liomcremvac","liomvacother","othercremvac","all"
"1",1.02175722218388,1.01728207597893,1.02876131650124,1.02959986550815,1.02511596139705,1.03194415690821,1.03490932632083,1.0287233053654
