"","w.1","w.2","w.3","w.4","w.5","w.6","w.7","w.8","w.9","w.10","w.11","w.12","beta0","beta1","u.1","u.2","u.3","u.4","u.5","u.6","u.7","u.8","u.9","u.10","u.11","u.12","u.13","u.14","u.15","u.16","u.17","u.18","u.19","sigma_w","sigma_u"
"16792",-0.198089210905853,-0.00468751166829996,-0.31596903044322,-0.225874300383739,0.173113419215176,0.131279372217849,-0.0388250709846993,0.0247476364404519,-0.379617970501749,-0.221073939689329,0.0338939696417809,0.216126707761035,-6.35370693156932,0.713691796697147,0.443836430414861,-0.0946068570671069,0.0268201327873886,0.544478537938019,-0.0565554402307103,-0.18068146659233,-0.075778497537639,-0.227780285619739,0.0962837118376464,0.817840715567429,-0.404117319949292,0.179668219147599,-0.64147376419968,-0.261176439167489,-0.447138020673342,0.268432600473746,0.139547685626932,0.203023047123051,0.33726500187772,0.194498646173704,0.540546366073317
"4026",-0.0518449503516434,0.162626389713208,-0.231661891456799,-0.208102577330753,0.115334918204685,0.112546848868209,-0.12771507117932,0.0593043739869099,-0.323343276813527,-0.400491751264138,0.213927139567648,0.401249409556977,-6.3145140419115,0.718961366098935,0.450009802525064,-0.185026152545546,-0.248508662308848,0.380822481668359,-0.182755564307165,-0.288337705554775,0.0679696276011421,-0.212865011938488,0.0465504013022287,0.162860760143897,-0.245093192817973,-0.0717393938760152,-0.436060049349264,0.0789208965322688,-0.144527643058865,-0.286680688887606,0.066377581432763,-0.0840358000799224,0.182677914754661,0.435806625831741,0.281261472939304
"9487",0.0711723212780041,-0.0429481629855327,-0.334573009069582,-0.0265111011888814,0.122333073569154,-0.0698293276597492,0.141585936272412,-0.0251124427919416,-0.556405928584136,-0.277243245407139,0.0932100569901367,0.0740274849325078,-5.79724158877302,0.673687979658319,-0.104430532250768,-0.28749872458468,0.0697670714695098,0.437631482442654,-0.0221031385150563,-0.276741424289226,0.00354057780092497,-0.0222675543977943,0.0656666669720664,-0.124001167263929,0.119674941610084,0.285135666328251,-0.140351452882313,-0.366585668773375,0.113915342933447,0.203582928471552,-0.245548994555532,-0.0910180118645749,0.073775537427226,0.166056317052131,0.224557342244192
"24041",-0.160711308545431,0.00469599209926974,-0.295166315383193,0.0416273030472499,0.153862693208925,0.104453846335677,-0.0701348399593783,-0.0452934806612885,-0.429149292345072,-0.324205070573703,0.000386809457022835,0.20704005538396,-6.34668510959758,0.736032975185471,-0.0868467966970198,-0.44991248411246,-0.10374430897831,0.330617517096617,-0.0833099088373329,-0.560365340635268,-0.187853800329684,-0.0637262571934601,-0.158311117378575,-0.184169898547048,-0.53626867143537,0.0815546844402894,-0.572154973994457,0.175674404431051,0.127764768289506,-0.690462025684568,-0.181062165134681,-0.253842734953263,0.233143656321845,0.290683859573096,0.403177939104816
"12430",0.0777397942632749,0.13727870177647,-0.361903990499507,-0.106015010177715,0.122332662936337,-0.05209697312831,0.0717037165267729,-0.0113298889682174,-0.45469489752612,-0.412752742125708,-0.032014080682938,0.184821286437901,-6.17410634656266,0.700445594667982,-0.280436683545843,0.00493785289200269,0.145512684011943,0.620399178558456,0.182248015245612,-0.475997320540443,-0.0373837513429964,0.0536969198685242,0.0944345198276559,0.171501617132363,-0.262594887902535,0.262642190345608,0.0378071084681572,0.157627057519902,0.209544590613432,-0.0527652721322176,-0.0985667367393316,-0.0874536153822098,0.204656404088823,0.256447881628198,0.264879731581681
"5196",-0.0477262191138036,-0.067467118071624,-0.109104018666989,0.0135808437542045,-0.00988285819301479,-0.114830431491042,0.015129513324671,0.107357604979678,-0.532393814752424,-0.466120855714158,-0.0156831570145802,0.20942633552011,-5.44519730645465,0.645630323955955,-0.00816151749584915,-0.0632917604040513,0.0880859988923364,0.51161793159893,0.236187440050958,-0.354748276642196,-0.0640372740299976,-0.207137235936014,0.123284938775128,-0.3151814952703,0.0450272811168233,-0.0675513929874791,-0.436673200250751,0.458108376652622,-0.0298839860109278,-0.0783052021593807,-0.142043030567888,-0.0688420270324743,-0.100430563742594,0.208299096938167,0.280052315387718
"23322",-0.320120296576949,0.00193470242571564,-0.253939308986414,-0.103216430662301,0.40722124220084,0.195826563716554,-0.0141265533897485,0.0987517800844948,-0.496630033837793,-0.216041203020821,0.0748774413334777,0.267349064586292,-6.44703018261525,0.733502484569347,-0.363537712289998,-0.275871867888166,-0.050395517329842,0.261135416148674,-0.0607601890961588,-0.587940179198278,-0.188420158709285,0.00950874082722595,-2.71083840137918e-05,0.0433617232065199,-0.066476068435735,-0.029959334939121,-0.582246956519792,0.0727205049749949,0.109677452746492,-0.278523897170673,0.208590256058472,-0.280406046409685,0.308567898441157,0.195908334277368,0.272298049263567
"25217",0.106504852852725,0.232426134530016,-0.0294169621572848,0.0578244714952844,0.38264839441553,0.215775024899775,-0.0108878091188756,0.0311081771240046,-0.318951273301135,-0.225075088001346,0.0818469040425141,0.388246900043152,-6.56508110472786,0.733252839201335,0.108185629194873,-0.356963576915701,-0.0949888556784464,0.465310827723223,0.082396701972839,-0.272621991769358,-0.160285257161908,0.162341585489749,0.00873872185801688,-0.011910407263987,-0.0632101587998126,-0.282980942088224,-0.171069307775595,-0.401733184946307,0.0627613501336526,0.220913768485724,-0.136538365958788,-0.0560458087951396,-0.0730276314398372,0.261498412042161,0.191241629667036
"23553",-0.0323963664224123,-0.196240609924313,-0.222333491789943,-0.294825990687566,-0.0596774557132082,-0.0948249278330334,-0.140739859486018,-0.190690036949385,-0.376857218074282,-0.429789836331744,0.000908784671251309,0.150811226938804,-6.58640164327517,0.750189480981366,-0.461858057326824,-0.181098543897954,0.0187421405934796,0.578843229108734,-0.00934656866667304,-0.360229306108393,0.126558719721771,-0.0147397986876496,0.0303990613008759,-0.192348722620588,0.679465374905773,-0.0674466218740694,-0.0413791138993377,0.142344771474749,-0.00293098375404303,0.433172961890516,-0.0329803232036045,0.0317831721610948,-0.154822360462139,0.247157953034631,0.252370207111841
"12122",0.18065418695031,0.141900741829998,0.0526180818396122,-0.0895455091625528,0.0697922694140548,-0.0555845344852969,-0.201779741024933,0.012235338445308,-0.384375229355325,-0.449197613220484,0.144744411757889,0.225012121536167,-6.42609516391581,0.728217440688641,-0.0945228185219718,-0.147811166573667,-0.0503281965532909,0.397236588690967,0.0152779939843265,-0.277266332682959,-0.0801398371636308,-0.214247563257988,0.0336520424611207,0.123914961774716,0.198229490480402,-0.140277020720743,0.163648900383658,0.0710376328654072,0.389846213033129,0.119000132145664,-0.22467787206424,-0.211235272697357,0.112986375439383,0.253118057444836,0.189190336930145
"9930",0.094174998642556,-0.0780134348334646,-0.25173962691404,0.0593600291595912,0.323242047070154,-0.135393688302329,0.0148872552757681,0.0855245702296082,-0.522697363472171,-0.183528161903568,0.175857291357871,0.336000614247962,-6.12252655148354,0.699267311179954,0.110742460004026,-0.12126662633308,0.0243373308284232,0.437270935374085,0.0838103803246402,-0.571012249833228,-0.00839448572036169,-0.106488296652975,0.135694879880802,0.243327284027682,0.113110897726399,0.181939757963461,0.130099564766742,0.382057817456747,-0.380833619892507,-0.182215246119993,-0.0768652260523037,-0.0419715000602058,0.106499587056991,0.27863275599915,0.203182646296694
"17906",0.0196903758079084,-0.0172191441531117,-0.0291600087140992,0.203225090974598,0.170181281808174,0.0949217187372134,0.0697363665222026,-0.113629947168008,-0.347118162389037,-0.08264660496682,0.156050528683145,0.447274626963577,-7.37361319615704,0.796670946619966,-0.578368477832755,-0.238239135673345,0.0875956471072946,0.471152515728258,0.0664523369625447,-0.373391047014553,-0.0721108247570204,-0.100817717166254,0.178759016373327,0.0729104243406529,-1.2751682000169,-0.297485071874651,0.369639162477331,-0.189161775801511,0.0370727296290093,-0.844904360231911,-0.0359293164517005,0.0183547509295434,0.177870818099555,0.122943867597951,0.500623702322114
"2303",0.078771790740528,-0.192067871167557,-0.120203132787015,-0.255671071996134,0.0391989582026181,0.140920914761008,-0.120657126384811,-0.0310073202426765,-0.51518744738171,-0.537041319522738,0.163849600849077,0.228334151631404,-5.87213653077762,0.678557449038378,-0.269007707152624,-0.111901605862187,0.15237361694062,0.546892820369058,0.123001743833538,-0.236802583289435,-0.0350240822540893,0.0503952963651325,0.136842867270563,-0.0676261907064112,0.0863581059686814,-0.0336274054934293,0.416632900607949,0.0113137880879748,-0.0254090313227808,0.108824813536908,0.0671209140904431,-0.168765676098223,0.241200146027954,0.308555437109357,0.158799207764416
"18574",-0.00245800080735708,-0.122422938806443,0.276463702825065,-0.235185077692577,0.20602704803232,0.0198528241116686,-0.271714313067256,0.0311198630012916,-0.454417569685327,-0.430302642055462,0.122380122249863,0.341783510729491,-6.56677352878237,0.745914579121857,-0.219311262316381,-0.18260023552919,-0.0242527392398374,0.4181114315821,-0.131009292370295,-0.318212224317,-0.1244452435665,-0.0605424508922245,0.0458525644318339,0.288422060795291,0.0258622919416836,-0.097216568194411,0.578820101498907,-0.328852550049522,0.241014637633253,-0.456985255266403,-0.021007834151062,0.0262479176653867,0.136481018875178,0.205920763287037,0.280872021816319
"4441",-0.0550077452778222,0.0883287650092708,-0.0767544866592473,-0.0869312751666055,0.145429795651727,0.110449033111914,0.0502578252339562,0.0671499271295092,-0.318136826087184,-0.219983425967546,0.176127092399376,0.329252343899902,-6.50521675358715,0.730995651686719,-0.740648171611683,-0.209858038784248,-0.133036565637805,0.249682043548056,-0.0789453769592306,-0.519389487063939,-0.209305785006417,-0.269246596023027,-0.00846491284535791,0.0544584445954631,-0.00399959079207635,0.016887292852289,-0.260346682054553,0.111061327656996,0.280787747521977,-0.00817377908782903,-0.20512122616634,0.123229893382537,0.0339914988775194,0.189522464058615,0.253333607726402
"23388",0.00278575698828619,-0.0529983768540335,-0.147736884169407,0.00895207703551559,0.244225881690962,-0.0155122133969894,0.0303415816482947,0.260215308352971,-0.338036077726052,-0.22523593886134,0.352031957135076,0.240566965151656,-6.89551590878994,0.756957695160811,0.10297535955566,-0.260805821874455,0.0734137849944973,0.467316455914716,0.211759912009523,-0.334468769080903,-0.0679589140853953,0.0203573139755602,-0.0397470889522825,-0.36739063022844,-0.751677333177023,-0.0510587377426947,0.249695405536371,-0.203681788325241,-0.107044269665762,-0.427487930966376,0.181647770295983,0.127918584787444,0.301656633333874,0.176350888991882,0.328187502435516
"18003",0.0145990392830492,0.0183796888939803,-0.229921647571956,0.314421381050467,0.262668262463087,0.137876477185745,0.156035021803176,0.193452407429029,-0.295523834619038,-0.119478444782713,0.328615619031532,0.278934954074569,-6.30418272598965,0.69981291812446,0.0825811281548133,-0.129820455746607,0.0520480610842257,0.540998892870811,0.0723164885517346,-0.418776872892727,0.0273055583841592,0.0790140541392297,0.0528806379922207,-0.257014904521418,-0.187548489762432,0.192167392412123,-0.0688780792050719,-0.437173610201302,-0.129616546541131,-0.365881060340946,0.0920775279127782,-0.044569006231487,0.38200062618008,0.20689218319,0.221099315204253
"3148",0.160625860484737,-0.0263474337106508,-0.127348610057655,-0.127033598227764,0.353622239510599,0.284245192017825,0.252696098712276,0.380726375765589,-0.247629655740516,-0.220573039682592,0.260511408761411,0.516099996090422,-6.45646008570096,0.720531420978109,-0.512967221307497,-0.297401596626146,-0.0874491785486153,0.343828085766522,-0.2011798854393,-0.291472613612402,-0.315636016788938,-0.124579139439274,-0.108749130985965,0.126704283755203,0.000130978247922915,-0.10078839119716,-0.400982562401668,0.163039053503639,-0.0568334740688641,0.183120317222922,-0.113158755517088,0.0746981254059168,0.260880180702236,0.386966223336602,0.228380652631905
"3907",0.523724660466313,0.236136170294452,-0.140335783479699,0.00377002330958443,0.621434591386232,0.285080141343759,0.0600225551161525,0.201767108782424,-0.174467124897227,-0.0555956613022779,0.28729791732457,0.532787028927501,-6.97201134674845,0.734686399266353,-0.38970714933391,0.074427651383848,0.135646947486112,0.676534283850975,0.181229387470059,-0.25157532505804,0.0503629804865491,0.201485743535951,0.243151679768306,-0.233232406502896,-0.294280980174839,-0.0837599180602835,0.0329544729503229,-0.323157124443595,0.202350561558029,0.2687778218097,0.0425550389319804,0.178298538369039,0.527086860071606,0.496396332546654,0.28441676452827
"10748",0.0494418308913013,-0.238389482588392,-0.0153993240861877,-0.0856694542997608,-0.0107289707760086,-0.0973969479588412,-0.126483203797813,0.0411232586183057,-0.432105249740781,-0.316482055616164,0.228002068230999,0.364986970652298,-5.97810558367776,0.700122240180407,0.255495812765156,-0.359673809724405,-0.131416706901057,0.479217049023326,-0.0460902834289781,-0.29510653757575,-0.0513812488718181,-0.118000815371813,0.0588772696547184,-0.174548277092258,-0.22679107894602,0.116659188323706,-0.226552727596567,0.522902302243888,0.540128203880131,-0.302496139538405,-0.437100103643449,-0.175087718606805,-0.133572521803239,0.275888918482293,0.278928555032103
"5393",-0.12879571335611,0.186348819218286,-0.100439510573537,0.275887532508355,0.100476114927568,-0.264610094535343,-0.275650625904185,-0.210485016791297,-0.506937113183874,-0.546230556454283,-0.0887707537146598,0.0946827489629486,-6.50237816704181,0.741790418429347,-0.126257776175378,-0.145468457822484,0.0462209706560311,0.492883727710975,0.0573412189764153,-0.374136661936609,0.0951654614239805,-0.0719338540757496,0.279789321385859,0.665322405486731,-0.309286051871492,-0.316703337895776,0.354831786159586,-0.553227560355938,-0.302301563109337,-0.380305462854277,-0.166507509351912,-0.432555137723001,0.00664667271990459,0.293621786932078,0.430461339937768
"17043",0.315941912468572,0.154771144402916,-0.287315750100707,0.0685934201017117,0.109143982210284,-0.157517292206917,0.0138027780874176,-0.00392885353208271,-0.442657983467346,-0.306507640419605,-0.133929204787789,0.213898026453163,-6.34079732085313,0.721943045857978,0.184121930803472,-0.027911100944171,-0.0969891205182715,0.472181056005804,0.0499191556140572,-0.419826064357368,0.00427732684972758,-0.156389944566134,0.178431336820157,-0.144518595477352,0.0180442658266797,0.12290388339648,0.417526413619463,0.0136585008041775,-0.0516290047440695,-0.130943266337112,-0.27385249130272,-0.0649816924813346,0.118133964440856,0.263353707326707,0.271040103023845
"5155",-0.100544810604802,-0.0923924019057265,-0.343640518541685,0.0349458669220095,0.222845596077724,0.123360916297361,0.0232288646304931,0.140865931042421,-0.394253055723404,-0.153611471060591,0.141215730077776,0.302839691593721,-6.75752578990224,0.760264899309689,-0.146128298936048,-0.338545773371791,0.0617816467198045,0.292839383176638,-0.166063846695208,-0.448425139096627,-0.154672421149573,-0.1619704317086,-0.19248688099869,0.0455333052442144,-0.254814197324749,0.239786075556953,-0.379927314867649,-0.127072723950512,0.45811019526572,0.0688777331192659,-0.0938089037348214,-0.0536378127334208,0.182033893379706,0.259349737412796,0.241195983266486
"2408",-0.196402117577451,-0.120742659494754,-0.0805321742868166,-0.203794328613178,0.270723915072563,0.325742073081648,0.0653588232160783,0.137885816534768,-0.415657535583008,-0.197930166934004,0.262479552561975,0.440925143392575,-6.05706095544872,0.691591669769586,0.274541051646417,-0.21024293531744,0.00377461748792303,0.499294315729079,0.00422167717861481,-0.289410823208051,-0.252405933063097,-0.209086228745744,-0.0115781421103941,-0.0414154912276614,-0.404551873508863,0.415613359152313,-0.268663978664158,-0.549827074092513,0.398234287381925,0.300184412287384,0.174350769115627,-0.200304143538661,0.207911085924609,0.231502138007097,0.333658197312503
"3370",0.0283147178826762,-0.08115813455709,-0.125052155972951,0.0165544221614709,0.17998902318616,0.0469126222975089,0.0369428257575244,-0.0636844220043161,-0.414361825459748,-0.279636839634467,0.239235949660087,0.130340485336962,-6.22776141790164,0.712673384693979,-0.649596771517526,-0.154962567972939,0.0366141766773829,0.441293868505674,-0.00499175959204071,-0.475987920043634,-0.142385818607093,-0.273428484489717,-0.0168462058019545,-0.394961012029422,0.043297833207654,1.27083651748626,0.0432571502192569,-0.174473238940859,0.0393379290396977,0.723093074200533,-0.171020111881981,-0.0967322185709574,0.104121270232237,0.154663797867611,0.429567785080495
"23621",0.316287878724014,0.0983564002432001,-0.270449510410808,0.127815703851175,0.165389869443199,-0.159865478596161,-0.0385634129552582,0.0233553287459183,-0.374125096924807,-0.322832806596159,-0.0858048804379958,0.175999763304539,-6.2846783095872,0.716702363119554,-0.0454963832291985,0.0337016274767705,-0.0806064024958574,0.521727952532816,0.0123257345429135,-0.36400487922832,-0.00563678234453265,-0.114067254942743,0.208016419005623,-0.208045164764205,-0.0475631190622304,0.134825514399563,0.433880087871099,0.0430540209266873,-0.0969107794228745,-0.116319237184661,-0.445317155262319,-0.0882666493548781,0.234923918077195,0.246393935295211,0.262472111288706
"913",-0.0933249495011775,-0.178105583610179,-0.110014394465239,-0.320292504267592,0.386187183150176,0.0184541741874665,0.0324866297751528,0.229460733263549,-0.446717701757179,-0.405012758882909,0.163077610882997,0.396138375487071,-6.3295770254516,0.720425931325355,0.0981057733236378,-0.359836932137696,0.0507501391584652,0.437585356968632,-0.0794121019981801,-0.435985036684672,-0.209919680421416,-0.223831773034908,0.163886391715973,-0.259368139171066,-0.269729042777653,0.373713115369139,0.530978766902265,0.0829117448762976,0.245193671022502,-0.140887473516784,-0.104365288813186,0.0524016935877625,0.30492512262847,0.270788976912647,0.251467100851518
"6774",0.00956218166773317,0.022103730888955,-0.0985981003091551,0.0405540077560772,0.139009857891876,0.149429009965076,0.0240993892563141,0.210910912195436,-0.245460435713044,-0.35463825670655,0.0206083259967331,0.316362955521065,-6.67926760539711,0.752000852698607,0.296388752992512,-0.349509098641179,-0.0714845935843925,0.327369623570664,-0.0393756355950975,-0.374348953759454,-0.0754772390734078,-0.16745485442239,0.0563506323679574,-0.0586301663185134,-0.104905525305596,-0.16675583272118,0.0464596511900854,0.385797862806649,-0.117372002696512,0.186719027698116,-0.131816006896255,-0.218237017564183,-0.111188416939256,0.194986510271295,0.220222227152406
"361",0.165051894181842,-0.0311732741435664,-0.259706514503113,-0.044221925428846,0.169441149920756,0.0161293569624926,0.07556318946381,0.0993793424653317,-0.212592976275822,-0.449775634463709,0.127485565462735,0.237928982481609,-6.52655654661085,0.73989817984968,-0.10963346087835,-0.195998712896296,-0.0270219571422342,0.388613203937513,0.0772043096393291,-0.612686169920852,-0.255240558209039,-0.130294697825777,0.0370485255586523,-0.284432216716824,0.384827209541433,-0.211423561673875,-0.498010795549044,0.15783790750309,0.150569293503512,0.0698019485205759,-0.00655718871273753,-0.323691702899572,0.124831809810241,0.196026694531112,0.307410512135444
"9142",-0.139585676742147,-0.0631125629268094,-0.170926682661716,-0.274192404615164,0.357392853900819,0.170529123398631,0.0484863954455377,0.0710480927092202,-0.301161991151045,-0.101332499817617,0.187651709983268,0.293295111438547,-5.99582306291128,0.67822115990283,-0.299625722183922,0.00316503918721877,0.0693210197378181,0.485967469116003,0.195498334478676,-0.363504106159043,-0.109579274838666,-0.148943985479477,0.118684631891752,0.0960209519226506,0.118503735581827,0.165836820019967,-0.100916390655667,0.308442836023334,-0.186960764986212,-0.0436062197067389,0.0767101889074121,0.0309416551691813,0.235266453043444,0.184599188984662,0.203626145972834
"4807",-0.0666357434144667,0.242006373320793,-0.0429196025653507,0.172756169156796,0.169015394421878,-0.072196497275798,-0.166940891413607,0.0469016063519371,-0.443948021395083,-0.426694943122473,0.1767572175358,0.176661722468674,-5.97505471846101,0.682436293705554,0.380504979280099,0.0351350028075154,0.110783385851227,0.615028711185473,0.0769536104037446,-0.138242966625732,0.0834531310162144,0.133485563239572,0.248955419881122,0.160868868792731,-0.141978333039663,-0.0684972716284421,-0.363989535275892,-0.315931154198099,0.142250055825331,0.484607741705007,-0.0726420876507302,-0.115171118545343,0.0386643930216836,0.244990250601679,0.284223554061514
"21075",0.0948692119083317,0.0356822088985996,0.0192920330054827,-0.0612849958226499,0.174782396698232,0.0968727735484325,0.176574842882389,-0.00332786863801483,-0.336350637986568,-0.343853757397601,0.0512838225805415,0.187420697758336,-6.25869156601892,0.709659600080856,0.141238001946729,-0.134580449088276,-0.0880975550738514,0.406194122196176,-0.049727542264904,-0.0248277070562498,-0.133243982817147,-0.0824999254907055,0.0799481277905466,-0.031322030395346,-0.0973516793344988,-0.254148617362645,0.0689576761817844,0.0495323908793745,-0.0738348131654362,-0.0703294142547827,0.0100537180400625,-0.24291211632554,-0.0496594113163242,0.15173148050507,0.17528178906297
"10542",0.209845644151714,0.138106177683295,-0.0630360845350857,0.119405461767348,0.133706889800284,0.0570474915664562,0.0736114492168496,0.125731552677596,-0.579564332230893,-0.357101745690618,0.130160013626355,0.280156444415181,-6.66527560251811,0.738321577334907,-0.0975137759785314,-0.0102307322640169,0.0481257115430503,0.505844765356552,0.213915936161782,-0.212079618969496,0.0881356915097615,-0.049579766621322,0.0585713318360925,-0.184001731674469,0.109826822217475,0.0548610000115625,0.0375534857986392,0.350616148992483,-0.0110043383495727,-0.253671477797219,-0.150457246324207,0.0105661553393146,-0.0622087633311113,0.252469577337525,0.174998362174847
"23093",0.0472638716166523,0.0570959816579968,-0.0402028156118839,0.0411109744616903,0.208198516542761,-0.0175856143198383,-0.0662862972458486,-0.0387017156333162,-0.375553580240597,-0.361701629101408,0.107369485647395,0.11913394902097,-6.63801993892798,0.733241010079235,-0.394734435349309,-0.00838827223897299,0.133808072286036,0.58713666840401,0.00742034489485144,-0.168935996872807,0.0870348194455437,-0.0385552270205683,0.168134409931604,0.160263268775286,-0.151923582151263,0.104227569948965,-0.262287866749813,-0.176277677729963,-0.0509808808011385,-0.046817915091652,-0.194731107811252,0.00134462145035052,0.0509563747577167,0.136937423513964,0.24094179912985
"16837",-0.0433271408071767,-0.138173994366908,-0.0551579789646223,0.0940349761811961,0.0380742105592276,0.143763337541507,0.0884754881215418,0.115883001724054,-0.318357705776762,-0.289293027582525,0.19564351207794,0.262114316898983,-6.01859415213198,0.701520790002858,-0.0329040363395207,-0.254123382170043,-0.0848651751915818,0.34196476735479,-0.229851797290075,-0.544484713027428,-0.330438083157112,-0.0997221013768472,-0.150204220052219,0.22929766639868,-0.277097670222557,-0.208112960785812,-0.311734244443757,0.327221085505978,-0.17295111214852,-0.29672778569712,-0.24706507931395,0.0494138975734488,0.0543249854407048,0.140710573601443,0.246242757703647
"24473",0.0953215502990997,-0.119459893393208,-0.231831670340047,0.0446108419391895,0.40609434463607,0.0947920802826292,0.106515755209546,0.213946236389702,-0.42967962355964,-0.0562689891403951,0.104271883265359,0.332297637379218,-6.81237364850741,0.743766344256089,0.24604549902038,-0.273864722306171,0.0785579219002073,0.455794386495749,0.0575054352943265,-0.374020347356736,0.152710728756187,-0.153857245564942,0.0242102717465324,-0.0905111827374765,-0.590341146812586,0.0525597994515799,0.0698618583937052,-0.298036725596279,-0.149918309295988,-0.482499059001614,-0.0573295737418458,-0.195110046968053,0.465505828422039,0.190013297755248,0.276496226178903
"16664",0.292769818650605,0.337918032632558,0.12493596721361,-0.284805782635939,0.290043135819524,0.0334327703599459,0.149556281790452,0.230907627990884,-0.40865598372723,-0.271324695872656,0.204733548592466,0.327267652517252,-6.60567143364276,0.735256166475323,0.388826558521115,-0.194080580153911,-0.037485136423506,0.429460888691329,-0.112917183737471,-0.269029664777158,0.223287716355568,-0.124323938348169,0.158607282277993,-0.128667179527897,0.118446380451669,0.0482979836427404,0.0277288704467723,-0.385074113856671,-0.144929112628703,0.269695420948861,-0.0359066924076631,-0.0768731218431231,-0.0984040953179489,0.377531889834396,0.187618980709817
"11962",0.0413742640271347,0.150943260299986,-0.100289273677523,0.301184149219985,0.173492411755477,-0.0306875796722886,0.0292872311534183,0.0866669488972382,-0.135250155857961,-0.557585861749658,0.269595781877165,0.206636293790838,-6.31049152291801,0.728964488409797,-0.188040951162239,-0.328373210955387,-0.11868228099262,0.391703350618037,-0.117812569651981,-0.543610370024661,-0.283966696893781,-0.246611039216585,-0.162825307619989,0.636418762356496,0.165346576941049,-0.155207962263693,-0.092264824110622,0.291597862995638,0.136078619355731,-0.283619924456151,-0.138635690195612,-0.194057814608049,-0.103811748004136,0.251742824898744,0.283815989386023
"122",0.0884961085482937,0.291087532177736,-0.158358491309994,0.11109733662454,0.236993433964277,0.11803741704665,0.0732189330187005,0.101202396864993,-0.470139319725408,-0.31709251877183,0.220061748642022,0.368121949738644,-6.85380373767223,0.76337424510845,0.243532773646799,-0.316494553890114,-0.0666591438905793,0.330483788296846,-0.0415980616764897,-0.318547041990246,-0.144559591827452,-0.0289044718042338,-0.0857898387320885,-0.271703122570287,-0.844594202656833,-0.250154685348492,0.280317859123947,-0.0746852916282853,-0.327785985993554,-0.224523547400195,0.0209730386848039,0.0291327511263499,-0.00373451176638126,0.290128996149395,0.281406518532508
"8439",0.276898404305161,-0.0083580907463145,-0.0662929871157465,0.0909112091584048,0.165457059816505,-0.0393781477098488,-0.0477898843555531,0.10535058035697,-0.426858212023232,-0.164696617275751,0.137273844440173,0.336807489310174,-6.56384041170977,0.732301269828244,-0.213173380401179,-0.166397821700026,0.176868131058346,0.413222969996639,-0.0678438774495027,-0.297922371630464,-0.0653108067146406,-0.0522161475337725,0.0151566365364667,-0.0125008482671443,0.316263210618258,0.307300959788481,0.109068194065508,0.0266405239640632,-0.661736742035546,-0.131944821786541,0.292465995392215,-0.234081401586072,0.0994880688404023,0.234576663018608,0.249455694932646
"13519",-0.0396297075669219,-0.170999929957282,-0.241466183528418,0.0592485487870118,0.307955728203792,-0.0614186079483095,-0.0304350552940011,-0.0979169272278082,-0.529214596651156,-0.373704236036932,0.0710808940599284,0.102444166118738,-5.87391639557726,0.685546338791284,-0.0282915720603528,-0.288254455948891,0.0109586416314795,0.60685400278838,9.26961397420822e-05,-0.320424002766561,-0.0368823001106153,0.016761469160808,0.0774279372747438,-0.263126267759439,0.0496150492447344,0.146856769265071,-0.0395244390345745,0.0430947730472334,-0.276075140173411,0.038336453068415,0.0758370857055387,-0.0652982256014758,-0.0721003651936525,0.230846983860474,0.220924209318523
"17781",-0.0745088246018674,0.128857272041321,-0.0786243115475889,0.0600443499602066,0.269570818367748,0.151846735211041,-0.0929668889041959,-0.0224214448165304,-0.385553618659301,-0.378974376176758,0.154977271823074,0.362946500633758,-6.95017121085726,0.759675641555287,-0.143563354658409,0.101744760550072,0.048424542100026,0.557350844262336,0.0606787196346775,-0.180323135470472,0.0869016555409781,0.16597757361967,0.106472638377392,0.0210210577175708,0.212187965202564,-0.115850090489471,0.0558729597636583,-0.0321371159483085,0.012621846459197,0.241528114381538,0.0693883622274092,0.0218660737896576,-0.0593985674874781,0.230420214298721,0.19415822766693
"8244",-0.157017534000618,-0.0501737370680889,-0.209199796212716,0.0247882274795941,0.118162110076338,-0.0099413392030377,-0.0755279269983438,0.00363407357819855,-0.296815301086835,-0.196141711499122,0.190221046226848,0.180746731736661,-6.02026758653778,0.689834547846546,-0.221505934346951,-0.197525825178592,-0.0485788431323081,0.619974975379514,-0.0162510720832362,-0.449475608336208,-0.0965237784315358,-0.00213649049206516,0.0510362070898409,0.129358099066397,0.25407378795997,0.0929090897430033,0.335154795153062,0.142244616615645,0.131299216119648,-0.215496452612431,-0.209126991555852,0.129933728197199,0.0674697451827166,0.140157857460649,0.196002259837106
"21880",0.0808499115352552,0.0825595475600686,-0.463566535310001,0.0121857003909303,0.179782121092236,-0.0363507563485628,0.0167235084020145,-0.14744220540607,-0.325943466947449,-0.414819494834938,0.164946831557267,0.509891660588538,-6.36877684072598,0.723891937822134,0.123059913814965,-0.225791475064155,-0.169141502557441,0.379204762143055,-0.0541628864221772,-0.35457799117902,-0.223480348753567,-0.147114171652449,0.0122340322415157,-0.103725443357925,-0.0388501680427925,-0.0995325977239636,0.153997488073044,-0.259752817726403,0.537314266212925,-0.029762076398832,-0.197511332633168,-0.263660205908412,-0.0431785060863248,0.276105692200806,0.268995360094206
