"","x"
"298",0.468834420646059
"299",0.466716373135176
"300",0.465571497322267
"301",0.491070457281475
"302",0.456278582530421
"303",0.497082680469704
"304",0.499759433549227
"305",0.455953622608102
"306",0.434387089530392
"307",0.475228050335713
"308",0.495820067293159
"309",0.480780522432026
"310",0.478958053418808
"311",0.481712243224032
"312",0.498258520060427
"313",0.477552445974334
"314",0.457472343707695
"315",0.450893894162287
"316",0.470475690170581
"317",0.45082352023416
"318",0.458185684887315
"319",0.484858089110928
"320",0.462185647077007
"321",0.459876087625491
"322",0.459834240695019
"323",0.49856348437939
"324",0.483638920524575
"325",0.466656687000392
"326",0.461098883420268
"327",0.48488612807234
"328",0.468078282845597
"329",0.47577618980566
"330",0.478760354512672
"331",0.465628818704712
"332",0.474101484917503
"333",0.455293704404471
"334",0.487340778579842
"335",0.449505682578248
"336",0.456556855030151
"337",0.469010384384255
"338",0.461763590937013
"339",0.475272147276949
"340",0.485752866425926
"341",0.4671860627329
"342",0.456278582530421
"343",0.477299007260846
"344",0.455403830631046
"345",0.446061302726485
"346",0.469740236517775
"347",0.485477390243018
"348",0.475849511653615
"349",0.493414686937414
"350",0.465653090587681
"351",0.473759928192707
"352",0.477521307107477
"353",0.47538803556951
"354",0.465883627002823
"355",0.449736241131282
"356",0.451864209533054
"357",0.448846086938392
"358",0.504610977683375
"359",0.494917588513864
"360",0.472776199685124
"361",0.484028223905297
"362",0.462402590455886
"363",0.496758442657165
"364",0.485352893320582
"365",0.48795842749644
"366",0.456378552169314
"367",0.454202037430945
"368",0.499555262913508
"369",0.439298655238373
"370",0.454782633242562
"371",0.492056574036541
"372",0.472060393917433
"373",0.467021079031922
"374",0.479303886945626
"375",0.497672846426288
"376",0.486351396641395
"377",0.434643854650504
"378",0.486193515788365
"379",0.463121207418973
"380",0.435096490166556
"381",0.44599749262573
"382",0.485439128028992
"383",0.522233249670819
"384",0.50470291555633
"385",0.489194112744942
"386",0.4774687907248
"387",0.498391950684278
"388",0.474504707119767
"389",0.482663938577931
"390",0.468984236183634
"391",0.451548032618224
"392",0.460520625444003
"393",0.471070177864683
"394",0.489751429196202
"395",0.433139051746221
"396",0.467764919228247
"397",0.47446440238394
"398",0.47315893333357
"399",0.503569310245558
"400",0.448219951650021
"401",0.477037139116481
"402",0.474377890670918
"403",0.485395011176095
"404",0.486219147193065
"405",0.484514594279776
"406",0.471474897493639
"407",0.486298469192333
"408",0.460197830033442
"409",0.47615503259923
"410",0.468061591889672
"411",0.462089051858749
"412",0.468212570868851
"413",0.45996778629231
"414",0.458405439616814
"415",0.441228581026453
"416",0.463572079552769
"417",0.468742182166693
"418",0.481587462702944
"419",0.501708757539875
"420",0.478064616524479
"421",0.474449540932657
"422",0.485730771915091
"423",0.493944504214089
"424",0.459976457948771
"425",0.448783455309018
"426",0.486535083472465
"427",0.488181839150827
"428",0.472820339270052
"429",0.4696994127254
