"","w.1.1","w.2.1","w.3.1","w.4.1","w.1.2","w.2.2","w.3.2","w.4.2","w.1.3","w.2.3","w.3.3","w.4.3","w.1.4","w.2.4","w.3.4","w.4.4","w.1.5","w.2.5","w.3.5","w.4.5","w.1.6","w.2.6","w.3.6","w.4.6","w.1.7","w.2.7","w.3.7","w.4.7","w.1.8","w.2.8","w.3.8","w.4.8","w.1.9","w.2.9","w.3.9","w.4.9","w.1.10","w.2.10","w.3.10","w.4.10","w.1.11","w.2.11","w.3.11","w.4.11","w.1.12","w.2.12","w.3.12","w.4.12","w.1.13","w.2.13","w.3.13","w.4.13","w.1.14","w.2.14","w.3.14","w.4.14","w.1.15","w.2.15","w.3.15","w.4.15","beta0.1","beta0.2","beta0.3","beta0.4","beta1.1","beta1.2","beta1.3","beta1.4","u.1","u.2","u.3","u.4","u.5","u.6","u.7","u.8","u.9","u.10","u.11","u.12","u.13","u.14","u.15","u.16","u.17","u.18","u.19","sigma_w","sigma_u"
"22312",-1.03268798410598,-1.08770873474057,0.268265529896235,2.85072760706647,-0.00528973232279506,1.32047872847977,-0.715763130744816,0.378632956548097,1.06731291067005,1.33520760812985,-0.230120533345506,1.30646576552668,1.77408223168467,1.86438540710758,2.18083573468662,-0.184990939689522,0.195814173884952,-0.832500974922152,-2.93344475990716,-0.844167944148707,-0.580099646924125,-2.11272558623784,-0.98871797081003,-1.47872103480181,2.16339540904758,-0.358666678222549,1.34338648155332,0.770539947781128,-0.802667335755861,0.460613592356189,-1.28159425094856,-0.530418621197492,0.863104238138034,0.402167699142688,1.81383065955933,-0.0191118005351206,-2.20284325985829,0.795559695340576,1.148240076045,0.16250350428752,-0.202395360125947,0.54751664894616,2.36763748683831,-0.159244199068775,-0.102545879013803,-1.25040075696245,0.651722543977601,-0.787871588448215,-0.858679343929892,-1.58149870544209,3.13476820327929,-0.0774292085165259,-2.5504124877203,-1.20740819974757,0.128580368594685,-1.2204894808757,0.392365691556466,-0.358017833575132,0.937643677072809,0.663894661011216,2.24222184214495,0.250477608814146,-1.47838290756115,0.981370886409656,0.44066330471511,0.591329469347956,0.653539422020151,0.291270032845122,0.00698917338892411,0.24549432397806,-0.429804887108983,-0.398757863798831,-0.513496605915785,0.04394969651696,0.0174086289171038,0.0685010276246244,-0.590301832959588,-0.16391033175348,0.28624309341818,-0.242389328096356,0.929316961395127,0.166761835061642,-0.042244078931647,-0.123521972115875,0.0722856203586377,-0.46462838182732,-0.0299835401223063,1.52214057278936,0.401441409580723
"860",0.335497629695713,3.06374992444987,-0.475926964879652,1.85824800732336,1.52757936339936,-0.924258417263416,-1.35176320263905,-0.327352453891597,-0.190841150207318,0.0914453395900998,-1.6586411726967,-0.964895575751676,0.524890074282016,1.61396259760709,0.795821432123975,-0.570165304392623,0.534910446029377,-1.71766879718875,-1.68656804253864,-1.04602536860454,0.701403115738395,-2.02169500686679,-1.21759631800393,-1.12190985219826,0.626490350990755,-0.873049905891639,-0.288831361030972,1.36751208631846,-0.535504326543248,-1.54181231545161,0.46071038291711,-0.43123272389815,0.737683469593329,0.728046280526268,0.0953895404551792,0.361609887332625,-0.71103402834629,0.0258226877852046,0.202080787824112,0.475264128146064,-0.730051392923634,1.18464222412052,-0.444840678173562,0.600907774001297,0.605471744535085,-0.503054265953525,-0.514717634734469,-0.632288856148795,-0.988446329803887,-0.338763975906621,-0.416836490759967,-0.3300536928945,0.204284291099884,-0.815681135295248,-0.554246126881906,-0.6408476266777,-0.433623425534668,0.35291109990656,-0.805693847319606,0.395575150909637,4.42903018575827,0.962332229401886,1.06202222410143,0.814503087942087,0.0191449153949563,0.552878282002241,0.387985384606381,0.289192576359486,2.270451266048,-0.0638406179419664,-0.400016684030873,-0.0408405473156757,-0.500726533755082,0.121155893827954,-0.113115545915263,-0.10685543602916,-0.651935878946073,0.248779690781017,0.223896136857438,0.233559147048912,-0.92102654711246,-0.160942321154506,-0.471078704334795,0.254500742508861,-0.415341087121787,0.392613006403781,-0.64838927558578,1.00115799569262,0.839295492823517
"10603",0.473139400734534,-0.0551719801052829,-0.191985557329296,0.94671013671958,0.283926235845205,-0.471473888909776,-1.26109568632649,0.458206022009244,-0.463749356908177,0.528127772895972,-1.28003254171025,-0.156747868585882,0.141838419198136,1.42234655335014,0.253749402914241,0.12567926225086,-1.26939201714383,0.00235490209823998,-2.0879851054429,-0.494194577384262,0.0895183500129141,-0.420431997207675,-0.379785708398326,-0.905212957151958,-0.107172841241539,0.37939209005778,0.948261407827016,1.10742102731026,0.657980877532172,-0.338766615411139,-0.0911510924231883,-0.0469312207375047,0.799244617278921,1.33537467931913,0.157167827705217,0.56173531493022,0.483381451784071,-0.351271711721774,-0.886120208667221,0.546757813924144,-1.31312061768557,0.277550552100066,-0.174525200554396,0.737489094767269,-0.269449082525316,-0.494257658103503,-0.585402476126492,-0.0683424574696816,-0.217011831599433,-0.560296832186107,-0.36309546283448,0.063042126709093,-0.227814341356813,-0.600025229979403,-1.62578225568767,-0.610738748707008,-0.404752027981651,0.15985045198887,0.710349293141915,0.064114998347777,2.232594163856,1.10380361250642,1.88759342430691,0.186280868446694,0.221968710074169,0.378168027233959,0.397393801375008,0.313488039015255,-0.0134074745676657,-0.155083743154535,-0.172785626323858,-0.0562602040819112,-0.198811288249309,0.467179895292542,0.18586502267154,-0.0840172492298652,-0.490788888091793,0.151030385916152,-0.210580640805299,0.259490826658179,-0.279295567377274,0.0800161595885979,-0.127461495256112,0.0450535018471221,0.617678510144603,0.135001175824975,0.306477953944234,0.934647162777589,0.221318381028586
"16183",-0.0457773349423582,0.178956110938457,0.451270641976492,1.11058960961513,-0.906933931589553,1.45310257256741,-2.29981180591415,-0.126369047705788,-0.258765455381493,-0.930508161192818,0.666129897026008,-0.216543268158098,0.928402251258313,1.56474768663991,-0.273924557243612,0.565547740772756,0.733789546714182,-0.451289748521588,-2.30072645737171,0.0261719627582501,0.966505887119245,-0.873640435063303,-0.102444111799544,-0.949548823157612,2.0179561089076,-0.0739523084993909,-0.747121048581531,0.731779005234189,-0.390386226003799,-0.382190245429701,0.450908245939232,0.112126214631665,1.30467319337949,1.5076800180742,0.900037206241967,0.365525946809811,0.0146264670694871,0.35152449196068,0.97557188851162,0.505078900329053,0.265578327763212,0.788072381296116,1.46081889608023,0.456003222393386,-0.101641017057648,-0.266552035648553,0.972739708906444,-0.793446357151685,-0.0317049526300457,-0.725618365360433,0.754205604604703,0.266892735332599,-0.654061616961298,-0.768532286109855,-0.880112356613139,-0.524302488233542,0.0562098472767627,-0.680830190716779,0.636230935035843,1.1737541451215,2.03973629211482,-1.10510107711826,-2.9858198725608,0.429764159829155,0.256514362354172,0.707090078692857,0.876583119054816,0.292680195954404,-0.0348651460421748,-0.152898737904949,-0.218470371221066,0.242704425342038,-0.0829755042101552,0.222888404114565,-0.136742771656991,0.555188797463523,-0.68075019047083,0.00286066615350835,-0.0925625574664168,-0.206881575484948,0.00422738463083104,-0.281547159321005,-0.0622710324484615,0.153703452405828,0.0652071176827898,0.370185814708717,-0.0222909656294741,0.786755925916129,0.223652713629106
"14045",0.748727616309092,-0.538717155993505,-0.387863337686895,1.912694575444,0.111123407164253,-0.187176582284542,-1.42247888225698,0.644638873556042,-0.699602598119266,0.322658931548239,-1.41401796413399,-0.0742066771836701,-0.658790729144655,-0.699706889184477,1.21004358565402,-0.474371564688854,0.0389220881985747,0.95258000868368,-0.742276901130101,-1.31529644418349,-0.851264997729931,-1.48265454508529,-0.29399121518042,-1.08855943074688,0.410211929279963,-1.52650975360743,0.639555491034155,0.839441177681342,-1.69606418320837,-1.38314273527179,0.570504949370601,-0.126848773968838,0.908206882896965,0.598711257391684,1.37673715798373,-0.122428533430257,-0.451912897214346,0.0118111293958027,1.45681304056404,0.709358953528694,-0.737516649447115,-0.200272067815166,0.487576624817101,0.234812090647787,-1.10287834134217,-1.03164153163388,-0.655126483443606,-0.653934313722783,-2.2763643083159,-0.925957291459511,-1.23020260249983,-0.198068847647113,0.0221009917198654,-0.885810894217971,0.742028785503904,-0.822693317615715,-0.0217114455684855,0.578031930989442,1.73517971926983,0.172792028685124,4.33655504863829,3.172226747426,-0.0201045583891444,0.441991579186593,0.0931321149305704,0.273871364135709,0.395697900115322,0.29161243030273,0.0288665993949968,0.503232869868767,0.046895188747121,0.154939184344481,0.0964159457709599,0.487394763536508,0.388689044239159,0.492151545600226,-0.126670532852914,-0.730122226307179,-0.362865081337992,-0.278845259051017,0.671373978237627,0.113983048717462,-0.00372102343317911,-0.684033187460774,-0.0180495694244867,0.52978241259156,-0.228047309519807,0.828704244913084,0.532347847418487
"13110",0.70489647230635,0.584613517934058,0.251851566850616,-0.20463546911322,0.617513172676242,0.253818348263359,-0.019428705186498,-0.552829012485938,-0.373331198061102,1.26077862215119,-0.721532402389509,-0.614266865474922,0.488739641575497,0.905371683761361,0.0242409501390779,-0.32425716629105,-0.0488517743183278,-0.100244262525215,-1.61548503907909,-0.537686464639489,-0.457234227757074,-1.05594342397139,-1.14757315175908,-1.00573273975234,0.444215780089219,-0.721203566231228,0.316842440718938,0.830480062471316,-0.369721382575313,-0.887531677102736,0.0459100270558795,0.0878792376088856,0.158287155503013,1.24103422041432,0.205159774425105,0.455902300734929,0.291732684039103,0.526940717682228,-0.00737594309267363,0.709760583194059,-0.979758519787062,0.190211211247803,0.0836308549982863,0.628380366422487,0.0253657030663119,-0.998732974441002,0.599851749816766,-0.313479794763892,-0.701055150255536,0.804763285547999,0.35310884269807,0.0956779701322869,-0.512938509995367,-1.16211122915233,-0.776296637035886,-0.760695986251448,0.565395702766625,0.0597065712308188,-0.569702927372015,0.313899423874188,2.54116912395951,-0.000416202174884667,-0.228844903707036,0.38492473915999,0.337949143115533,0.595881384490418,0.482491797377296,0.291088328435428,0.0047204914086206,-0.0263191513508846,-0.0995991767895128,-0.148788590743622,-0.163639162472714,0.164659892129815,0.0203778257440854,0.00341717913146398,-0.168739002097926,0.170601950415025,0.0536407760452295,0.135959685072622,-0.0442950934420327,0.00147408761947272,-0.0640844165545166,0.0115357139490264,0.0834041008602426,0.409326552516323,0.117763200387071,0.621088903857608,0.160901647635826
"21538",-0.776869863466041,-0.689340661633683,2.65938363515395,0.465245372597824,-0.158414538229675,1.50158337879329,-0.781450092185246,1.14118339514159,2.18951650162876,2.11773368774316,2.43167987829316,0.0801291413906055,-1.09391387544547,2.38768490421082,1.27423850347216,-0.58745024139882,-0.865406754329731,-0.476344248733031,-1.69518195956808,-0.665572930756763,2.2042865718876,-2.73704307320989,-1.91315000213833,-1.34251730864176,0.447949409759939,-0.615291449325434,-1.38305113481372,0.531361699932066,-1.37992413940807,-0.484946005813099,1.13640551255499,-0.296611245620181,-0.608965110511991,0.0795720164697934,0.347993739432389,0.0334886674314701,0.246886624335566,0.00298894052617706,0.373316208916431,0.475626909307301,-0.809849790987906,-0.759259716813795,-0.123826541917741,0.786807899956042,0.188946285100777,-1.49489478967758,-0.932216493089353,-0.705798777176006,-0.92017543793103,-0.764850838806882,0.892259435494241,-0.286417650386892,-0.870669362481692,-1.59919275271611,-1.17615390622999,-0.837896863107098,-0.39381837326254,0.155086613299332,0.504920997188494,0.531425086256447,2.27854698211774,-0.197440008037636,4.14240527487287,0.759109982568674,0.439757394368402,0.655747225751962,0.118265919692632,0.290330386331213,-0.323634263714154,0.131461779292584,-0.25876890534147,-0.146450731752239,-0.243556345876043,-0.016943451639112,0.215477767471219,0.206777635083167,-0.442698573706826,-0.15865070353136,0.189346905177119,-0.112104676459714,0.0170693591646416,-0.334572016202109,-0.052635180530244,-0.142393648699884,-0.124937936233387,0.0429520212653054,-0.342355776934155,1.1890164542958,0.267245575608764
"22343",0.242372397083267,-0.489314085818033,0.277991606461376,1.37902223184949,-0.0638940039493609,0.163304052840278,0.164031295730354,0.650378222747234,-0.607571022617886,0.48301046773622,-0.254691559466743,-0.47325244898229,0.011716930360947,0.59186404832529,-0.422239626702034,-0.522179065082863,-0.875441246192845,0.69094394492739,-1.28380180069751,-0.661679209175218,-0.0974603046759976,-0.767621315711148,-0.741572187172159,-1.0620422931967,0.61743639732394,0.858788869758981,-0.120973093695445,0.994778080772237,-1.04543014015947,0.647901237302436,1.03670594607332,-0.204527909640613,0.214689480748444,-0.198010990529624,1.06549397805471,0.322867003436805,0.825738097488807,-0.797737784893896,-0.382287562155676,0.42735448587485,0.0126518879847832,0.83747609147682,-1.19088569892626,0.533726687645191,-0.114672172328266,-0.24481803236255,-0.337505185815093,-0.585797402744025,0.14475919849907,-0.155601442057218,-1.20114447877334,-0.197372435625653,-0.127667817036256,0.0638478677999383,0.451994636773666,-0.775528821625133,0.471057011686969,-1.68394801945372,-0.464862415613217,0.395802711503296,0.111836837519808,-1.00713470808232,-2.69180385799635,0.803966359519842,0.628575075382864,0.695014408048108,0.813329336467995,0.272307271292471,0.290525741172153,-0.105472729134489,-0.458977457136306,-0.279899855383607,-0.29232462764116,-0.14997986412534,-0.0753964150447451,0.0929508291477498,-0.629774297275343,-0.383061653009146,0.0533236556668848,-0.186246655292984,-0.294731767514442,0.102472641832779,0.136807778005022,0.47218985881717,0.605216787086418,0.0787269124256113,0.042011782063944,0.576691926652504,0.243356327262045
"7942",0.206907447648845,3.15601343850556,-1.69759886024253,2.53323193118516,0.531422027403222,1.29691430938589,-1.13795093364412,0.294767025768067,0.316680287164611,0.986765447781839,0.319252366078853,0.393191054563284,2.06369362839588,1.74607427255987,2.5272407116438,-0.00562913882058506,0.504887758749335,0.584934559546121,0.208864298884337,-0.776751483783003,0.0666303768045392,-1.56103837567166,-1.62443883525592,-1.27393830251416,0.049624385806836,0.158083057476876,0.894218992695689,0.948556931101067,-2.10220565834132,-0.700732030484081,1.78433554007823,-0.0951322231961338,0.167672066117809,0.615826592810943,-0.126221335849057,0.387989629641313,-0.922291894122802,1.03943727718843,1.02226242186623,0.567371391708962,0.869227093775733,2.64565252534686,-1.63103753987329,0.382472157053478,-1.88188010973043,-0.382074548256846,0.122186614161466,-0.715379055173364,-0.069721530083978,-0.603559738542851,-0.0424292076430916,-0.223104693888898,-3.04325799326498,-1.47918169485249,-1.19576271072812,-0.714147090219306,0.843139176423865,-0.19787078030633,3.31431712045608,-0.0880616444844011,3.37696643526998,0.63155360811835,0.903333334132571,0.686911359313465,0.264756892951772,0.477377894255851,0.409532341002786,0.283302606597537,0.0368452031159335,-0.119383237684388,-0.254429980388641,0.00185684435231875,-0.248297484521737,0.0176345650122485,-0.0489013997741619,0.0511251048158819,-0.588889298510008,-0.00297002408329262,0.268410027392506,-0.00943415619768323,0.167570953038928,0.341199179847852,-0.103794327500177,0.156567338256193,-0.284833896011788,-0.156465412308012,-0.10355627353395,1.23645151729698,0.189012685799302
"10427",0.399547234391103,1.14048168090687,-1.17013742028868,-0.343645865758497,0.723705727260219,-1.45290691337085,0.159746937771823,0.0353779257264426,0.4791679756037,1.08613932385113,-0.537872299470308,-1.08053157706023,-0.372719310172707,0.475928634561464,-1.48621746905335,-0.573630890968665,0.464501259004574,-0.531699596300379,-0.971275175433785,-1.54468224131441,0.734239106264092,-1.48014967365023,0.483910960601102,-1.32256927433555,0.687710722255138,-0.80302449210985,-0.130121370520603,0.777221555322489,-0.910840138562144,0.876098865786439,1.22389604136554,-0.505705203492674,0.412401532843245,0.344301083504955,0.834607532304073,0.204143387015909,-0.1994127894795,-0.366668157498125,0.26997005926711,0.510103563633098,-0.295596325984103,-0.574335358432482,0.409996330516851,0.261832366478726,-0.543346422709328,-1.08036584620247,0.0441142573304816,-0.875054069587643,-1.15225072908175,-0.825467385963028,0.411845527506782,-0.820221667444331,-1.16366268336822,-0.939029449993616,0.64092309137621,-0.966665059625246,-0.376675030087498,0.0809592909344275,-1.1053928615913,-0.356676692200858,2.93448347697195,-0.189451617150126,-1.03535152779751,1.13006174463118,0.224710126498443,0.632628140893851,0.543294714082184,0.266347432960114,-0.0868034521190497,0.190945146281156,-0.167137363468115,-0.266946245726518,-0.263785345213694,0.133566594667409,0.180595797483347,0.0307622720008869,-0.344375573362136,0.0116586722318048,0.748328340835257,-0.232513837758277,0.000596728331214244,-0.04928426851401,0.133372301804847,-0.0457340579799315,0.0234210643625878,-0.0634012146381539,-0.300648315411068,0.872632174059539,0.32683531465214
"9930",0.823391176759625,0.916577169318706,-0.0170498150423937,0.505743991752933,-0.989903369558624,0.21967940259049,-0.4928850959002,0.285531052990292,-0.19318746651005,0.846477466286294,0.712092056003248,-0.611103545235822,0.433353454067722,0.110700035942251,-0.261096625900848,-0.430712456760563,0.137703032333849,0.0134135392060404,0.339966959928393,-0.785109507571111,-0.455829775498034,-1.0489441734261,-0.341545844205076,-0.979931558825673,0.79776343289316,0.604349621337759,0.259460577370399,0.394397097268897,-0.771631353796265,-0.274035830928527,0.584088943976163,0.188064978828138,-0.67219532825203,0.522861821647562,0.106595492123411,0.480218439596845,0.136463420900545,-0.643376922708578,0.779618237294047,0.388870642344473,0.309766587650548,-0.14734472196397,-0.320877641332597,1.13163147617475,0.391702089241996,-0.918194328800739,0.475221524435661,-0.446943648881645,-0.0875099060625604,0.123391640431766,0.481528735882368,0.0877455928985957,0.206804490549162,-0.43229107544495,0.244844070250992,-0.880672804171419,-0.030846271136953,0.572044401309216,-0.415996438144224,-0.763586490329648,2.34498639608837,-0.288494346036727,0.454521798985849,0.164406778863507,0.231510608607119,0.587939987751368,0.391042807677424,0.314970849424397,-0.307825683379375,0.240794106921414,-0.33721792014981,0.119794858872612,0.0162137734690668,0.700800364724747,0.322329936333714,0.274445469168887,-0.487814686399707,-0.355389808530122,0.791098609477302,-0.0204228152085833,-0.503400438150962,0.539133229222975,0.0547156166102145,-0.158699405146639,0.197210049762452,0.0223732662158312,0.062404397820185,0.690184915556722,0.318718472984041
"732",1.18894362502413,-0.67470692370392,0.403003632467994,0.404431801319024,0.183634018172355,-1.09891367047554,0.0745215295646063,-0.0630409733557947,-0.0820459031868087,0.957259452607566,1.00022306053057,-0.757064276636111,0.618282621958528,1.1656158646,0.707321304670142,0.132834068590668,-1.26192647315489,0.219438678056486,-1.09829067353185,-0.266988685967412,0.769171868125262,-0.958442309494047,-0.288895178038836,-1.08968686215332,0.834967372623078,0.289703381203907,0.409240669796623,1.12525235394256,-0.573578926624818,-0.240914531205158,0.209937110892428,-0.0480619334658462,0.500184326541047,2.31680703332641,0.443620459733277,0.30717435940167,-0.0325495157813142,0.409034708260536,0.40378019437526,0.453429507613823,0.991280465534163,0.323571256049799,-1.44573555029731,0.572789566226237,0.263544465182416,-0.437438065018192,-0.713458057749109,-0.502592214415616,-0.15865061692442,-1.23070880288954,-0.674475176097936,-0.476150942129026,0.88848077103698,-0.572149197860956,0.222360665434286,-0.679472940540908,-1.21940582654292,-0.588932923145992,-0.035358112027312,0.234352472279984,1.63033480411773,-0.0544285641718082,1.96517841393378,0.787382386292314,0.340444729685198,0.606881848962887,0.373186702826992,0.295995718686507,0.374581769997567,-0.216946782023988,-0.559818013726757,-0.525704571334264,-0.14478203194384,0.0901941940280783,-0.113551765244944,-0.124915748348616,-0.698713150013155,0.128849383287403,-0.134011058168023,0.0173056872310532,-1.00261416085445,0.131172586392792,0.27321001516607,0.251892222366004,0.319516224472339,-0.0274207511657874,-0.0201199761826968,0.725297192898973,0.312314161062936
"11666",-0.239767600127964,1.34154927712255,-0.272871894014522,0.869703956679521,-0.270661795635173,0.275729530594183,1.04409241506618,-0.154764588644576,-0.375844068321415,-0.238512821877362,-0.31986794843156,-0.0982079270204722,-0.793556908039055,1.36119458243305,0.335962310113894,-0.280255520535156,-0.50458922395547,0.766390447960495,-0.945746648608955,-0.667287841908778,0.235888142017756,-0.0476481340355865,-1.42607153255814,-1.45305665486545,0.652306592652476,0.717436129093061,-0.292115346052899,0.583017267905788,0.496052287068618,1.01753719671964,0.650991921679747,-0.474617261286866,0.589387273597092,1.31357331999581,-0.00630568918556882,0.173906132282816,-0.430943175584192,0.0355497283190412,0.700027889642984,0.187488488983561,0.372618079589526,1.25459484871144,-0.487778449903654,-0.00705595722754311,0.148335771865061,-0.439112070443977,0.474875802168517,-0.856745169887835,-0.269907351242714,-0.445720511578712,0.391067913778693,-0.223186802883234,-0.0216059354167664,-1.02076844188747,1.01489223459009,-0.771388009981005,-0.316310029075376,0.640834271806422,-0.358738673066601,0.205746726134222,1.58058089247893,-0.262655149119697,2.93083123202028,0.864611313288961,0.349373185278571,0.560277784181571,0.121477276785254,0.29382900114332,-0.339116995165498,-0.143783113722151,-0.342856218127005,0.197578575153358,-0.31536506432382,-0.0589662635472592,0.168991452013063,0.0505473334363504,-0.634039621421192,0.168484137813669,0.037611724893233,-1.09750795055893,0.627935576600852,0.0135170974047792,0.0159373138639695,-0.620248814642765,-0.0788291617047201,0.418201504432514,-0.280835113260894,0.659088777543558,0.503473166002837
"18566",-1.60204960605783,-0.00799968144322763,1.03084005927668,-0.359493153880388,-1.02742430533971,-0.644616606741497,-0.427015939491322,1.82226722824436,-0.651624592099251,0.289444847378614,-0.142374089780795,-0.636736607376364,0.119648113831946,-0.0345034471217059,1.68952101863435,-0.503796801763513,0.699245865131,-0.119685285936136,-1.14628095417679,-0.88597409727607,-1.7481342111135,-0.0197604785665185,-0.444247455417959,-1.21609764551091,-0.67004973167436,-0.617927552894809,0.167412012128358,0.912361066780857,0.957650147392795,0.274281041426235,-0.4012719549198,-0.138168647311267,0.54754775453009,0.981564931523274,-0.0315992462096515,0.195719925405292,0.22856590398611,0.595525182847217,0.695705947231905,0.887980167313533,-0.699452374972008,0.767685104570005,-0.272719236196639,0.519491474061384,0.386832743384584,-0.649553005427979,-0.674239192041404,-0.777477876904049,-0.132994507103529,-0.0714875955620339,-0.0462478225259087,0.00896868342431599,-0.608715888197671,0.399608329379962,0.642166674789046,-0.700467039968623,-1.19985187992732,0.576265182448786,0.754271744966181,-1.04732557945591,1.72083347863821,0.412153822629105,-0.780748328051586,0.441291306822298,0.288581479768127,0.534218334034082,0.618533406246203,0.319668442860991,-0.19935460969335,0.142285150861244,-0.254918349798799,0.128001269638644,-0.0756409197195703,-0.0331299899739387,0.183732709485553,0.0386684434945602,-0.43777573764402,-0.335758055824991,0.562024876824336,0.874764422697197,0.0255893370040993,-0.371699021189753,0.0861189814722033,-0.162690657828904,0.079221358563096,0.72699799892446,-0.0772016497503853,0.6938432747167,0.38987391573201
"25360",0.446894247447378,-1.19371964986929,0.284611549115851,1.29742225104125,1.0268993258361,0.0273370401765318,0.767441588926444,0.52244510877966,-0.75616272484429,0.0879728218280575,0.0593576119458157,-0.486020014721938,0.2771916400846,1.4756531377174,0.469769448089974,-0.500212409543323,-0.544211647036542,-0.0923764026423828,-0.453342420484382,-0.807738823717953,0.398918283907157,-1.47860626383255,-0.420275474591132,-1.7759230125457,-0.697678467561671,0.97068405027413,-0.824920381575197,0.19576542948995,-1.3555491339929,0.58330769874995,0.978094996165739,-0.868691050586369,0.0496264724496062,1.21087068056605,0.468086165712998,0.11781986019737,-1.57307094935749,1.07147490639586,-0.22634693320911,-0.0966741257200369,0.473873365807099,0.469307018613723,0.458785126861952,0.635397726753741,-0.531790244297118,0.0528843075800106,-0.321084422647748,-1.43021895092459,-2.08188553708976,-0.488719639686312,0.248775080026362,-0.501818779073939,-1.17829211056816,-1.20882070070501,-0.487637764317148,-0.950898191704058,1.49590909276587,0.598369247956578,0.437793772793334,-0.513510009782531,2.95904506732655,-0.46017120382624,0.915400270154782,0.792990172232038,0.326606092395204,0.543516825927641,0.369301512563068,0.314406962503101,0.15170174450081,0.209170708503892,-0.25941648217151,0.0327515518614891,0.0440466582577642,0.136944862927526,0.207002212383807,0.116768979097902,-0.170369989950028,0.169135537082698,0.231325292668501,0.190777403178222,-0.14284887557,-0.100662933400514,-0.0869564400048829,0.0372487340361997,-0.304023319566497,-0.0611027285370961,0.152127065484983,0.782821302429218,0.185061764391374
"20487",0.872268320518086,0.402575630130931,0.343048118896836,0.655982003370541,0.666467998386815,-0.551235299058831,0.672204786032144,0.0759856397596145,-0.115339672654296,-0.461789313019342,-0.0850270124971398,-0.434062666486742,0.996698709776082,0.223553683690331,-0.582611495477892,-0.338500244887661,-0.21111700905925,-1.06273135529344,-1.0685714161598,-0.829988505126893,0.128788254328416,-0.957580952794386,-0.2057422237065,-1.01273514436028,0.313417774394414,0.0660627085534356,0.359723798627765,1.03858496332942,0.237260928194958,-0.076691179863072,0.211641272961749,0.106941676524938,0.216691367290169,1.2692663961307,0.505505477720552,0.331477539111622,0.422965450265647,0.627753130174645,0.561317652168631,0.88854269396918,1.05977520307936,-0.362873710697011,1.18151177235085,0.906250738567295,-0.240826126970967,-0.731252156675591,0.05956892883489,-0.419666089074298,0.296825243108759,-1.60223027550495,-0.350106653007508,-0.21993904303545,-0.665843046450994,-0.823604307860541,-0.204540552878345,-0.70401258627147,0.207120593865334,-0.112255195911734,-0.390349638089017,1.27148845759177,3.1061469280137,0.681581971564669,0.278168592124823,0.399182981235062,0.193834478854525,0.49470222066895,0.444825129182706,0.34259520934219,-0.0407683485435203,-0.170815557060557,-0.438798539382769,0.13116674473542,-0.229342030951648,0.389279664775011,0.108426522058108,-0.134155801457378,-0.384452204490449,-0.00785874742090262,-0.159656064129395,-0.19829680301742,0.39930907525093,-0.139184851094433,-0.0559997549040906,-0.152508233239873,0.55529226755207,0.12425549662377,0.0850006082150018,0.627005500341862,0.244179752194834
"21578",0.644002532033973,-0.231961534987439,-1.47454235623196,1.20758801200811,-0.03558490152478,0.721619714410535,0.810912691949553,0.14085287165611,-0.515801914933296,0.566338523882435,-0.109033527839806,-0.253870554170274,0.128236559849388,0.982123441415544,-0.452668231525772,0.304841256824448,0.512669414178987,0.143624991138572,-1.65915164659824,-0.6801542248758,0.231404747093006,-0.539238175789025,-0.322627875114664,-0.907667786582273,1.07351150681284,-0.535949278382184,0.281920252614443,1.26439561559171,0.645430948695267,0.178648209479062,-0.343077304028736,0.121996843811067,-0.627416347004992,0.983633519396538,1.30115129297012,0.537057306517555,-0.177038880772767,-0.339029116684014,0.965844533992651,0.707470085636979,-0.225352753129192,0.0529060491860611,-0.624552497768233,0.574290348398904,0.0438813696091975,-0.186264462776482,0.335760212081728,-0.601941277470338,0.06351090108317,-0.37311291112409,0.182696737247113,-0.336517088300849,-0.669672320660759,-0.903591749941246,-0.267432827994569,-0.535873946584782,0.27211760722156,0.0479198697299081,-1.25112037686624,-0.0425744829479686,1.94028591122849,0.0359712427492531,-1.08788886548313,0.504966454115116,0.30219093061169,0.53075539436388,0.601965787720887,0.293653833521587,0.151104730717611,0.00154983248203375,-0.255671286382972,0.128424965085124,-0.523489977033854,0.151045413348551,0.0370715973415242,0.207048844348487,-0.65050636484401,-0.944476203067563,-0.194725811739153,0.28767762974967,0.283346601346005,0.0429399361089069,0.138357317694466,1.37587930238501,0.192706273644306,0.714756927814813,-0.80882837020773,0.651543619654153,0.551124361569787
