"","y_rep.1","y_rep.2","y_rep.3","y_rep.4","y_rep.5","y_rep.6","y_rep.7","y_rep.8","y_rep.9","y_rep.10","y_rep.11","y_rep.12","y_rep.13","y_rep.14","y_rep.15","y_rep.16","y_rep.17","y_rep.18","y_rep.19","y_rep.20","y_rep.21","y_rep.22","y_rep.23","y_rep.24","y_rep.25","y_rep.26","y_rep.27","y_rep.28","y_rep.29","y_rep.30","y_rep.31","y_rep.32","y_rep.33","y_rep.34","y_rep.35","y_rep.36","y_rep.37","y_rep.38","y_rep.39","y_rep.40","y_rep.41","y_rep.42","y_rep.43","y_rep.44","y_rep.45","y_rep.46","y_rep.47","y_rep.48","y_rep.49","y_rep.50","y_rep.51","y_rep.52","y_rep.53","y_rep.54","y_rep.55","y_rep.56","y_rep.57","y_rep.58","y_rep.59","y_rep.60","y_rep.61","y_rep.62","y_rep.63","y_rep.64","y_rep.65","y_rep.66","y_rep.67"
"18310",-0.798161086933525,-2.66650952912155,-0.0421985968445535,-0.859117192157551,-1.67841328184229,-6.10282153753538,-1.98655541329696,-3.62339041604028,0.320198634511507,-2.00484306600807,-1.89910804801547,-1.79689241519374,-2.1426223710487,-0.244014258234253,-1.00404953822424,-3.1080108441388,-3.56958385570402,-2.14887004487032,-1.08504970921603,-3.94137438065807,-1.46384580173125,-3.85629229289437,-2.19451581657147,-1.078024070382,-1.40352048243547,0.899223030333085,-1.98150167783292,3.20940694420082,0.768980348149903,-1.29626639217175,0.844985817321627,-1.31260710662647,-2.67022780357826,-0.0378829565330727,0.331707906725322,0.921846721806505,-2.9694135720618,-4.037157263971,-3.98102309814246,1.38494995883585,-1.25344135191632,-4.10016285568625,-3.24474510410348,0.894225119336073,-4.96182752887428,-3.94039513747133,-5.08478529484072,1.22374488762096,-2.26515994770665,-2.00470427513114,-2.82514966326038,-4.42860548292184,-1.58531573753048,-2.67253469830942,-0.64273539311372,0.77435177904465,-0.362601667895908,-0.69178708460312,0.520449737412679,-1.22233507998975,-0.784463258403641,-1.14109875637472,-1.86375554390061,-0.544929490558073,-2.57932379007664,-0.0472538054339793,-1.51939801938879
"1157",-5.07257320410768,-2.8752715380155,-0.492253674823682,1.54512700733062,-3.85324672064808,-3.05825391205925,-1.91395232566121,0.583639988144436,-4.45538166981843,0.303089098078788,-3.47705542954497,-1.08356494847543,0.0769394075779446,-3.56555249153669,-5.06832741506367,0.683867496935945,-2.7062541086392,-0.729112254739589,-2.47278592327476,-2.26142194986269,-2.86360436261081,-2.51996831345161,0.610554093730824,-2.58535052968743,-1.12480774413639,0.526549794326876,2.21234521912015,-2.41730831968139,0.376235276490867,-2.10292428926324,0.046808017003201,-1.77533318756575,-2.02534889169235,-1.03357844910348,-1.47432540868979,0.245695442756633,-0.133109223415229,2.07498780040552,0.739946637997613,-0.231782141733562,-2.76326832823661,-1.68824970941077,-3.19229987292092,-3.28886575134997,-2.63840782923845,-2.49969159959911,2.40069770840347,-2.42959699318499,-0.84557078728081,-1.4909007460635,0.289022017369964,-1.6514789584888,0.36993970744402,-3.76623440960681,-1.5005659555834,1.16966167528863,-3.0349820251641,-0.691422340276555,0.106077449459123,-0.631963450980931,0.929612466082893,-2.42495888619179,-3.88168196386778,-1.09226740367976,-2.93887480406262,-1.69121518737347,-0.473567087286506
"21233",-0.137238141900777,-2.75539497654394,0.315600017622434,-3.10058290489736,-0.529309435146723,-2.53597670947635,0.188764086592155,-1.21329441234305,-0.268850269302009,-0.600043734896388,0.555051519432393,0.971677940022318,1.10819772248167,-2.01395145817532,-3.31280213478548,-0.645326262348733,-0.284393018382955,-0.443395591201145,-3.46275667870009,1.73626119231526,-1.82246561258267,0.0993493651038979,-1.00767713286316,-2.11939456784196,-1.89831337059483,-2.4136035342454,-0.725620504650557,-2.60584155205148,1.17443448498038,-2.23109465170952,-0.556708946811041,-1.49504044492349,-3.70528819374579,-0.73804849835818,0.928847319842076,-1.10878317765231,-2.66571688349229,-1.32498438827185,-0.0833731215319801,0.615654121722009,-2.23480338586648,-1.65153981255585,-0.639380745444517,0.0630880227601845,-2.43948453419642,-0.671830410775152,-3.62631388770475,-1.96819943584468,-2.65678073758215,-3.8451689209651,-1.27888501802971,-4.62271441045908,-1.55569000019615,-1.65716112127313,-1.3584663239093,-1.08495664443588,-2.84969453084958,-0.390974120813441,-2.41650751855183,-0.313206063057537,-1.51489994307637,-3.15724776303339,-0.339638560411149,1.57862350271487,-3.83187329332952,-2.91197899117296,-0.573684843196804
"4200",-3.1264800587681,-3.72019615474247,-2.15304240146262,-2.82147891891148,-1.86019917963739,-2.75411757715661,-0.724041141805664,-4.74133300223899,-3.8311638000694,-1.98285514283538,-3.48542966178798,0.170519017373863,-0.98480234519307,-0.997751215646624,-2.22337616089773,-0.916739316884237,0.66106947490836,-4.35030614697595,-3.36995828147339,0.856415149784128,-0.276322806885669,-2.93549574101937,-0.254764273478173,-3.30014790356721,-3.17929143193428,-0.679863020929019,-1.74103984311323,-3.74646270071686,-4.78444568135133,-2.44040609539796,-2.05673264524621,0.0360568817077893,-0.130719199824925,-2.74851477371775,-2.64412922243926,1.35188970231447,-3.81510175310919,-2.24988487981,-2.77797752952729,-0.298340323691101,-4.12856232428603,0.457841991478968,-1.2566374353103,-3.15076952930008,-1.54208104373219,-1.43328055300747,-6.50199778302995,-2.45504892648003,-1.04787073560082,-0.443427914657912,-0.409867613205649,-0.80840641376411,-2.48779203197775,-3.38776657303982,-2.7150156612228,-0.495403475238445,0.838646727506596,-4.5592740068865,-4.55809319170231,-1.5579620675184,-1.82084255842688,-2.12478182500378,-0.724182379129613,0.706892435343202,-1.39791749789413,-2.60526197570259,-2.38261605494413
"11884",-1.21038712943317,-2.6769637144652,-1.99302356205062,-1.59492670911076,-2.18895540695142,-2.20075098140303,-4.43181844503184,-1.81333785946863,1.09627986258822,-3.468696964181,-0.557117059559186,-1.55889431229303,-1.26085633584832,1.45885256266764,-1.11158070424389,-2.80524017376119,0.826952952997999,-2.44412091386697,-2.63435468187115,-2.57321741325049,0.603156537317259,-2.78181831148981,1.97017939881675,-0.175880810153709,0.915138912270356,-2.34380003038503,-1.22444944971859,-1.89773330228153,-3.17128108699683,0.363097183559205,-3.63250039918045,1.94868175010531,-4.12662746271653,-5.92318702414732,-1.96123075960685,-1.29712373565206,-0.359853137679766,-2.08184074047562,-2.65268120318963,-1.632770817571,-0.707475574987894,-3.15059364655948,-3.75193159897804,-2.33570840966106,-0.457757024276384,-3.03977004209506,-3.98423255203052,-0.841305056995274,-1.78602565304838,-0.097234050416014,-0.173709475954756,-1.61009202561864,-1.45360866895772,-1.32162951745857,1.37925047054794,0.465952762070642,-2.33698633726905,-1.38218462170547,-2.59893442137077,1.94271068950214,0.240272739975001,-4.3390943496282,-0.838467382968682,-0.471337957595422,-2.46073076552317,-1.52219730569862,-1.82900441232054
"6686",0.470254638258259,-0.93531799593514,-1.25533934716964,-0.546836549152907,-1.76154143902382,0.104536239704211,-0.0249119944965986,-0.800479099339363,0.473151349953053,-3.25340192899696,-0.926312501857165,-5.85390846777624,0.136552410916834,-3.67131060841185,-2.93894259579104,-1.93565873988762,1.92290544542835,-4.08688601294809,0.024272089766627,-2.42949589101833,-3.88405894911316,-2.78033774754378,-5.70748210467051,-0.365346274609872,-1.87381530908035,0.441427425358218,-4.98707469109679,0.667075808065122,-1.48707336840718,-3.7830372361807,-1.82551672310914,-4.34720005989036,-3.09948896701475,-1.38893931709951,1.06327187058344,-1.17421999635076,-0.878218967908939,-0.320806419191007,-1.64324305134525,-1.98446420082388,-3.09490916803103,-4.97582742037588,-2.19972481034419,-1.01381381393689,-3.63112951316462,-2.34109823821152,-2.08680145139078,-1.9332566092083,3.44958036204754,-3.88559712777005,-2.13615132342449,-2.07519535952518,-0.719918541563433,-3.62087973093098,-2.6994758267612,1.41225744933194,-2.42986352251011,0.369268767657471,2.39125967737254,-1.21695493762369,2.01747870255927,1.02108083320913,-1.63280295700098,-2.65191426478719,-2.59383171285863,-2.51456332312562,-1.09846769300798
"23313",-2.09333381528141,-0.745720638361644,-1.43566705558293,-1.28912487326568,-1.93181834618711,-1.16364446316535,1.2867760033344,-1.93179369476263,-1.50684531778624,-1.28501612401555,-4.36949141228115,-2.77017559121741,-1.20290173403769,-1.02191635534324,-2.17774793864745,-1.86282901321442,-1.47460623902346,-1.07238560071022,-5.61426668365374,-5.20674559441154,-3.97434302802194,0.632223805863564,-3.44811919916607,-3.87258433679938,-0.640188186415397,-2.25163379760846,-3.71632625687055,-3.23962428407604,-3.52212744548168,-1.83209902468488,-2.65080575231686,-3.80173663994051,-0.577778823175469,-1.19786658974957,-6.6082820354283,1.65765193656896,1.4883526910889,-2.53910348001314,-3.60874561302708,-0.0969011172263425,-0.50497137700851,0.546042757929334,-2.64358624584246,-2.42186774775123,-3.24856261961615,0.791798237994422,-1.59958692017152,-3.61494183829917,-3.42892877979394,0.589320225250853,-1.69145409380896,-0.154316546357684,-1.50541691682094,0.606392747562693,-1.98185965519458,-0.764255661103727,-1.65022804284606,-3.08020086353738,-2.59052176389521,-0.0742421116169203,-1.54708671479058,-1.65598688487323,-2.56792163965347,-4.91702728098504,-2.73938694766261,0.345282079526347,0.253143319339462
"19818",-1.18354819962417,-1.25470854410669,-1.43660937638851,-3.36866741058641,-1.45268919722772,-1.21841894288539,-2.70987322832238,-4.701499165014,-2.45650316599684,-1.27636031045068,-0.181834311042087,-3.09417360299153,-3.28489038493654,-3.57036245593943,0.398053309587226,-0.638814637601742,-5.05218527752385,-1.25584599621122,1.18964334126428,-0.20669285500543,-1.06017040579231,-0.959395066708179,-0.549270821458798,-0.962940609812962,-2.93781218136797,-1.92323863838989,-2.16567691328583,1.24277516405763,-3.02128365674125,-3.2643262036076,-0.0491904155048229,-0.903843175574829,-2.55800267699733,-1.14327541920154,-3.16045700780458,-1.7281501536311,-1.48799080224091,1.20587463507405,-2.35958825627595,-0.755921808006469,0.676312383488124,-2.85959804684017,-0.430063803090571,0.643142616090122,-2.01163374752464,-0.0741806405945851,-3.31327845628935,-4.16007811654481,-3.97730331621652,-2.68911928959332,-2.05623861026332,-4.32222764781792,-2.27569347407692,-3.30118104351462,-1.09372533608461,-2.00063537337105,-2.69128869599403,-0.609215828215695,0.415247720745245,-0.827911440817188,-1.77449799044262,-1.52789571151385,-3.17486693390677,0.0280960515050129,0.756964674854182,-1.8595932633182,0.51873731519653
"18621",1.2434604090491,-1.47824414145841,-4.73078814381168,0.455142807931753,-0.828603421156816,-0.938658723923003,-3.25862004034496,-2.76129849363271,-2.05674945351655,-2.71074435292859,-4.05283930489814,-4.69504814403307,-3.15626529601232,0.409380201252534,3.21342230259332,-2.88126822368363,-3.16483537671332,-0.876242823568464,-5.47631493769838,-3.03411739277957,0.909426755356773,0.679025683658519,-1.56995824855733,-2.43909198695491,2.22367316268992,-2.00056814633077,-1.401655932279,0.577903894385288,-3.11602396082843,-1.09336421319394,-3.89908345021443,0.0282449993510597,0.0762004851978767,-5.65856458695078,-1.47432803009042,2.78331635513767,-3.81255877065298,1.21320981189245,-0.718368814054557,0.055845472035802,-4.4796503604232,-1.98742970453442,-0.5907684807132,-0.995275218717017,0.31706257457698,2.40812344546889,-6.17465479309317,-2.7546691244798,-1.96621546651371,0.746092736012599,-0.615525333288581,-2.51912270751808,-6.29952349104943,-1.08312820687425,0.904835647273596,-1.6170208607032,-1.24466757035102,1.38586329283734,-0.76617043681485,2.85325588736285,-1.54847706156899,-3.40509119806457,-1.62236991639464,0.0607776200207538,-1.7128940797911,-3.54545139875692,-4.03779426205631
"11729",-1.75962886283678,0.362047440889692,-4.21463001492435,-4.01741012489666,-4.43216512847887,0.729844643360236,-0.756372060138523,2.97594091117369,0.73774540400326,0.563768164107861,-2.20531493546561,0.354490262654525,1.07883499104439,-3.993964730284,-0.437110689131277,-1.17514491762301,2.00696553313887,-0.0541486143858673,-3.07598617017676,-1.97501567260338,1.02127580147895,-1.39363029371837,-2.83343090015206,-2.06390180514707,-0.58535683236322,-1.94470042493372,0.0217134754644103,0.690768298282031,-0.62207428489567,-0.484432575462296,-2.13473675550031,-1.66608572336945,-1.37720864273519,-0.750258916050422,-1.9140055809647,-2.0357399785129,-0.833968129867651,0.26020669807279,1.82242816086209,-3.70884795370501,-1.56799316771557,2.08977882122818,-2.6638350290686,-0.186711818360571,-1.56239133531261,-2.24903576489354,0.832760618567906,-0.305060113580014,-2.27512490088827,-3.54476621961365,-3.03125742129763,-0.916383412981807,-2.14571170557574,-3.28501691169084,-0.99302627732195,-3.65514057288655,0.134602338452746,-2.60281440634569,-2.367676207333,-3.91601993270442,-4.7378117782702,-3.3788917369695,-0.535543635450853,1.06420343757804,1.01871563463254,-0.0138794664855462,-1.73198667286187
"24390",-0.822129961996792,3.05431203176754,-2.62122904956978,-0.0458392951208738,-0.0420699824546922,-2.85100825352569,-1.93737215567524,2.49502398475715,-0.676136297190894,1.34351337389805,-0.187478023222485,-1.72202747400957,-1.06476622036566,0.583310565918129,-3.06797019014915,-1.43567183844461,-1.66311717694666,-5.90345059937925,-1.49908470828994,-2.25997465769779,-0.654226726626209,1.68097312170241,0.324374999296815,-1.15014623969925,-1.76775528849065,-3.15644814180226,0.0939975454202318,-2.70454375896589,0.328262625739817,-1.51880333124697,1.11802518710636,-0.584994328097545,-0.723943224110569,-1.68043326635936,-0.895480302367917,-0.840732436379352,-0.0718056030274238,-4.26261520191782,-0.779698991534054,-0.0572354819668657,-2.86991743368198,-3.5439571820962,-1.06319991781017,-0.218667169623443,-0.762837929354964,-0.419999883717692,-1.45490942411316,-0.773981244903542,-2.19012380159412,-2.14409950119624,-3.28103893615268,-5.35776563372626,-1.71802482420227,-1.47119116173295,-0.310039525991877,-3.2570748013236,-2.47160228742739,-1.03245084115981,-5.3437681824491,-1.54982994312678,-2.99015503212299,-1.9569286742157,-4.00167123208194,-0.05753725881168,-0.080292532100083,-3.28031677551484,-2.5531007087994
