"","w.1.1","w.2.1","w.3.1","w.4.1","w.1.2","w.2.2","w.3.2","w.4.2","w.1.3","w.2.3","w.3.3","w.4.3","w.1.4","w.2.4","w.3.4","w.4.4","w.1.5","w.2.5","w.3.5","w.4.5","w.1.6","w.2.6","w.3.6","w.4.6","w.1.7","w.2.7","w.3.7","w.4.7","w.1.8","w.2.8","w.3.8","w.4.8","w.1.9","w.2.9","w.3.9","w.4.9","w.1.10","w.2.10","w.3.10","w.4.10","w.1.11","w.2.11","w.3.11","w.4.11","w.1.12","w.2.12","w.3.12","w.4.12","w.1.13","w.2.13","w.3.13","w.4.13","w.1.14","w.2.14","w.3.14","w.4.14","w.1.15","w.2.15","w.3.15","w.4.15","w.1.16","w.2.16","w.3.16","w.4.16","beta0.1","beta0.2","beta0.3","beta0.4","beta1.1","beta1.2","beta1.3","beta1.4","u.1","u.2","u.3","u.4","u.5","u.6","u.7","u.8","u.9","u.10","u.11","u.12","u.13","u.14","u.15","u.16","u.17","u.18","d_0","d_size","a_0","a_size","sigma_w","sigma_u"
"5816",1.97936806109797,-0.237902331585355,0.259008694261564,-1.61983359926531,1.38006426728915,-1.54424657344357,1.78268644993141,0.0668334431926002,-0.263750970081337,1.44382993726448,0.859139493065878,0.597873672152179,1.31246241731893,-1.19484088538212,-0.775105543881756,-0.102114453086523,1.79438706839784,-0.944586895263564,-1.68342251376189,-0.824738535104093,-1.01866889567468,0.116942936531143,-0.519114475621436,1.26311851159951,-0.991030479878187,-0.34756131682012,-1.0059098172821,0.729198738042115,0.408935623608944,-1.60890870721979,-0.784211921646358,0.55406521237122,-0.662858339198942,0.410071362352916,0.937998935110667,-0.300415215951868,-0.0693364964722896,-1.91543128031427,1.97137874819725,1.62833593776957,-1.84787108463711,-1.11761535173626,-0.643190692585338,0.451765921979553,0.846874860257432,-0.559246914929722,1.05764604996241,1.47217318208552,-0.00820263948385458,1.70831861662975,1.16349610445922,1.71140163793515,-1.90568593674015,-0.043395233537911,-1.45391589795254,0.316348136422525,-1.33653506934947,1.00065017104708,1.96252776597387,1.80083374312584,1.15413678921837,0.345003943110949,-0.935138318121114,-0.74100699372598,-0.929692806112926,1.81196162280177,-1.43215609765895,-1.45369918900444,-1.51907226149258,-0.36759863563838,0.54165325343536,1.62073628524855,-1.22726055193458,-0.19302702866319,0.654534943530558,-0.684978174607683,-0.271072669504501,-0.369372974274188,1.45396116204992,1.5164523862573,0.067624082251117,1.09584961585676,0.425712904944803,0.363039809495275,-1.04867528671025,-1.43432180786595,0.117648996555928,0.0200177200798426,0.289748388036576,1.36894557026578,0.135573135995374,-0.187177101463694,1.23890881093539,1.53791966326134,6.10625621786474,2.11349281965462
"6795",1.97934550315995,-0.237950059563198,0.259023580988506,-1.61985255223588,1.38005514302387,-1.54420568510046,1.78263407039693,0.0668458311978279,-0.263758581672448,1.44382488109991,0.859134899743374,0.597883221275528,1.3124779048486,-1.19485764763285,-0.775165415680441,-0.102118994927598,1.79441394917231,-0.944591680320485,-1.68338546893203,-0.824754429703235,-1.01860669321579,0.116904462373924,-0.519090718367964,1.26313323188601,-0.991049570625839,-0.347561180527716,-1.00591646207845,0.729236703870586,0.40891970361841,-1.60892890427841,-0.784175885422529,0.554087517624231,-0.662878260487644,0.41006796888963,0.938019778166482,-0.300427039020378,-0.0693474134123098,-1.91543126101039,1.97134711490573,1.62831789391595,-1.84786754784011,-1.11771390692144,-0.643162611168026,0.451788781022845,0.846867625601934,-0.559191034973984,1.05759399399404,1.4721613267346,-0.00816152242596663,1.70833460226479,1.16348529221242,1.71146439725509,-1.90566529723425,-0.043403475018799,-1.45397198488412,0.316385901409914,-1.33652014970698,1.00067910902932,1.9625300130936,1.80083462828731,1.1541441828182,0.345006038048669,-0.935163493082371,-0.74096400569412,-0.929661330460623,1.81201394855134,-1.43211635282713,-1.45366242640657,-1.51908212127761,-0.3675871785407,0.541662920028755,1.62075866799283,-1.22727100057704,-0.193025554642472,0.654534872385508,-0.684945044415478,-0.271049830999206,-0.369342611063788,1.45394954657488,1.51644239974515,0.067616123932706,1.09585671659001,0.425730682677946,0.363049043343713,-1.04869696542332,-1.43432894196977,0.117624655968484,0.020009692120298,0.289710032469976,1.36897248991341,0.136226617794584,-0.187044708781743,1.2389288775627,1.53780605318872,6.10650479670331,2.11352262400731
"4454",1.97940542514357,-0.237904953517022,0.259028612093302,-1.61981902602866,1.38007839917563,-1.54422242534366,1.7826694226186,0.0668148014715379,-0.263750131783272,1.44380876355717,0.859175772846247,0.597902473451247,1.31243472031194,-1.19490324673695,-0.775082250964232,-0.102062813597045,1.79439846160561,-0.944540606838488,-1.68341864076893,-0.824746374307634,-1.01868489321988,0.116912802964096,-0.519111457098884,1.26312546240978,-0.99103713762455,-0.347542602872895,-1.00593617972889,0.729206545717508,0.409004651985768,-1.60891344839538,-0.784218337170028,0.554019381076297,-0.662839118031033,0.410020032682431,0.938033786841753,-0.30043941467567,-0.0693453211038084,-1.91547082863322,1.97138078653257,1.62828984359033,-1.84780902750648,-1.11761447427902,-0.643176223493817,0.451721022957655,0.846898069441805,-0.559281780497944,1.05762184091725,1.47221172575283,-0.00821610599475313,1.70829768642785,1.16345397728105,1.71140351604331,-1.90569975515947,-0.043394595370076,-1.45391539514529,0.316382409629309,-1.33651018294558,1.000686787697,1.96248914726483,1.8008087740082,1.15413020124041,0.345029703409945,-0.935109293087807,-0.740966045196529,-0.92971945644436,1.81191325392565,-1.43214900633995,-1.45373573418515,-1.51909698078572,-0.367585919504062,0.541624726635146,1.62077688228839,-1.22723625233916,-0.193053322178064,0.654531263370055,-0.685042792132098,-0.271066902839473,-0.369385034424574,1.45395623910323,1.51644004673904,0.0676130816019131,1.09585435893647,0.425697216994591,0.363039929253219,-1.0486326113522,-1.43433121446464,0.117609978070324,0.0200421312123567,0.289752315025348,1.3689087852492,0.135028477279012,-0.187300459378638,1.2388860608422,1.53809061683918,6.10603992099112,2.11352510061953
"12259",-0.219141331360267,0.10250841137926,-0.26510540672768,-0.356036356100255,-0.00827244158514386,0.392015352794111,-0.153524251239958,-0.036095946368985,0.0721663471844415,0.139117406609778,0.128988692058114,-0.0576591061889745,-0.150142191250515,0.224175072431848,-0.0635295989947688,-0.0848004454629149,-0.330757603121466,-0.201367217274238,0.0240128455974304,-0.357558870315685,0.407309677010035,-0.0132869194287902,0.154297030211968,0.374805345064779,-0.0552643095962227,0.0872097736897524,0.168673248331619,-0.0627626866181905,0.287989952486417,-0.203148436849123,0.249301473999639,0.0863470138257983,0.0308712867118731,0.0390804197913196,0.225101412544003,0.0617358442128118,0.0671124024669487,0.0408222428584617,0.302375810683197,0.0282880695480909,-0.0632854865549549,0.209597474107426,0.0573625789511396,0.00105065117550436,-0.216611159186429,-0.266407922336084,0.0337601605775937,-0.319248419069138,0.0829382191086596,0.1624696685942,0.138207738433336,0.00273760516099335,-0.156316492394815,0.0136051149794698,0.0224466214395267,-0.132116693998104,0.210645481620813,0.00706664210549386,0.0432220075873053,0.0266296425664132,0.130464758105817,-0.150591555784611,0.155173616693791,-0.115858405627126,9.4234691535773,9.77484143326056,9.63858513126704,9.71824621194757,1.01580918689972,0.892302033560022,0.894157102632236,0.922467613400043,8.53416801224624e-05,-0.00266771167010015,-0.000413635178341496,-0.00203278081507588,0.00161219104362545,0.00256412061140105,0.000285519462193351,0.00140956695906242,-0.0019686201397912,0.000124845996039689,0.000474554358246815,0.00304123034440664,5.42956597579178e-05,0.000855235170115936,0.00367473577310024,-0.000734702175463896,0.000231645481974597,-0.00251155388734165,-0.0392151508890309,-0.0932153488246295,-1.64475518919453,-0.356807189678373,0.170319020804104,0.0019471263409693
"11538",-0.161426357026122,-0.120359930542453,-0.231957638732625,-0.284197018673333,0.0183503235918235,0.211987859710358,-0.141490968646166,0.0307321517554144,-0.080430250249835,0.0871213903818502,0.111751811776489,0.0371106549746986,-0.168306437453455,-0.15273541054215,-0.0613356334876196,-0.0432934332890449,-0.302365518294542,-0.502097325408194,-0.0480348533725646,-0.311234776689145,0.423168346508178,0.0794848589365129,0.316531257075824,0.47274020233237,-0.0052739306870896,-0.196266039053954,0.0960846539148413,0.0540926865348269,0.234503539675438,-0.0479283813219299,0.253491568944692,0.147138541644685,0.234522706072247,0.0922217510529304,0.210990387611773,0.142071909168018,0.0590318347004503,-0.1699812269919,-0.0582198928907602,0.0526531276696871,-0.0127066012802287,0.0392317162268977,0.101556629384248,0.0839261660986233,-0.284765091346186,-0.249206054629695,-0.34029982863164,-0.176316764892797,0.109825270090999,-0.109961842760782,0.144495800192663,0.144556767328726,-0.127983906038763,-0.175188012721636,-0.103040840703926,0.0308210994652443,0.266771260551871,-0.0484674596467984,0.0490539451816868,0.12576159113661,0.266451327804491,0.293053371466836,0.103018718570891,0.155518145982532,9.38614713695264,9.84053789638945,9.59429521540439,9.63093699315316,1.0112034505121,0.919142109037713,0.906555748027996,0.920744797406235,-0.00634787448987943,0.00687165815842863,0.0339592071594373,0.0053820068317445,-0.0322449486179399,0.00882694495914817,0.0441976972893989,0.0195891437534371,0.0117602249323481,-0.0159296652474897,-3.11983736611871e-05,0.00152726096279118,-0.0304924482598662,-0.0443666170333404,0.00223109183415731,0.0359194655343512,-0.0254548895487932,-0.0139157800480232,-0.0433654347507102,-0.0924804272633733,-1.69013074249193,-0.348730519680385,0.221192000006189,0.0259307841312028
"3967",-0.255435894681261,-0.0315584159442415,-0.126736469219811,-0.226186143113918,0.117324249405726,0.145314121146908,-0.197179801346671,-0.0232207307472072,-0.0199387408931332,-0.294661002660704,0.151876831550478,-0.0495457142196438,-0.156772708883145,-0.109643371967786,-0.273978281594347,-0.123128069954417,-0.232780903358708,-0.295713544924989,-0.181646645418492,-0.348429366336218,0.396601274531694,-0.0141437690692201,0.257926559018229,0.342169183433023,0.156062611514307,0.0283837214443087,-0.016755153604391,0.0300987417843477,0.30265411854962,-0.00669974080405465,0.249607947146798,0.117748529029521,0.214300998420278,0.0361732672261284,0.0355554032275392,0.127613279461169,-0.00550657271110034,0.0829130217584722,-0.018915248313469,0.0226987299831505,-0.000652899113383936,-0.0625729124452711,0.024170972079788,-0.0106680425012773,-0.205654057919937,-0.201593542838297,-0.165177218135637,-0.221080855384898,0.138857346722309,0.0641697498963889,0.0752549556297455,0.100229906180229,-0.0861766980586894,-0.198054525381077,-0.129865824033995,-0.00896948927080207,0.289082228379409,0.0561028580035482,-0.071518091900107,0.0727143128368613,0.2725476864053,0.25329732847255,0.0654483821806742,-0.0999427379115812,9.35839345848873,9.6892024305957,9.72739703451375,9.66865875969048,1.00915664702186,0.919923885815392,0.894629394837997,0.918257451181029,0.00122446042506734,0.0163632184417887,0.0499979825556821,0.0193537662195829,-0.0157661802766828,0.0236842348229967,-0.0285672814745129,0.0253206551810282,-0.0222521672486022,0.00353665432662174,-0.0264351440275782,0.0347628642521069,0.0133248937193179,-0.00347591155842557,-0.0375928966399527,-0.021129018458625,0.0251735471764583,-0.0300722615521378,-0.0429985070597717,-0.0959246829779312,-1.65614526996201,-0.327555627531292,0.162443094820579,0.0233113631715372
"6918",1.97935340384121,-0.237922847134737,0.25901257727527,-1.61982703744018,1.38006577807502,-1.54423306019004,1.7826851119178,0.0668297914972687,-0.263751302744711,1.4438166231307,0.859124475594506,0.597880536413806,1.31247803267815,-1.19484876411199,-0.775126587159491,-0.10210828920332,1.79441127322562,-0.944579226351472,-1.68340090500388,-0.824752705666948,-1.01864737682738,0.116928063321594,-0.519107393543278,1.2631422621156,-0.991033734879097,-0.347545139347654,-1.00589995509486,0.729211316399314,0.408924007106809,-1.60890131367196,-0.784197551767479,0.554074524727776,-0.662864173373788,0.410063212418339,0.938006436909933,-0.30042982440815,-0.0693458042617651,-1.91545309942501,1.97135648150553,1.62832651418695,-1.8478402547287,-1.11763131794048,-0.643176216324304,0.451786826265779,0.846890961270127,-0.559235920573922,1.0576253318515,1.47215597817706,-0.00817389255296807,1.70832091420907,1.16349280790887,1.71142553516435,-1.90567524681928,-0.0434100761377911,-1.45393493892526,0.316363333282098,-1.33653327826709,1.00064855977492,1.96252706817937,1.80084703775063,1.15414652488599,0.345008915973296,-0.935124891190592,-0.740981631582787,-0.929707702224994,1.81197981845682,-1.43212817523177,-1.45370065882692,-1.51907486919045,-0.367588250892187,0.541635242034108,1.62073072000626,-1.22724155171224,-0.193048142753911,0.654528138451106,-0.684957381923667,-0.271062508763475,-0.369373199035912,1.45397858990301,1.51645103919054,0.0676131679941614,1.09584546809213,0.425727103964468,0.363032097220956,-1.04867813379322,-1.43434303179652,0.117660328913429,0.0199888075711457,0.289770142981128,1.36896849005782,0.135726817637597,-0.18714464375103,1.23891270022641,1.53789250599288,6.10634406962939,2.11348479126649
"1723",-0.273430229894414,-0.0118450711873518,0.0407827032256703,-0.29238698306864,-0.0793979083535664,0.151369135100834,-0.172278571388957,-0.0932641694481013,-0.00519556695609999,0.00129188114641983,0.15380422158004,-0.104672138368395,-0.168348437693262,-0.146984489036272,-0.13015149376128,-0.0267137956592658,-0.352291150007678,-0.178948580954066,-0.0857185043972587,-0.309740801931701,0.271581793354496,-0.0221895670065678,0.0112681640762035,0.442560017068235,0.0428066423292572,-0.0762151012555073,-0.0241221949526418,0.034749177480211,0.179847193045311,-0.0217996805020577,0.107093870562517,0.157938900393421,0.185118287253192,0.167200320373768,0.143233901200663,0.150022865796845,0.0187376888370459,-0.00275639941465703,-0.0300760695229974,0.00146274329274947,-0.103483788470092,-0.28637860442084,-0.0404490762164175,0.00988757164105731,-0.4050389780651,-0.139873998582327,-0.223963612324626,-0.190600470580679,0.0412632515780426,0.111393368425805,0.0869503931818228,0.0535827225191718,-0.135309897941092,-0.241524759400962,-0.0499147016535743,0.0191253380202104,0.239982777673807,-0.0437264382193787,0.0037749266783769,0.134429644195041,-0.0305882221978767,-0.133358836894701,-0.00187902362020598,0.171360423369423,9.46760532873946,9.78557505849513,9.724744732914,9.65518528306157,1.0167131643331,0.90534951110704,0.90340790484502,0.92118108414533,-0.0225176894156337,-0.0119902174485788,0.0106880334118754,-0.00340080217987689,-0.0306283735052005,-0.000510127381739905,-0.0245223604553663,0.0108092151773492,-0.0233849807940856,0.0200246388168044,0.00289415484131478,0.0357409317471895,0.00489931571501467,0.00264730249206328,0.0015511729022561,0.0090176031949988,-0.00767230572749331,0.0227301872890809,-0.032062721400414,-0.0957017512961835,-1.69290144100054,-0.34812199699396,0.164910275078408,0.0231869401423088
"4186",-0.404768824940377,0.28238983432086,-0.000703272457847634,-0.0392563018851472,0.123758997145691,0.495899667216157,-0.123554142492194,-0.129921168547855,0.0295909791053963,-0.171240767522928,0.0423869598617909,-0.0535558214335774,-0.178235635279837,-0.0753182611648522,-0.191451013380663,-0.0542413086863809,-0.298644066232552,-0.216238859093577,-0.308896980401923,-0.306992416348017,0.319167473262025,0.155260339091838,0.275960432850664,0.383797336761164,0.0118163079596977,-0.0202961289589125,-0.00670038545817848,-0.00334184917639949,0.2293098254622,0.0725261135766942,0.148766849284769,0.132060430585082,0.165182302971441,0.197272451765665,0.0136303967656057,0.108904844852398,-0.0561717153646548,0.111289704178725,0.105699671082938,0.0189502845691072,-0.128825850824087,-0.159909262120685,-0.0419089209601897,-0.0262269046967668,-0.30856714506652,-0.180660567891325,-0.392263044986894,-0.228295996398348,-0.0045157030708686,0.150912973049174,0.0089157219869427,0.0618644424791971,-0.178771456906482,-0.137558342768065,-0.261257878584412,-0.0736379070479819,0.2449239445149,0.0346365768489722,-0.0952358220122777,0.0569962641187896,0.255779973389025,-0.0114140973277765,-0.227595566906669,-0.192336998985842,9.41564555578178,9.6785741469383,9.74450685229129,9.68102343723467,1.02664021669774,0.915549549425358,0.903144585239651,0.92174853193099,-0.00410893052661896,-0.00223542530442684,0.00555474550352174,0.00442006871932335,0.000985388791426929,-0.000690343119062514,-0.00163016680077852,-0.00993108912879502,-0.00132876165656281,-0.00775257019555345,0.00210394642337206,0.00633926224957853,-0.00459315437889994,0.00724692068676827,-0.00604239541353667,0.00486822357135217,0.00139617595079884,0.00681072003690765,-0.0497201586569968,-0.0994599023869404,-1.68330488109026,-0.363281023968622,0.197907567066025,0.00620030510689377
"12397",-0.227354068265719,0.154551299511399,0.203093200734193,-0.287543682169786,-0.0741148532446523,0.330761364541428,-0.0655279586684708,0.00959296956427429,-0.0707839235218203,-0.169411331797613,0.0552080322723867,0.117599364337688,-0.113958127749967,0.0650094505005674,-0.0761605690009322,-0.0338158772823466,-0.292646814088738,-0.0402263685200653,-0.248402912353522,-0.321226637312692,0.400840400307233,0.319338785332726,0.350894558130014,0.486646378791219,0.117630831328716,0.138271603338386,0.0748980905611767,-0.0128795017206328,0.197687535701616,-0.0258230518430138,0.122239613471422,0.194294561347488,0.204936977815366,0.171958443964156,0.0579216139495817,0.122456576648282,0.0304224216542084,0.136104080771669,-0.198472199050489,0.0436986190441993,-0.0546577935739554,-0.0326716661126497,-0.0362493847890331,0.0917630432794581,-0.336270504292196,-0.149844898912757,-0.186805067979658,-0.16084932241563,0.0218211033845743,0.191048363039874,0.02059285730262,0.0801368771070869,-0.0431905335425567,0.132885548250642,-0.144077975895278,0.017765119060301,0.256306442605388,0.0919442572807279,-0.0926730374126516,0.110637849887103,0.138847565066966,-0.132929951140701,-0.218946064495203,-0.0608382844830599,9.39739458281123,9.67834561701668,9.6963610182106,9.61644407083649,1.00693086522953,0.902261983443919,0.901869647644645,0.926490537112212,0.00296694660543036,-0.0119972516234646,0.0174540449046783,-0.000561551884432168,-0.0141813454415912,0.00689731285426621,-0.00379584013208176,0.00630312917510037,0.0129512727696246,-0.00385804191279185,7.12455414916967e-05,-0.0042579174948493,-0.00356717526123827,-0.00840231620512786,-0.00609117131352201,-0.00840459344872379,0.00493539486627703,0.00203617749240179,-0.0530089314353308,-0.0935183491904082,-1.65248040598928,-0.340442325395929,0.17237176683681,0.00960318648353106
"11281",-0.411285937088017,-0.148533865900545,-0.187345055020591,-0.348539361281315,-0.0438466080302367,0.15590494422192,-0.234432763059866,-0.0459894217433244,-0.318284858454453,-0.31659074948715,0.126235041753835,0.0485818167293863,-0.272515088788872,0.0232516482577752,0.187200731555904,-0.151017820993584,-0.466749992943011,-0.280294216674392,-0.0564878414862445,-0.367500225818997,0.296856694465238,0.0898860920837828,0.242016041154561,0.392745262875839,0.0164155926671058,0.0013914366158115,0.25953863971812,-0.0069306149582613,0.285143373690469,0.115195627054289,0.204375380738434,0.194720263780685,0.160455173893575,0.124669866178205,0.129734513956292,0.151520382121557,0.00769239713841759,0.0622319859549581,0.180108661457085,-0.0293647987256657,-0.129701503397223,0.00920960852691289,-0.0050319742497601,-0.0067604644718928,-0.315391723637547,-0.117396082543832,-0.198710835254983,-0.256562452964632,0.0236051705169761,0.0296836483571339,0.180620220183155,-0.00649937804224912,-0.190737792233438,-0.231512260380339,-0.0119276419385792,0.00136843439672258,0.186763888620389,0.065815827047852,-0.0518706777262886,0.0770650968430442,0.020447586330353,0.0553737967801545,0.0804563325373928,0.0354714097240034,9.50321155407466,9.69542723301613,9.62416002458979,9.76142062009562,1.01118915944544,0.940475061235276,0.905590662618662,0.896756954806131,-0.0364775604199245,0.0080739555136019,0.0132089279014207,-0.000462244694223071,-0.039062777772637,-0.0284857379108544,0.00877439801509317,-0.0192921655333824,-0.0268827629799782,0.00443496116749454,0.0136643073006417,-0.0271523502611617,0.0378554942710289,-0.00159107413095255,0.0225453483360388,-0.0252206099271472,0.0286173623521922,-0.0145068959003217,-0.034306166234789,-0.096948458989494,-1.70513469519561,-0.340811511431325,0.1994421968896,0.0235234086550577
"6015",1.97933399035205,-0.237941302397836,0.259015831486288,-1.61981854746879,1.38005978539078,-1.54420743698021,1.78264687472189,0.0668341325337016,-0.263771161266427,1.44382562751657,0.859147205939872,0.597879052945556,1.31246735391146,-1.1948525128411,-0.775170107170233,-0.102127222504682,1.79441795892201,-0.944588292742315,-1.68339574695415,-0.824745927303698,-1.01862237580249,0.116892746407978,-0.519092903829205,1.2631274793928,-0.991037211305447,-0.347546898048898,-1.00590525577247,0.729219083438596,0.408921938066083,-1.60889917763718,-0.784185700495583,0.554074769940542,-0.662888350038699,0.410069296929467,0.937985560227086,-0.300450832107338,-0.0693597154319323,-1.91545480838141,1.97135657889915,1.62832549229331,-1.84787320158917,-1.11769907693972,-0.643167803410454,0.451773584797033,0.846879981167888,-0.559208631690618,1.05758717958961,1.47216818652541,-0.00815607583412412,1.7083353203859,1.16350473783529,1.71144019337042,-1.90568203733462,-0.0433985744752571,-1.45396778743322,0.316385824609199,-1.33654639107619,1.00069210679869,1.96252811843986,1.80082904827692,1.15416866182896,0.34500297691557,-0.935145236241923,-0.740961946446232,-0.929682955034167,1.81201063805154,-1.43212211934241,-1.45365340218303,-1.51908162950914,-0.367582360966142,0.541652302582757,1.62075167734738,-1.2272639538779,-0.193044451727168,0.654528430996772,-0.68494964444251,-0.271083400136489,-0.369345592972131,1.45395309999881,1.51646556911275,0.0676158436935167,1.09585653578836,0.42571002769157,0.363040317769797,-1.04870273146643,-1.43433794621377,0.117629668840167,0.0199901013918671,0.28974391957631,1.36896000583578,0.136056519694811,-0.187077692891998,1.23893413220028,1.5378278453486,6.10642257760652,2.11354069658702
"3524",-0.351241264373013,-0.345774812479641,0.0320152732483604,-0.194060536487687,-0.000410623487965682,0.0962306831419608,-0.185026839304612,-0.0600195503853534,-0.103206360946603,0.0718977914307738,0.0806622152213284,-0.197374311581622,-0.184050366987791,-0.0278565132509945,-0.153910629180606,-0.129600095883701,-0.443751080015882,-0.321292203613073,-0.0858057399986793,-0.254550424991397,0.293963055282003,-0.0993378967602452,0.208836553488303,0.370148831535292,-0.00376011764119358,-0.103036685012248,0.0794053733926207,0.00124508590049486,0.160421976540829,0.0551747614143718,0.171032401137777,0.0959504559539544,0.215804992813597,0.206790053459229,0.0877361621662719,0.159532201213522,-0.0972306834810965,0.0526654540389841,-0.0166989459596067,-0.0161816922166422,-0.11610765480105,-0.0492832299589633,0.0124499254536259,0.0342571503949806,-0.413793719146191,0.0955236790515564,-0.219947101716615,-0.240087609997936,-0.049867284694111,0.120762598844975,0.0505408600939801,0.0365733956954582,-0.230388497791615,-0.1086744017566,-0.321504796870761,-0.0640703823735932,0.207687613454378,0.0274791934216967,-0.12258221897525,0.065752328467789,0.0684183638277681,0.185030561228824,0.0876917243691947,-0.0689540060570275,9.49529576666752,9.7795056757463,9.74345086252756,9.68433902630188,1.01119190936751,0.903552313884517,0.8850521852278,0.921048802965667,-0.00519157389193761,0.00200117198923707,0.00286744285160785,0.0180200380658041,-0.000581961644451046,0.00388023847737626,0.00429462836586566,0.00243285956465248,-0.0118934922087711,0.0139586214870836,0.010047254671197,0.0247450368112498,-0.00707922351362865,-0.000444195334294567,-0.0117256167839604,0.0371488604943203,0.0120949914927166,0.00745567334758176,-0.0044432956531684,-0.0899475388662438,-1.6820531554207,-0.351914623257129,0.177331344528721,0.0118209407694433
"3298",-0.218784830892986,-0.145605756736029,-0.0162501916330048,-0.327317549285999,0.139225913229463,0.250673194389839,-0.18486631135625,0.0211386459532183,-0.0394569546751791,-0.0533472074482522,0.249099503278099,-0.0401075890622046,-0.206046061814879,0.010269282749849,-0.125730369342488,-0.134115973083745,-0.310765052839161,-0.140548756899223,-0.143872619157048,-0.397527342384179,0.338687812323244,0.385776276080063,0.399973041336767,0.296704308050543,0.0839575034800635,-0.038994948518432,0.208669447526883,-0.106353054096425,0.204417263666623,0.066871889213184,0.365356179155328,0.0603331044637607,0.202205625614454,0.442809119313195,0.28012382816602,0.140057744684287,0.102823921056147,0.106070311767039,0.461057426438703,-0.0260760191024275,-0.0245008994458588,0.175710361404523,0.13868136334306,-0.00400402257462154,-0.234719604203156,-0.0147022264476774,0.0131101725806643,-0.319950085698664,0.0702717420363144,0.342135780399737,0.0253282032849377,-0.0114289891956902,-0.0611629298747002,-0.0433065688825183,-0.0852654790534813,-0.0982324754058594,0.209132547181894,0.00269220933507005,-0.0301363764595064,0.0786858319404081,-0.117274775236853,0.165283775091762,-0.0858048871649442,-0.00955339868988665,9.38044184036836,9.58885855164076,9.55232716410395,9.70240214726642,1.01043294157413,0.896586597388425,0.929768048967732,0.921210906664352,0.00744223690699371,0.0252197896704622,0.0799161936177668,0.0461328501636895,-0.0361442102494572,0.0347331970050888,0.0124480935635363,0.0336552501257711,-0.0353338094631418,0.0400953512981731,0.0311728842903141,-0.0116619098538468,0.00397926460849225,-0.0096781362164744,-0.0188866417892091,-0.0321870416571972,-0.0203683079317911,0.00424018658939167,-0.0331134390096458,-0.0946937394823791,-1.72629300932505,-0.356308219650507,0.194789108767803,0.0359022169799515
"12007",-0.352598178356928,0.0193023764446479,0.123656441120361,-0.277889875733501,-0.0929933989679659,0.108879284281097,0.103888290093267,-0.034720139004804,-0.168071786162231,0.152400037944852,0.0562731866351805,-0.145432317096066,-0.232938105165326,0.0682209807687549,-0.0234691450357389,-0.0631269583226447,-0.375801432692774,-0.140194645939846,-0.236577832854922,-0.340509806810848,0.244057741676134,0.258858724446886,0.259626036738344,0.321271325126073,0.102693238265863,0.0520511745276142,0.189660935670139,-0.0247311862510964,0.171720325048223,0.0193169714802986,0.241159134428489,0.134691040903854,0.244961358281337,0.134028273945759,0.177563354893878,0.0881076736262857,-0.0303206624445474,0.0609071142586429,0.165007096286247,0.0345486265184672,-0.112134624109678,-0.0781134682185711,0.016565227252089,-0.0180799399341004,-0.300716036364212,-0.198821277735892,0.0679625705140241,-0.259159401630894,-0.0364816696459721,0.285187526842685,0.156814661207939,-0.0247264306988494,-0.158013071482102,-0.22950413291787,-0.0185039394544212,-0.0548531954358532,0.239016850964493,0.00735433308275881,0.266340125671269,0.0232348265367407,0.00824469053474376,0.0968149847523965,0.317893726748247,0.0948575053176794,9.50327260519737,9.64672581102417,9.63900411217506,9.72157905457828,1.01468672493728,0.934457458203812,0.900243756022657,0.918082312269574,-0.000809970817610898,-0.00143418867894733,-0.00225626895910128,0.00312277027802575,0.00157651514215757,0.00109364361451565,-0.00169296180270253,-0.00145971758290814,0.00230581560750748,-0.000994343498543309,-0.000394631318111109,0.00076836716322508,0.00122868044382987,-0.00170207264936832,-0.00272308669388637,-0.00191280157637379,0.0014124938860248,0.00263168384058257,-0.0230975607091228,-0.0943623092722184,-1.72505886387143,-0.343918049890804,0.166655406770027,0.0019875721901253
