"","w.1.1","w.2.1","w.3.1","w.4.1","w.1.2","w.2.2","w.3.2","w.4.2","w.1.3","w.2.3","w.3.3","w.4.3","w.1.4","w.2.4","w.3.4","w.4.4","w.1.5","w.2.5","w.3.5","w.4.5","w.1.6","w.2.6","w.3.6","w.4.6","w.1.7","w.2.7","w.3.7","w.4.7","w.1.8","w.2.8","w.3.8","w.4.8","w.1.9","w.2.9","w.3.9","w.4.9","w.1.10","w.2.10","w.3.10","w.4.10","w.1.11","w.2.11","w.3.11","w.4.11","w.1.12","w.2.12","w.3.12","w.4.12","beta0.1","beta0.2","beta0.3","beta0.4","u.1","u.2","u.3","u.4","u.5","u.6","u.7","u.8","u.9","u.10","u.11","u.12","u.13","u.14","u.15","u.16","u.17","u.18","u.19","sigma_w","sigma_u"
"11710",0.360929633035346,0.0602540933631114,-0.802633138024206,0.218684656878463,-1.25689687885188,-1.03786241030596,0.157680615770439,-1.08462796529752,1.55595894973111,0.332073038491212,-0.79412203637675,2.11177694902128,-1.43595838527755,0.362757397613865,-0.637505148456351,0.18253205953543,-1.04191049134668,0.0334487260522387,1.13304113866192,-0.667990083152138,-0.499025470399336,0.208943036045342,0.573477341017516,-0.0150348549118751,-0.63903676544573,-0.552051882859336,0.688357796268827,-0.23381931636358,-2.05669990503002,-0.813406033408212,-0.418465308048005,-1.59262660011383,1.4281506123961,0.985200114110606,0.706420715897168,-0.369533481617466,-0.559846171289191,-0.18316087598474,0.945518667694997,-0.0444866275165528,0.319239487432438,0.111594811854315,1.44231459627419,0.638027234190812,-1.09457420943012,1.58388502466125,-0.246873190822153,0.72488936619528,1.50742176570522,1.67463739055519,0.48118286956303,0.941070266742958,-0.123523772294354,-0.284254981574787,-0.322976337227884,1.0559708667175,0.417216412604284,-0.315775213775356,0.222226416121433,0.0308971401281014,-0.0264442746951505,0.37139812037493,1.1499137176971,0.0452489345249105,-0.852711659031866,0.844691515109824,-0.572803011924139,0.0721959723069653,0.706301710835716,0.327519330697701,0.795311741877186,0.920859958071154,0.53586205386069
"13310",0.643178898007417,-0.387845043034115,-0.649373673342966,0.85186118103638,-1.03359342555979,-1.09671965813299,0.0743528395420836,-0.767030914267835,2.16776791721075,0.342030489884448,0.198544988457141,2.38616869917139,-1.2791995850385,0.139239381696191,-0.991616052153742,0.303634214323425,-0.622484714210524,-0.100842025166379,0.487585943810146,-0.665799262968342,0.0582072913865559,-0.357957408350563,0.570772979181926,0.395108313924497,-0.449019150193206,-0.887397349472719,0.233256069305378,-0.134808795821042,-1.17200429219549,-1.13397757260667,-0.580701071929091,-1.24227230672527,1.17654289253552,0.85759957572762,0.0234819973476162,0.00711069143534777,-0.0687489396892403,-0.557982270949123,0.290580528966777,0.286416648164976,0.520524728452131,-0.19211820208089,1.36257543996122,0.73472132194087,0.0103983162419013,1.18745521168383,-2.02015307871536,0.776250774003402,1.41273866850968,2.21242244710342,1.14240195528739,0.887591133725956,-0.563771211406999,-0.485335517037276,-0.590785227831695,0.874602568319097,0.237974532846705,-0.483109227043716,-0.102592230528856,-0.211393382301376,-0.258401988846023,0.495411515424484,0.00193956402528584,0.536132991838204,-0.142095009217454,-0.0302024085055937,-0.432747853343917,-0.121528829104672,0.335786466994995,-0.149695940618112,0.693698756229621,0.896203868314027,0.398491571864275
"11056",0.787712347852337,-0.269653575145265,1.51472606998797,0.707112304135308,-0.556004154940567,-1.33440827792252,0.595932923693946,-0.947437123141657,2.98626227160938,0.739225424596291,0.559597264914257,2.57894701539197,-0.864135641362295,-0.241350187589024,-1.20944254651161,-0.232653794428332,-0.178257171938163,-0.566273953571389,0.369968844484216,-1.25988557621432,0.64993688467611,-0.727346427372168,0.203681438574457,-0.218466665544902,0.0250711614108859,-1.21834737435643,0.0310596324720168,-0.630773995420054,-1.45173935265132,-1.54063772379525,-0.133073006088762,-1.76366125267443,2.23975585717466,0.411735818302911,-0.237994381053999,-0.447440712192191,0.174349397929375,-0.964448346358381,-0.239893198419959,-0.440175455432922,0.675300313344678,-0.667651838104973,0.753890652084964,0.172598398209653,1.76830098368322,0.557494517277592,-1.16253951297347,-1.68628676672436,0.875525831109958,2.53946550771069,1.24111323464284,1.34035343118074,-0.313612110434409,-0.293758271736535,-0.467713851574819,0.861551666345448,0.305793420698186,-0.443402132250167,0.062450642369534,-0.0394686828559397,-0.160173554127611,-0.0631701088560231,-0.31821379236009,-0.502257861312786,0.568124395849113,-0.358219538973112,-0.313054761529044,0.294168649982912,-0.107621796457551,-0.309797150303397,0.359041843482286,1.12665324776805,0.473928714683474
"4190",1.26141370250776,-0.0589738695231628,-0.861294428506841,0.575019794784858,-0.576792205192572,-1.01347011888389,1.02731975249428,-0.982188360724647,2.56978767063715,0.43548182934183,-0.357800758564026,1.61271962067953,-1.29194324526592,0.269319708435857,-0.528143968446785,0.219247847418428,-0.754555533842058,0.0836170304120215,0.951321746017998,-0.595911858908573,-0.0877348603770952,-0.082121137720573,0.94827053696087,0.260147588115207,-0.426326062375704,-0.73177481161056,0.794713951062906,-0.356342933120275,-1.45489285848518,-0.939024291825183,-0.312249901618377,-1.2472400419124,1.55133242774218,0.887694096380344,0.212815151323204,-0.208685300973881,-0.3938621852525,-0.383234677814793,0.702390249769268,-0.398811153760923,0.191227809861861,-0.164932744153739,1.8863724380698,0.758187801903126,0.194916062176396,1.67877847178869,-1.30069674434466,-0.269179273296523,1.21106183434812,1.8926634533567,0.352495364354263,0.821908358816926,-0.00695108943906622,-0.295529531292252,-0.263502177572662,0.953599641207433,0.337394074083246,-0.365360105448556,0.189863279091809,0.0526332777509007,-0.0515999983355397,-0.280767370682657,-0.26829792354971,0.613434931802558,-0.288804307433729,0.0951764472213741,0.190043196264752,0.229800268712823,0.487601157020335,-0.0374334855482268,0.821991819396552,0.936707212876374,0.490408662901508
"14076",0.314605054703525,0.102549146128142,1.57649151093044,0.362888425859529,-0.454568757202845,-0.829010937834067,-1.09589678720981,-1.05893260445512,2.73894566119703,0.678977210606615,-1.63666263596704,2.41721365888794,-0.705513811636216,0.47575139605542,-1.02252487357512,-0.186905986982423,-0.274491881360806,0.158626032440909,0.824214120556604,-0.738554311875181,0.116779076228329,0.161964539450917,0.36981768371519,-0.0881378517348421,0.218205092091344,-0.468448291677219,0.349640199504079,-0.628214598857716,-0.786970587642338,-0.642009977741509,-0.555743029530384,-1.68049322981725,1.88001227717006,1.28383232193682,0.274701805979772,-0.522223024712864,-0.016480158011332,-0.0898105050185397,0.499549015150422,-0.367460412892427,0.596087308954435,0.195275595482043,1.40007381610438,0.331811180479194,-0.743919592862134,1.69876977686755,-1.19513533102889,-0.503744788428215,1.04603392690094,1.7234881704959,0.849220885901315,1.22378305571608,-0.380075494536949,-0.380837430376215,-0.43037471453457,0.904494946465129,0.320212426697483,-0.353340854171398,-0.0383890110842222,0.0847058339430165,-0.15087902248058,-0.309171040770112,0.495765077798722,0.59301424771456,-0.0781610039541953,0.0658011086360798,0.132684811964456,-0.261203016253233,0.460442566529801,0.200626748899775,0.890304747356016,0.90567381208685,0.456609848707392
"16892",-0.106237492864056,-0.291831857181302,0.378039230271659,-0.054673483897083,-1.25113271373029,-1.28647001291635,-0.388450454364407,-1.30271736831904,2.8523420480511,0.152326133268063,3.56369352508752,2.06931049242909,-1.30100727230581,-0.00807864354081818,-1.20478417284443,-0.626196721288831,-0.708474028418878,-0.207357058590296,0.121679985110224,-1.35005081362074,-0.147368434477872,-0.275495475155467,0.27152186676164,0.0648055996432869,-0.260702937812634,-0.842177426497498,-0.0444717834214245,-0.965404842736606,-1.87028332222612,-1.16373520157922,-0.979090227373268,-1.88032077575993,1.458370482459,0.625366850351078,-0.0745624088851638,-0.802558747751412,-0.130608778533719,-0.5528237013061,-0.231160808661177,-0.854074770164918,0.124808351305052,-0.215520654057664,0.6517766725614,-0.123523752965819,0.191974430203848,0.939226984378715,-0.673889738711893,0.369501756483146,1.48490623029449,2.25656235948098,1.41025462290082,1.84656912715664,0.98365990933205,-0.366935562527371,-0.50530815208669,0.772409182631332,0.0905549998218226,-0.594529940222602,-0.00234423860194543,-0.179382007787399,-0.265287075177679,-0.303700282142746,0.0646599344086507,-0.132444480661421,-0.473404368363543,0.129493840095292,-0.624272057564492,0.141964810461536,0.202905686073183,-0.163767040796321,0.586328175996979,1.04583319615026,0.410135392065722
"5240",-0.458875396420626,0.203357680993167,-0.339810397007579,0.570622591163831,-0.674905986370403,-0.957876411788663,1.02329468046673,-1.03093973371528,1.69291905923983,0.508062823043943,-0.402414367903216,0.94807981231301,-1.35543525712698,0.403210220370722,-0.604353183179066,-0.0956968006229764,-1.19827936236915,0.233111977035922,0.70484293233174,-1.17093235448782,-0.629446945189324,0.231294730153028,0.419516067739074,0.0497237259886075,-0.0934703370099652,-0.462799497155646,0.65620205703027,-0.840950461556304,-1.66565669901732,-0.787830758012267,-0.875686068072985,-1.83779111326484,2.01140153933636,1.22473245597501,0.0289570331246634,-0.222269480250717,-0.364803263966405,-0.177278336297729,-0.0366787855433324,-0.320096926764924,0.124409133554649,0.0505385012077854,1.46095268421154,0.271199003826875,-0.779189934380215,1.594372318535,-0.00280377644222597,0.542961195292377,1.77646734994938,1.9658814385109,1.00777242163932,1.5266652677734,-0.00627320622947498,-0.459829060793403,-0.669514674339592,0.724095158353703,0.0976492565939659,-0.511167612440949,-0.115703369169178,-0.304386351808447,-0.4240096033785,-0.141763267460692,0.0839501718415668,0.568009354809123,0.106128854398854,-0.68499736726424,0.605907515324359,-0.0556092296941317,0.245696733946161,-0.106859847488813,0.32868595609705,0.828763096486922,0.460532923740603
"24604",-0.0482033277614098,0.0237118949374206,0.411347784083472,0.474686507511291,-1.16943699176946,-0.785850001259023,0.666564824767726,-0.645117793444668,2.38810285599106,0.552402489618513,-0.303223811698465,2.02789645569517,-1.37973395700858,0.640018206991838,-1.43472400932751,0.11752511884867,-0.864805285719536,0.472907229785259,0.149385637148612,-0.585303673880267,-0.684808443407322,0.291897736893812,0.0198541264237703,0.252268504595204,0.0367427667634091,-0.298534582806616,-0.329368387316053,-0.372574645445659,-2.01314462018765,-0.559580951431806,-1.11924799744911,-1.18151088401945,1.5741492695425,1.32145985844011,-0.446392929778503,-0.127869644898468,-0.243069941791048,-0.0429637893237806,-0.526628809181621,-0.106834543269976,0.0948260520687981,0.269925509233182,0.448415460785477,0.555656367828164,0.846559631204601,1.78548003140563,-0.239623566535201,-2.1793013940938,1.23589228504057,1.32441334983269,1.27323165157377,0.704227917031892,0.664260083455834,-0.221102519213272,-0.230469541661543,1.18576064909238,0.519587662054867,-0.210263955687314,0.349210863317326,0.159929976390389,0.0741954251729665,-0.11396608484918,0.349097946454067,0.331081753191995,-0.21863777440608,0.0201636322473318,-0.67438805553542,-0.111978865238848,0.717001105655155,0.418529962310586,1.08678956063919,0.855380915255187,0.453540192009184
"23108",0.726642180078396,0.397320964036606,-0.414313908186799,0.9437536685975,-0.53367552409418,-0.641991691256533,-0.45980771231872,-0.784696923341745,1.62783175515889,0.736846445374157,-0.822426325625143,2.60494830463704,-1.32091535952975,0.413983252464739,-1.26343668390953,0.181008531309801,-0.77192805352635,0.085409686895871,0.326260303046396,-0.584581805737229,-0.211363470890625,-0.139624026523619,-0.114153434424704,0.342281003220266,-0.536855948006069,-0.749710160154542,0.0154344073619224,-0.448398246772202,-1.57222791327067,-0.781089423458397,-0.72807130343985,-1.53049028158449,1.68709300898678,1.10339481086388,-0.299255252888082,-0.093985217815415,-0.367479943323247,-0.42618358469462,-0.0475477833634815,0.118029342316757,0.352874287638546,-0.0201071510202488,0.914461786972168,0.677130169555304,-1.64107754506233,0.823627045563222,-0.328025659298425,-0.355967429469185,1.40775660723523,1.94267974855267,1.30379153368625,0.974373068632933,-0.447869480916765,-0.398750131049463,-0.496407968661791,0.880028039331706,0.361442819731251,-0.31770424568569,0.0867520980120413,-0.0268831312436635,-0.244493442068892,0.278313237479523,-0.991874508106106,-0.261897177160264,0.119713794193535,0.298422456578634,-0.0455659023152969,0.628285613467845,0.0353012400074503,-0.277057556731318,0.42677680484398,1.00086740359811,0.470524685672943
"10506",-0.300226809287023,-0.110340000506001,0.163214617290586,0.804964511390097,-1.03502208751926,-1.10447399972521,0.0528353777409119,-0.607367576544744,2.15826423884519,0.586725550236048,-0.34367888246184,1.66348286071138,-1.43000265305321,0.127318726323276,-1.02614076699001,0.234217169916837,-0.695418442304506,-0.160071799401362,0.868099899968398,-0.555265418626272,-0.225178885812031,-0.234307743617208,0.628380467546566,0.320756055111248,-0.231490816232265,-0.757158297359711,0.484112051118629,-0.299003324015458,-1.01441209075869,-1.1419736325552,-1.3064820384591,-1.32175866201253,1.79921675473029,0.8927499752285,-0.243903177032968,0.272991945216492,-0.396666041095389,-0.594606836944212,0.265487167552231,0.000830393457067224,0.179086279874083,-0.146361993089027,0.988210124512943,0.837326612342232,-0.1828536537341,1.11726824318711,-0.0594935603415571,0.222298838510566,1.45371101425755,2.21412748130858,1.03123104867703,0.919487381823247,0.660407555131697,-0.469939711880649,-0.580171925602919,0.83266254416396,0.232979127729781,-0.376426742205109,-0.0233692248602464,-0.212283164447839,-0.280371205957943,0.417872782728572,-0.0127586083406368,-0.108169739010167,-0.540766310748574,-0.590769870560626,-0.0149198029496176,0.196227385072816,0.149998785176394,-0.256896992060954,0.507966069876486,0.648884095141397,0.38895019788558
"14686",0.133685217086971,-0.0661338277875201,0.00524185859707792,0.0281506288156661,-0.644226608442485,-1.32871658396706,0.421517832551448,-1.23138001959674,2.5533724448338,0.187168574053026,0.260752480386041,2.74815656282784,-1.24522711189501,0.418399778103246,-1.07056317473953,0.257695601774158,-0.592799456943469,0.0140460778817641,0.648230448598864,-0.565572788326744,-0.110094726636339,-0.0920358177216273,0.357743104865066,0.391568394251597,-0.127389631287082,-0.780436499952715,0.203981017926452,-0.262546840588591,-1.51223397563663,-0.973305043856445,-1.42642352439324,-1.2213963949691,2.02509427496575,0.917476186621675,0.396296943920235,0.0140657937791123,-0.445272784388499,-0.42711799351049,0.768716169573572,-0.0618542917808322,0.27902445051167,-0.0013206257337629,0.954131263382314,0.621919780877804,-0.304752292514168,0.985794679676653,-0.662918164946472,2.4376481219327,1.60922653807559,2.1417698183252,1.21594303761375,1.15639423826579,-0.527283609484406,-0.425804130941023,-0.634647604384603,0.732305860933027,0.0671492698509555,-0.584232748857895,-0.163721322162355,-0.277198617362654,-0.36355738840963,-0.173168343624943,0.340432581117301,-0.514254172596913,-0.873835445013297,-0.487910591724154,0.465232866765477,-0.353717323239196,0.246536705147616,0.00636361290067773,0.688748697805888,1.02385493651138,0.633078832963322
"13938",0.54780559530465,-0.717220943807317,-0.99677831208093,0.396949157201561,-0.530348378626059,-1.36779642723735,0.547663035194298,-0.615922261287037,2.40767649183819,-0.00177981241468686,1.18529957024679,1.74776844129524,-0.921605768596242,0.0216915775837584,-0.900933979300136,0.378079112218991,-0.0901248946590492,-0.509546151693655,0.589474532221574,-0.428745025539149,0.298343971005466,-0.45494629523854,0.660337014639158,0.32567210917224,0.0458744866445038,-0.998089946175988,0.259273294995151,-0.4208938435498,-0.962378642342641,-1.28509473280416,-0.529328231388886,-1.34874651005156,1.53657821230064,0.596886576126039,-0.130156978295968,0.00969713027349648,0.0686640913609025,-0.824665418669403,0.0126774668820882,-0.381188285212622,0.694678697470609,-0.548924552765582,1.25915314066751,0.68993807209649,0.0569949897936904,0.62860800255558,0.138078296776882,1.28736155427156,0.993839514363859,2.44140301214144,1.01942536273739,1.02963179864059,-0.218466979724311,-0.537381285058844,-0.512641517694455,0.805717861499908,0.182195826303719,-0.589955194473134,-0.0230819815724712,-0.0568664798365161,-0.275813212896698,0.258896131187392,0.445687036145824,0.0270042272463617,0.836796023143382,-0.844610411772911,0.624574354965903,-0.224486060402362,0.411055359702337,-0.0585553107787736,0.641546233132527,0.802694354759331,0.628437750606474
"17471",-0.225121247772708,-0.28270370170731,-0.501115781712688,0.78208897624653,-0.526375767813441,-1.10599073208232,-0.279417308974938,-0.969483988945214,1.90879953295118,0.679097462476014,0.343181855672623,2.36371816790722,-1.20997187906616,0.563443256476268,-1.87093225477367,0.521715904578853,-0.215011835042247,0.192636096395849,-0.266909564839144,-0.210322303623798,0.237498526184831,-0.0121740769266944,-0.351181476014187,0.349402775778863,-0.146377647544438,-0.608985219509456,-0.576113845314309,0.233928035939045,-1.31620600290911,-0.790066463651184,-1.51806463069395,-1.03340044580783,2.03306904621537,1.31894444302649,-0.372111879142956,0.307017496111991,0.0429218265663174,-0.28261172927686,-0.384691120407621,0.307090332679028,0.711524189904554,0.0872416672921994,0.254956607047322,0.945423102213777,0.213134778091238,1.44755776228329,-1.73589242501486,-1.65129312345992,0.996143935583639,1.78527480513961,1.8076248344059,0.677346384873134,0.316113495229891,-0.433445968793894,-0.431814980375737,1.00522822404085,0.301759521811866,-0.27645341505236,0.0638263812819606,-0.221470849721305,-0.17826723210643,-0.90291689664433,-0.466163077357203,-0.510784496534846,0.163843521316435,0.530136976435174,-0.938299653008497,0.0401202980043053,0.687680900463605,0.106648246033475,0.967563649874641,0.782079042455171,0.724563619077327
"6370",0.00501890999777606,-0.449314565073499,0.977366993610058,0.247793514309676,-0.470713412110363,-1.01464440317515,1.35968439506655,-1.46055815069421,1.91723471019855,0.27495846819786,-0.681031743859013,1.53998311277967,-1.18203132048341,0.390184159356643,-0.7883412908373,-0.161330652105993,-0.489187316986887,0.0077299040446391,0.89894656937474,-1.22124039506691,0.184109851986822,-0.0921084549639779,0.41196784075057,-0.237970809513157,0.174244380298411,-0.742404027091105,0.242946964900599,-0.975621540751761,-1.15859516694828,-0.883928173526694,-0.536940425533406,-1.92420463183653,2.33729099088934,0.938092872570841,0.346206516966024,-0.740113729218141,0.16540692846184,-0.440352695787448,0.523494198943423,-0.555208195187652,0.668404057551371,-0.105133954129216,1.34819565079333,0.0262728728969098,-1.99315444554304,0.796133148253992,-0.119894524525422,0.502616328712363,1.26935922371554,2.25247230063216,1.16306111806829,1.76446200924299,0.417198751437759,-0.579306297724941,-0.744177709314524,0.599897084443879,0.0261622958872339,-0.594560154155066,-0.098436459596357,-0.275521153111993,-0.405198650550564,-0.0586714952910465,-0.801895560810035,0.647139068942422,-0.963041007544809,-0.957838816096858,0.557046472830584,0.194760124655578,0.170463757659235,-0.328226036932294,0.527702454241077,0.878363527933645,0.603448889871741
"3573",0.243124358050909,0.488661801664709,0.557563510628549,0.123209687524182,0.235206804639506,-0.527465132941425,0.0231124889390104,-1.3404300006642,2.89395059208415,1.08432618828731,-0.198604776743844,2.44434515485424,-0.796057978298995,0.551303436750248,-1.08668571935584,-0.373460247886422,-0.238551528795772,0.316051348324441,0.83670042887997,-0.965590595701729,0.43009211525692,0.195955999338289,0.418372190649568,-0.309291775856483,0.455554187157588,-0.42905024797651,0.270797984048521,-0.749201700816275,-1.22468062402265,-0.717017884810578,-0.188899033056859,-1.82209529474406,2.08234788536747,1.23046208601378,-0.0309598734459873,-0.179755478867239,0.22709017853212,-0.0752181497481521,0.238387806025089,-0.501739637817945,0.758791146472843,0.236098133260312,0.97531670794925,0.310438548292401,0.140515469546523,2.01871052959375,0.79971266969817,1.12536022764898,0.702508802397745,1.65763121814051,0.912948627520478,1.39750031388673,-0.0880193597824478,-0.387846788294716,-0.350159328108448,0.933316217392117,0.364837199218802,-0.458270469324094,0.0699732725096827,0.00680288963530257,-0.153623653470058,0.421256662453119,-0.064853051507027,-0.22360292302044,1.39081618737645,-0.0712280674394316,0.899546805981442,0.22951096220974,0.0328739777763694,-0.0466635144364106,0.539400458514621,0.883454515255396,0.572411553570292
"11243",-0.103953217845241,-0.146004811333951,0.0920250856422165,0.686312903099401,-0.785869948346158,-1.23299924068328,-0.596480252004701,-1.18056028628391,1.2004269517452,0.3155997438181,0.587540190797797,2.12344045686124,-1.0275779922058,0.312502332482893,-0.979865205490554,0.454536978772949,-0.799974603477027,0.055936465400747,0.478583742223717,-0.400554974820581,-0.160133600261429,0.0118893284533714,0.192290935335249,0.392205316271321,-0.732275822471116,-0.645148968523263,0.279929323005913,0.0903180606238103,-1.7294847871077,-0.829646177664769,-0.915375094556974,-1.06710845628337,1.51774816125458,0.999387079513524,0.0338327229805145,0.24564369898513,-0.407696384538235,-0.364600857918674,0.0229113004840364,0.222387505663137,0.278996281501725,-0.138181009704495,0.959813877890757,0.909780625462903,-0.214307464349818,1.52121351915084,-0.651263995100183,1.28075438197331,1.04486623430535,1.59359897294464,0.704225569431605,0.364381067038852,-0.197256988224011,-0.0106374009920563,-0.116552987302036,1.25158893284783,0.575292109356487,-0.21798881595221,0.375234956520247,0.254443239088087,0.181080811864193,-0.173045922876854,0.381212827803634,-1.15679460251041,0.518448916100472,0.832623316421516,-0.778351589166898,-0.925232992365785,0.790298635582685,0.703834355833983,1.38381200321585,0.689361831901309,1.03194958152573
"6012",-0.323974583153136,-0.0430123886093178,0.329296649596287,0.175780603876124,-0.845589001417277,-0.893593339765173,0.126698106966139,-1.20030121392128,1.98873644708131,0.867150493035276,-1.87042111207696,1.45983589869693,-1.35766382566612,0.216370908217678,-0.775783348638797,-0.216043841516046,-0.722141183111938,0.0446067096980516,0.998699374488266,-0.759697445503616,-0.108545759592264,-0.197402814399009,0.685668471179657,-0.370671188966276,-0.60788809089746,-0.687512625260871,0.520916494685851,-0.520941797956268,-1.98754720809024,-0.92646902247892,-0.81386367913436,-1.87550480943163,1.09708776489648,0.990480801648362,0.539640991718636,-0.590514065154296,-0.381418496331313,-0.394070855154673,0.420041536668633,-0.171101548832083,0.57248491796835,-0.114728231014248,1.26644608890577,0.32156140110832,0.413918124850758,0.966774191989517,0.0810611210288887,-0.520066651017994,1.70200069593979,2.17084514591191,0.947767063053277,1.54525140296865,-0.196600612934229,-0.541585001326189,-0.683909575630369,0.738388927002793,0.0800568194821965,-0.644260827495788,-0.14923707961583,-0.232806759541612,-0.39444061211857,0.198658596728505,0.424774393683535,-0.657991926514724,0.29784500809543,-0.122497020615098,-0.910337223476755,-0.381514054343487,0.0792017497176541,-0.184744257533706,0.62211689513056,0.800995382176823,0.487081421660157
"4887",1.30088068048774,0.155948757683542,0.301315386840597,0.153775993386567,-0.659790523404677,-0.909292873842408,0.699480609491696,-1.33327000866254,1.92372389114581,0.65264843642631,-1.53772318920644,1.31376076758021,-1.17578075286113,0.163550375612389,-0.580374221895871,-0.315283441146831,-0.363132134119236,-0.064451830544739,0.868479355694342,-1.13622476766777,-0.105232955047958,-0.0315675360161822,0.382494126976666,-0.335098999196642,-0.188807302406806,-0.640418463162103,0.62393892355731,-0.627741100816531,-1.49476093920141,-0.930211629091308,0.201940337378128,-1.90231816264067,1.64143435995537,0.808589939758459,-0.0191290938134186,-0.441066757995259,-0.30893580331292,-0.475713110403373,0.579498309518016,-0.243332872997183,0.475834572761842,0.0100037421131657,1.38815559894884,0.267527028943644,-1.70809608206329,1.03697635873651,0.748994036449409,-0.375116353541932,1.47179469997895,2.22536676899094,0.862704625193105,1.60539697513588,1.00539770144262,-0.519186502988954,-0.665256000446566,0.689642583827087,-0.0675927615572852,-0.707461788420918,-0.136809867878372,-0.367516524873363,-0.386757894688522,-0.0928612738059779,-0.155014430411977,0.503879484288239,-0.246030922985591,0.0206823096513773,-1.20678855562377,0.390858530977716,-0.0292298838254908,-0.338518597873346,0.13833748602007,0.681350105433287,0.538161028231585
"1240",-0.165022613128105,0.270537973233546,0.773646959307567,0.464502548770855,-0.186991156257845,-0.646762769710057,0.651825067117176,-0.866811118199604,2.38003444536223,0.988887104639875,-0.360894890885542,1.67661238744989,-0.751477575994962,0.551679772059602,-1.61797380262883,-0.25560159508538,-0.382625009700723,0.338206825379261,0.246738728950568,-0.543118285450385,0.315388826258372,0.256417771636125,-0.516350420214672,0.665385029173417,0.134298596668455,-0.255562156544861,-0.359159115440288,-0.691785870164648,-0.677470678755045,-0.63965217778208,-1.19848291076377,-1.58324851079466,2.24688547177266,1.21568639206749,-0.432522611958364,-0.0307464807292095,0.163643553323655,0.004969556056221,0.0664972191668971,-0.349595776902281,1.01217778868969,0.263791534373108,0.388931568217317,0.353240906769099,0.775680695328425,1.75496538955892,-1.03208237694603,-0.281536671301905,0.768360057944525,1.43447371540937,1.40275027787355,1.02435217376379,-0.078394615251679,-0.174785888984538,-0.272098415053203,1.09521594246872,0.51963051210611,-0.336978216925754,0.262211400286612,0.176420580560168,-0.0767913317495031,0.940100684798702,0.779892555940863,0.252132633086111,0.702991786781337,0.258162220415094,0.572265190038956,-1.66564161102296,0.259430316354501,0.118056037502367,0.86847773696116,0.947009991344894,0.61402610857125
"23570",1.02100630205114,-0.355434844727915,0.0615507603747231,0.969312044109944,-0.584831975335683,-1.12791747413446,0.197344655217593,-0.690526372616378,1.81034242816663,0.289642389810376,0.973003327897664,3.13578808591243,-0.836963914564753,0.0922348873780018,-0.783317567357315,0.782833162981301,-0.30180572743651,-0.0416996331493137,0.855966216713138,-0.216140780629704,0.240229458744893,-0.188595329111627,0.912622550582646,0.693007403040941,-0.0251451959183285,-0.83263666299577,0.739526927361332,0.0668050025924595,-0.833199172127886,-0.891351868186989,-0.571808988305726,-0.931468459366985,2.34695698580303,1.0103823113366,0.566751705761022,0.227531035217624,0.221959118052877,-0.468571568008815,0.437689193470544,0.0389479793249477,0.990283601777727,-0.0332513225320162,1.28654163426528,0.993329595900933,0.896733348165311,0.867800072350164,-1.09961806446128,-0.919988683556682,0.854198981752864,2.05370582515124,0.639178194033302,0.54502694760221,0.737797064102295,-0.383737202613302,-0.54193444407035,0.833469037541758,0.335197228471502,-0.489976500369634,0.0550908298694555,-0.157009226467963,-0.209134694322075,-1.07612992258489,-0.252427880496409,-0.107382765086475,-0.492022537876068,-0.35004427681126,-0.117155082210211,-0.143554967189056,0.459401076348001,0.000456172859937791,0.881057683019886,1.10444893522122,0.517929051381334
"13093",0.0511237593076423,0.541592886561942,-1.33444972519405,0.775576229362404,-0.957148673434417,-0.851710526129898,0.739619946080604,-0.299706737608349,1.79727384937984,0.726698310515725,1.20187082994729,2.19868352447103,-1.33724082558367,0.716132866805043,-0.654616998278999,0.451021545410878,-0.714112396798437,0.404387622420148,0.753213133817976,-0.11630365094453,-0.138313327084276,0.312908837945724,0.832204615546216,0.615196700391146,-0.592055053874442,-0.116224952563867,0.568585131290547,-0.113544622932647,-1.69497255144932,-0.346607992302731,-0.232993793926656,-0.873579982531002,1.60922853251517,1.20367180876884,0.309710080810147,0.305657597496818,-0.46389602530823,0.14594957410605,0.359528151468353,0.27716917041761,0.549459253919784,0.481430793131895,1.33888025584978,0.882718250203465,-1.02110433661286,2.06437082798719,-1.0910871144956,0.349300664822218,1.59173043562013,1.61001686939351,0.874503290976922,0.884133704806984,-0.466691493393304,-0.439983882786508,-0.628222194536873,0.759506167931409,0.175802497361934,-0.497541598679956,-0.00646485006397342,-0.10509990744001,-0.284442442649637,-0.0277653375543896,0.231523628193933,-0.335148787007996,0.133628565661859,-0.229719420145516,-0.212914794183745,0.135759444975932,0.265849070364649,0.066201262465058,0.729116988224691,1.02754651913244,0.311304822232624
