"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta_raw.1.1","beta_raw.2.1","beta_raw.3.1","beta_raw.4.1","beta_raw.5.1","beta_raw.1.2","beta_raw.2.2","beta_raw.3.2","beta_raw.4.2","beta_raw.5.2","beta_raw.1.3","beta_raw.2.3","beta_raw.3.3","beta_raw.4.3","beta_raw.5.3","theta.1.1","theta.2.1","theta.3.1","theta.4.1","theta.5.1","theta.6.1","theta.7.1","theta.8.1","theta.9.1","theta.10.1","theta.11.1","theta.12.1","theta.13.1","theta.14.1","theta.15.1","theta.1.2","theta.2.2","theta.3.2","theta.4.2","theta.5.2","theta.6.2","theta.7.2","theta.8.2","theta.9.2","theta.10.2","theta.11.2","theta.12.2","theta.13.2","theta.14.2","theta.15.2","theta.1.3","theta.2.3","theta.3.3","theta.4.3","theta.5.3","theta.6.3","theta.7.3","theta.8.3","theta.9.3","theta.10.3","theta.11.3","theta.12.3","theta.13.3","theta.14.3","theta.15.3","theta.1.4","theta.2.4","theta.3.4","theta.4.4","theta.5.4","theta.6.4","theta.7.4","theta.8.4","theta.9.4","theta.10.4","theta.11.4","theta.12.4","theta.13.4","theta.14.4","theta.15.4","theta_raw.1.1","theta_raw.2.1","theta_raw.3.1","theta_raw.4.1","theta_raw.5.1","theta_raw.6.1","theta_raw.7.1","theta_raw.8.1","theta_raw.9.1","theta_raw.10.1","theta_raw.11.1","theta_raw.12.1","theta_raw.13.1","theta_raw.14.1","theta_raw.15.1","theta_raw.1.2","theta_raw.2.2","theta_raw.3.2","theta_raw.4.2","theta_raw.5.2","theta_raw.6.2","theta_raw.7.2","theta_raw.8.2","theta_raw.9.2","theta_raw.10.2","theta_raw.11.2","theta_raw.12.2","theta_raw.13.2","theta_raw.14.2","theta_raw.15.2","theta_raw.1.3","theta_raw.2.3","theta_raw.3.3","theta_raw.4.3","theta_raw.5.3","theta_raw.6.3","theta_raw.7.3","theta_raw.8.3","theta_raw.9.3","theta_raw.10.3","theta_raw.11.3","theta_raw.12.3","theta_raw.13.3","theta_raw.14.3","theta_raw.15.3","sigma_w.1","sigma_w.2","sigma_w.3","sigma_w.4"
"6962",-2.68442019900202,-4.78484456585053,-4.35423720535927,-4.36271508041934,0.206464463687198,-3.65923744316812,-1.77996308262709,-3.51538574331039,-3.23812027549918,0.353376182645601,-5.54665769513497,-6.19344840515491,-5.9460434820791,-6.10419280963931,0.419271086956242,0,0,0,0,0,-2.68442019900202,-4.78484456585053,-4.35423720535927,-4.36271508041934,0.206464463687198,-3.65923744316812,-1.77996308262709,-3.51538574331039,-3.23812027549918,0.353376182645601,-5.54665769513497,-6.19344840515491,-5.9460434820791,-6.10419280963931,0.419271086956242,1.28386648395254,1.68979295708197,-5.02124762681902,-0.590358851311422,-1.7027229624338,1.53892826953329,1.37169731000712,2.19583310978149,-0.698838525374416,-0.562713520454685,-0.25317591919577,1.4275195601383,-1.04045328504028,0.702487096971086,2.85004867341164,-0.785684539556542,-0.164440632023856,-6.77984624721195,-0.381775406519637,-2.33386766103847,-0.713113485897746,0.300026230267088,0.682684059355482,-0.73128554446445,-1.32049218517874,-0.347140291672093,-0.996557955136529,-1.5248185410901,-0.349380621460566,-0.16417875385153,-1.03057685139128,-0.118536477921474,-2.54151599640098,0.0994572233854592,-1.89560798928328,0.205975709442915,0.0613319620785622,1.31548789260675,0.489496340135874,-1.4951185046695,-0.240392662457081,-0.41001298781233,-0.548326900060349,-0.583286049199664,-0.486398332575823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28386648395254,1.68979295708197,-5.02124762681902,-0.590358851311422,-1.7027229624338,1.53892826953329,1.37169731000712,2.19583310978149,-0.698838525374416,-0.562713520454685,-0.25317591919577,1.4275195601383,-1.04045328504028,0.702487096971086,2.85004867341164,-0.785684539556542,-0.164440632023856,-6.77984624721195,-0.381775406519637,-2.33386766103847,-0.713113485897746,0.300026230267088,0.682684059355482,-0.73128554446445,-1.32049218517874,-0.347140291672093,-0.996557955136529,-1.5248185410901,-0.349380621460566,-0.16417875385153,-1.03057685139128,-0.118536477921474,-2.54151599640098,0.0994572233854592,-1.89560798928328,0.205975709442915,0.0613319620785622,1.31548789260675,0.489496340135874,-1.4951185046695,-0.240392662457081,-0.41001298781233,-0.548326900060349,-0.583286049199664,-0.486398332575823,2.18867474106306,1.59084560708408,1.20819353111181,242029248752.323
"4103",-2.86519449304287,-4.85929653897956,-4.43664785084183,-4.52392275455678,0.234998944929075,-3.45418599272156,-1.6774423511332,-3.184687061778,-3.2554645116777,0.320397005120666,-5.25127519226632,-5.63531856960332,-5.51181582396832,-5.74564584079848,0.412667158519235,0,0,0,0,0,-2.86519449304287,-4.85929653897956,-4.43664785084183,-4.52392275455678,0.234998944929075,-3.45418599272156,-1.6774423511332,-3.184687061778,-3.2554645116777,0.320397005120666,-5.25127519226632,-5.63531856960332,-5.51181582396832,-5.74564584079848,0.412667158519235,0.765577745885322,2.23322449803372,-3.0689960142581,-1.25431380565357,-1.72798127223494,1.38703012897709,0.945225830379217,1.82594535529344,-0.846211199991676,-0.153330231426574,0.0367363509336201,1.2174398413674,-0.76515240338061,0.942711420559285,0.776415908161628,-0.862692055242158,0.878618849221059,-5.96470195544211,-0.341917322933329,-2.21228281438475,-0.742465693663752,0.506626023202127,0.640887082277386,-0.568725246955569,-1.03036448443751,-0.0616073125407148,-0.771593309244639,-1.34667560377792,-0.0581100608448208,0.317188945801233,-0.844679265239586,-2.39954260996443,-3.74724996752113,-0.22691047727719,-2.44763818408086,-0.276806159671871,-0.359448862417885,0.999928046469898,0.356768432654548,-1.87505503164041,-0.413870190399142,-0.802569604275537,-0.450182898947464,-0.43217541015472,-1.49316658086854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765577745885322,2.23322449803372,-3.0689960142581,-1.25431380565357,-1.72798127223494,1.38703012897709,0.945225830379217,1.82594535529344,-0.846211199991676,-0.153330231426574,0.0367363509336201,1.2174398413674,-0.76515240338061,0.942711420559285,0.776415908161628,-0.862692055242158,0.878618849221059,-5.96470195544211,-0.341917322933329,-2.21228281438475,-0.742465693663752,0.506626023202127,0.640887082277386,-0.568725246955569,-1.03036448443751,-0.0616073125407148,-0.771593309244639,-1.34667560377792,-0.0581100608448208,0.317188945801233,-0.844679265239586,-2.39954260996443,-3.74724996752113,-0.22691047727719,-2.44763818408086,-0.276806159671871,-0.359448862417885,0.999928046469898,0.356768432654548,-1.87505503164041,-0.413870190399142,-0.802569604275537,-0.450182898947464,-0.43217541015472,-1.49316658086854,1.17449212768571,1.75301963277433,1.56795020143835,-689348051070.07
"17232",-1.7095222760993,-3.64039782837975,-3.8033647004608,-3.50202919421287,0.226492215053419,-4.10785626266975,-2.31589907990968,-3.83712869015061,-3.95982008474056,0.340303181370776,-6.00014579576724,-6.59346999344628,-5.98214065401208,-6.4510332525389,0.41301281050519,0,0,0,0,0,-1.7095222760993,-3.64039782837975,-3.8033647004608,-3.50202919421287,0.226492215053419,-4.10785626266975,-2.31589907990968,-3.83712869015061,-3.95982008474056,0.340303181370776,-6.00014579576724,-6.59346999344628,-5.98214065401208,-6.4510332525389,0.41301281050519,0.325822465843523,1.03276530216592,-5.03341762859429,-1.66394002163991,-1.95125007524522,0.520244749448188,0.387965673756266,1.06115338800809,-1.70421629919707,-1.26660949341973,-1.212313404302,0.317436301600766,-1.88251041923356,-0.435923941151252,0.945211821549729,0.187432295674418,0.865904675220626,-4.20237775009484,0.41177124086196,-1.47068965125239,0.0175703591051065,1.26394187274542,1.25977161991305,0.150859089457956,-0.503181380138476,0.536059069508718,-0.245307396987153,-0.687358692792075,0.328731462448493,-0.633086479268983,0.503904907319544,-1.43306567427602,-1.67334174158888,0.710312907264283,-1.09162778649387,0.558514834857066,0.67410008739288,1.9653386363407,1.22221263771526,-0.748191485391856,0.744277030666278,-0.0259167635980607,0.0593505625278804,0.299515713390479,0.248956055139993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325822465843523,1.03276530216592,-5.03341762859429,-1.66394002163991,-1.95125007524522,0.520244749448188,0.387965673756266,1.06115338800809,-1.70421629919707,-1.26660949341973,-1.212313404302,0.317436301600766,-1.88251041923356,-0.435923941151252,0.945211821549729,0.187432295674418,0.865904675220626,-4.20237775009484,0.41177124086196,-1.47068965125239,0.0175703591051065,1.26394187274542,1.25977161991305,0.150859089457956,-0.503181380138476,0.536059069508718,-0.245307396987153,-0.687358692792075,0.328731462448493,-0.633086479268983,0.503904907319544,-1.43306567427602,-1.67334174158888,0.710312907264283,-1.09162778649387,0.558514834857066,0.67410008739288,1.9653386363407,1.22221263771526,-0.748191485391856,0.744277030666278,-0.0259167635980607,0.0593505625278804,0.299515713390479,0.248956055139993,1.94612428909023,1.13434005631165,1.10814072722649,-165120346750.158
"20500",-1.73042998188466,-3.96956350184201,-3.14101302493656,-3.40180887512284,0.200232795675588,-4.98719812955552,-3.37512806143104,-4.97643082612085,-4.88716877868009,0.343335234402093,-6.05546248173714,-6.45205991231083,-6.00082097709643,-6.18721892415913,0.406047976243776,0,0,0,0,0,-1.73042998188466,-3.96956350184201,-3.14101302493656,-3.40180887512284,0.200232795675588,-4.98719812955552,-3.37512806143104,-4.97643082612085,-4.88716877868009,0.343335234402093,-6.05546248173714,-6.45205991231083,-6.00082097709643,-6.18721892415913,0.406047976243776,0.388178972974253,1.44672454173407,-4.18474381734311,-1.27125958687365,-1.90555275152656,0.59497984101688,0.902852659245207,1.29508463447003,-1.37853185175716,-0.932017079394287,-0.862019573787077,0.592664156694743,-1.75284909773238,-0.507908571693507,1.34276272614048,1.17321518516821,2.03489664946985,-4.62645855446089,1.27085214163848,-0.566905135528185,0.949296296488152,2.0853254181035,2.20197401515601,0.763134543972863,0.276970512285985,1.40084333416576,0.780821779804605,0.16911978562004,1.31335064442472,1.47048942736976,0.138247689219352,-1.46261807868853,-2.19291717076519,0.183535835194016,-1.55569097360252,0.557057755959441,0.828393133157593,1.74344656570885,0.84389365544463,-0.91931585108701,0.447848317639251,-0.17491860563195,-0.252967188539488,-0.157734394153619,1.03146441401941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388178972974253,1.44672454173407,-4.18474381734311,-1.27125958687365,-1.90555275152656,0.59497984101688,0.902852659245207,1.29508463447003,-1.37853185175716,-0.932017079394287,-0.862019573787077,0.592664156694743,-1.75284909773238,-0.507908571693507,1.34276272614048,1.17321518516821,2.03489664946985,-4.62645855446089,1.27085214163848,-0.566905135528185,0.949296296488152,2.0853254181035,2.20197401515601,0.763134543972863,0.276970512285985,1.40084333416576,0.780821779804605,0.16911978562004,1.31335064442472,1.47048942736976,0.138247689219352,-1.46261807868853,-2.19291717076519,0.183535835194016,-1.55569097360252,0.557057755959441,0.828393133157593,1.74344656570885,0.84389365544463,-0.91931585108701,0.447848317639251,-0.17491860563195,-0.252967188539488,-0.157734394153619,1.03146441401941,1.56658065905051,1.44669766798903,0.808893282824622,-161284071218.242
"5488",-2.7449463890959,-4.98929633023564,-4.33557470641346,-4.49171903056462,0.235658897003701,-4.3995617250754,-2.44513508009052,-4.14065735020798,-3.96376805623624,0.348388587894395,-6.3832274941594,-6.59115495099339,-6.27624812370576,-6.66233607706177,0.384290703463907,0,0,0,0,0,-2.7449463890959,-4.98929633023564,-4.33557470641346,-4.49171903056462,0.235658897003701,-4.3995617250754,-2.44513508009052,-4.14065735020798,-3.96376805623624,0.348388587894395,-6.3832274941594,-6.59115495099339,-6.27624812370576,-6.66233607706177,0.384290703463907,1.32459007323589,1.52495288505005,-4.67994437488975,-0.797861099086523,-1.1439028468244,1.64199195316149,1.24660671979263,1.77770481524094,-0.888894085375719,-0.293428233247332,0.275183110371491,1.46208806977867,-1.10476350217557,0.635263821671482,1.48513892926392,-0.419731418038446,0.904476821804557,-4.76618910943559,0.100410145630247,-1.5824648890777,0.101958103323858,1.15917058615684,1.35220645336596,-0.0291877069358515,-0.54561922772208,0.436976345652289,-0.154243958505428,-0.724695791510124,0.407899419828621,0.694775115243987,0.636282658032742,-0.820976457099687,-2.46037380564778,0.75970416786133,-1.15065816581297,1.71940868876351,1.00560251244631,2.47035928335481,1.52360529002258,-0.711654127787842,1.16982566826054,0.713320886761316,0.357905633514821,0.322012498185115,-0.476147237859848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32459007323589,1.52495288505005,-4.67994437488975,-0.797861099086523,-1.1439028468244,1.64199195316149,1.24660671979263,1.77770481524094,-0.888894085375719,-0.293428233247332,0.275183110371491,1.46208806977867,-1.10476350217557,0.635263821671482,1.48513892926392,-0.419731418038446,0.904476821804557,-4.76618910943559,0.100410145630247,-1.5824648890777,0.101958103323858,1.15917058615684,1.35220645336596,-0.0291877069358515,-0.54561922772208,0.436976345652289,-0.154243958505428,-0.724695791510124,0.407899419828621,0.694775115243987,0.636282658032742,-0.820976457099687,-2.46037380564778,0.75970416786133,-1.15065816581297,1.71940868876351,1.00560251244631,2.47035928335481,1.52360529002258,-0.711654127787842,1.16982566826054,0.713320886761316,0.357905633514821,0.322012498185115,-0.476147237859848,2.08958089489243,1.31158120899659,1.56218621994653,91730458759.7142
"19931",-2.97058912569804,-5.13181680837376,-4.86317304976694,-4.55585798593294,0.273531167226813,-5.10107747059467,-3.14512628445776,-4.60122630540479,-4.69529144726925,0.32715983220987,-5.58377553565746,-6.33051141056352,-5.87975527644557,-6.26561108977457,0.375270446579087,0,0,0,0,0,-2.97058912569804,-5.13181680837376,-4.86317304976694,-4.55585798593294,0.273531167226813,-5.10107747059467,-3.14512628445776,-4.60122630540479,-4.69529144726925,0.32715983220987,-5.58377553565746,-6.33051141056352,-5.87975527644557,-6.26561108977457,0.375270446579087,0.839808108982131,1.81836935479852,-4.51106777061238,-0.743147962689153,-2.50755438456027,0.914998466855173,0.761980209920788,1.7775881742862,-0.873679028514386,-0.53139714683587,-0.651822618007886,1.12971152862333,-1.20348944260812,0.387531348124764,1.61191365215393,0.677226197882323,2.15636390107043,-4.31971923796464,1.28224441602224,-0.61746290402295,0.821122603903651,1.67983023825485,2.26806943555354,0.807692900640356,0.257581283787647,1.39829380614974,0.641811049772945,0.12078622621908,1.50868883513685,1.3176300543109,0.402974682781169,-0.96269760538602,-2.27595184676907,0.369635144840829,-1.38814342584031,0.824967395132982,0.503812544719366,1.74765355385595,0.996859084399103,-0.560698383727677,0.402574811917302,0.575322830867154,-0.107254674173049,0.385713031617436,-0.150103549879104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839808108982131,1.81836935479852,-4.51106777061238,-0.743147962689153,-2.50755438456027,0.914998466855173,0.761980209920788,1.7775881742862,-0.873679028514386,-0.53139714683587,-0.651822618007886,1.12971152862333,-1.20348944260812,0.387531348124764,1.61191365215393,0.677226197882323,2.15636390107043,-4.31971923796464,1.28224441602224,-0.61746290402295,0.821122603903651,1.67983023825485,2.26806943555354,0.807692900640356,0.257581283787647,1.39829380614974,0.641811049772945,0.12078622621908,1.50868883513685,1.3176300543109,0.402974682781169,-0.96269760538602,-2.27595184676907,0.369635144840829,-1.38814342584031,0.824967395132982,0.503812544719366,1.74765355385595,0.996859084399103,-0.560698383727677,0.402574811917302,0.575322830867154,-0.107254674173049,0.385713031617436,-0.150103549879104,1.65050219122196,1.44321379094096,1.01063293837262,-1151495633974.45
"21726",-2.56874371155254,-4.83584999209662,-4.29998337647496,-4.29506016446847,0.211307251378886,-4.35084286961867,-2.62627559051343,-4.23043213033202,-4.10942993039168,0.329613049288586,-6.09185822228928,-6.40054504498992,-5.92626689316635,-6.18604422684428,0.397325318832925,0,0,0,0,0,-2.56874371155254,-4.83584999209662,-4.29998337647496,-4.29506016446847,0.211307251378886,-4.35084286961867,-2.62627559051343,-4.23043213033202,-4.10942993039168,0.329613049288586,-6.09185822228928,-6.40054504498992,-5.92626689316635,-6.18604422684428,0.397325318832925,1.22498081573797,1.86239478971407,-3.10918039067466,-0.459935974519995,-1.4718358808128,1.30012315650215,1.22598456855235,2.00259286239096,-0.799211337376091,-0.337383375185855,-0.0989821303452646,1.46412279387663,-0.837887917654044,0.833372066111584,2.08226923270954,0.356483229407469,0.874666988885568,-4.6416895600565,0.51186729725803,-1.28647576777817,0.114886764264661,1.41734446602012,1.67523873622555,0.122926297926712,-0.395265228676759,0.605947277355474,0.0482037862390802,-0.364707695506332,0.67376900924618,0.773180438400458,0.485447413118525,-1.73260624472535,-3.02714301320033,0.18749730610734,-2.10073498092729,0.292056936618875,0.597443168595299,2.05419472368458,0.903385302542669,-1.04344917674559,0.149886140384301,-0.00408924128693721,-0.181085137873813,0.332816547934543,1.39536471360332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22498081573797,1.86239478971407,-3.10918039067466,-0.459935974519995,-1.4718358808128,1.30012315650215,1.22598456855235,2.00259286239096,-0.799211337376091,-0.337383375185855,-0.0989821303452646,1.46412279387663,-0.837887917654044,0.833372066111584,2.08226923270954,0.356483229407469,0.874666988885568,-4.6416895600565,0.51186729725803,-1.28647576777817,0.114886764264661,1.41734446602012,1.67523873622555,0.122926297926712,-0.395265228676759,0.605947277355474,0.0482037862390802,-0.364707695506332,0.67376900924618,0.773180438400458,0.485447413118525,-1.73260624472535,-3.02714301320033,0.18749730610734,-2.10073498092729,0.292056936618875,0.597443168595299,2.05419472368458,0.903385302542669,-1.04344917674559,0.149886140384301,-0.00408924128693721,-0.181085137873813,0.332816547934543,1.39536471360332,1.39903298083537,1.45279181067553,1.23857331575976,-1312496380377.9
"14564",-2.09699131005027,-4.04203626985253,-3.71716229363122,-3.72645398647287,0.213639321491993,-3.46950152829399,-1.65659560164814,-3.0631032423933,-3.23838296375096,0.322213230795132,-5.65147588469338,-6.31963487744934,-5.69716689481325,-6.22341205490399,0.351432806546472,0,0,0,0,0,-2.09699131005027,-4.04203626985253,-3.71716229363122,-3.72645398647287,0.213639321491993,-3.46950152829399,-1.65659560164814,-3.0631032423933,-3.23838296375096,0.322213230795132,-5.65147588469338,-6.31963487744934,-5.69716689481325,-6.22341205490399,0.351432806546472,0.131193877559397,1.48488628619871,-3.91509512669455,-1.04959086530171,-2.09498306191919,0.951859477511726,0.72968908410127,1.62191905019833,-1.4089871361103,-1.09516520628962,-0.297039522716582,0.603388544843686,-1.65533043187585,0.0438041700087712,1.34400754713769,-0.332094669480461,0.280464728738163,-6.14801933131784,-0.247897597105883,-2.27723685396854,-0.380950155059128,0.597861684079629,0.882568480674868,-0.848584765436456,-1.16358318404851,-0.00506666405728369,-0.864962208497586,-1.32673138447118,-0.208605358066815,-0.0618386936000804,0.517961625158401,-0.8398231550411,-2.39449001096553,0.70875615473942,-0.630059588444262,1.31591006565238,1.13026801797066,2.366641111714,1.46517874189467,-0.0540723786967811,0.655582802951195,0.899970496824711,0.0438648311447404,-0.176116794309601,0.00223548589327911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131193877559397,1.48488628619871,-3.91509512669455,-1.04959086530171,-2.09498306191919,0.951859477511726,0.72968908410127,1.62191905019833,-1.4089871361103,-1.09516520628962,-0.297039522716582,0.603388544843686,-1.65533043187585,0.0438041700087712,1.34400754713769,-0.332094669480461,0.280464728738163,-6.14801933131784,-0.247897597105883,-2.27723685396854,-0.380950155059128,0.597861684079629,0.882568480674868,-0.848584765436456,-1.16358318404851,-0.00506666405728369,-0.864962208497586,-1.32673138447118,-0.208605358066815,-0.0618386936000804,0.517961625158401,-0.8398231550411,-2.39449001096553,0.70875615473942,-0.630059588444262,1.31591006565238,1.13026801797066,2.366641111714,1.46517874189467,-0.0540723786967811,0.655582802951195,0.899970496824711,0.0438648311447404,-0.176116794309601,0.00223548589327911,1.78125934890152,1.50105116449871,1.54719925188911,1473555335056.47
"12425",-2.1048036566872,-3.8119554781431,-3.8441232520113,-3.65254133349406,0.170292568144314,-4.68418996853429,-2.68767080964963,-4.39600059863196,-4.23278399095178,0.321129289722878,-5.54817501965608,-5.72666973029842,-5.31740812045529,-5.96979490005456,0.348896815278552,0,0,0,0,0,-2.1048036566872,-3.8119554781431,-3.8441232520113,-3.65254133349406,0.170292568144314,-4.68418996853429,-2.68767080964963,-4.39600059863196,-4.23278399095178,0.321129289722878,-5.54817501965608,-5.72666973029842,-5.31740812045529,-5.96979490005456,0.348896815278552,1.14523608600171,1.22753195838129,-3.4031250750781,-0.748480593963419,-1.25896287566871,1.15415883608786,0.671757185782164,1.4726505184274,-0.935751515751212,-0.408279048069359,0.0482875569975846,0.892240922421528,-1.60225520310173,0.570820391494896,2.69795707890803,1.05356754549403,1.04622528339248,-4.1911404964186,0.674131327351361,-0.968992007582535,0.526152426651594,1.46940819206822,1.78321200251374,0.366353495269593,0.103559861505667,1.05056269661589,0.129368370611366,-0.230550995724379,0.965448382234206,0.71562261366525,0.152319871482405,-0.0478231956459261,-1.76634193595354,-0.16222851311777,-1.47665868416251,0.599080195444971,0.43257500651417,1.81978233658919,1.03681340154094,-0.584905581836096,0.253648606174723,0.335792224314796,-0.0503594593591944,0.136825224804237,-0.0456459986390692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14523608600171,1.22753195838129,-3.4031250750781,-0.748480593963419,-1.25896287566871,1.15415883608786,0.671757185782164,1.4726505184274,-0.935751515751212,-0.408279048069359,0.0482875569975846,0.892240922421528,-1.60225520310173,0.570820391494896,2.69795707890803,1.05356754549403,1.04622528339248,-4.1911404964186,0.674131327351361,-0.968992007582535,0.526152426651594,1.46940819206822,1.78321200251374,0.366353495269593,0.103559861505667,1.05056269661589,0.129368370611366,-0.230550995724379,0.965448382234206,0.71562261366525,0.152319871482405,-0.0478231956459261,-1.76634193595354,-0.16222851311777,-1.47665868416251,0.599080195444971,0.43257500651417,1.81978233658919,1.03681340154094,-0.584905581836096,0.253648606174723,0.335792224314796,-0.0503594593591944,0.136825224804237,-0.0456459986390692,1.61725143546944,1.61243853279213,1.08743173549633,-1226794802270.72
"16454",-2.36978558035042,-4.62991893792052,-3.8335401956307,-3.93892501849023,0.220875007500572,-4.56156234539099,-2.62679028691196,-3.95440032337624,-4.16983315991596,0.334228213640907,-6.87904030799724,-7.29337209288556,-6.45021655863155,-7.04999420237077,0.438005641120762,0,0,0,0,0,-2.36978558035042,-4.62991893792052,-3.8335401956307,-3.93892501849023,0.220875007500572,-4.56156234539099,-2.62679028691196,-3.95440032337624,-4.16983315991596,0.334228213640907,-6.87904030799724,-7.29337209288556,-6.45021655863155,-7.04999420237077,0.438005641120762,0.56938564294045,1.36825808112047,-4.49096276887215,-0.756890414115113,-1.76273445490158,0.961554017405964,0.837958521069893,1.4270892922384,-0.96115670076087,-0.746592697005744,-0.411198434071056,0.960840633768719,-1.8701967340654,0.303060459893254,1.18384762291344,0.250024787788042,0.734878886294031,-4.87076158307387,0.543337707804343,-1.08532299630968,0.0968430869602406,1.41960573848509,1.46212289806977,0.12752206699266,-0.287237414851594,0.892188119754752,-0.101686806957155,-0.485163798265024,0.743426793556874,0.75017787361684,0.196611473118614,-1.48078737711082,-2.9626207189841,0.463972840666195,-1.12736973544504,1.15849109781376,1.10610951998662,2.26493818882758,1.26690221657831,-0.783912583395872,0.655566163692836,0.622567768401093,0.59254116678751,0.41565421677423,-1.28405574784921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56938564294045,1.36825808112047,-4.49096276887215,-0.756890414115113,-1.76273445490158,0.961554017405964,0.837958521069893,1.4270892922384,-0.96115670076087,-0.746592697005744,-0.411198434071056,0.960840633768719,-1.8701967340654,0.303060459893254,1.18384762291344,0.250024787788042,0.734878886294031,-4.87076158307387,0.543337707804343,-1.08532299630968,0.0968430869602406,1.41960573848509,1.46212289806977,0.12752206699266,-0.287237414851594,0.892188119754752,-0.101686806957155,-0.485163798265024,0.743426793556874,0.75017787361684,0.196611473118614,-1.48078737711082,-2.9626207189841,0.463972840666195,-1.12736973544504,1.15849109781376,1.10610951998662,2.26493818882758,1.26690221657831,-0.783912583395872,0.655566163692836,0.622567768401093,0.59254116678751,0.41565421677423,-1.28405574784921,1.31082264973776,1.45676047125813,1.61334571305822,-705703574979.795
"19929",-1.80334643471037,-3.78956606048752,-3.2381277626425,-3.3919191084137,0.212499644828458,-3.06195440298801,-1.26341120455213,-3.10554516853907,-2.77632221273876,0.341514038716118,-5.95206459021301,-6.417344284432,-6.14663651346123,-6.25761342776594,0.395543861110616,0,0,0,0,0,-1.80334643471037,-3.78956606048752,-3.2381277626425,-3.3919191084137,0.212499644828458,-3.06195440298801,-1.26341120455213,-3.10554516853907,-2.77632221273876,0.341514038716118,-5.95206459021301,-6.417344284432,-6.14663651346123,-6.25761342776594,0.395543861110616,0.537156636624854,0.550034024546445,-3.2113809734662,-1.79016749300777,-2.35978216472571,0.463440182666378,0.571475680374795,1.02610499772561,-1.61010679436875,-1.41808019368397,-1.09831651846475,0.36687882737968,-1.6013785429211,-0.311656856101019,1.81411945355522,-1.21351350606975,-1.05609375770096,-7.8128037844469,-0.651585705104722,-2.61563595123636,-1.01094685192062,-0.0413733802025603,0.229636220233403,-1.18713664728822,-1.61706669625951,-0.567095363472986,-1.24498593624527,-1.88574088633359,-0.833030587204522,-0.239529167403664,0.117424814006508,-1.95892511989175,-2.30953884300357,0.517117158021996,-1.75848736691681,0.711418338826951,0.833787053321065,2.03080355910337,1.11701662023375,-0.931867046225506,0.443341864121547,0.00621838951919799,-0.362407916413508,-0.0815848504775412,0.706492742115188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537156636624854,0.550034024546445,-3.2113809734662,-1.79016749300777,-2.35978216472571,0.463440182666378,0.571475680374795,1.02610499772561,-1.61010679436875,-1.41808019368397,-1.09831651846475,0.36687882737968,-1.6013785429211,-0.311656856101019,1.81411945355522,-1.21351350606975,-1.05609375770096,-7.8128037844469,-0.651585705104722,-2.61563595123636,-1.01094685192062,-0.0413733802025603,0.229636220233403,-1.18713664728822,-1.61706669625951,-0.567095363472986,-1.24498593624527,-1.88574088633359,-0.833030587204522,-0.239529167403664,0.117424814006508,-1.95892511989175,-2.30953884300357,0.517117158021996,-1.75848736691681,0.711418338826951,0.833787053321065,2.03080355910337,1.11701662023375,-0.931867046225506,0.443341864121547,0.00621838951919799,-0.362407916413508,-0.0815848504775412,0.706492742115188,2.36740197570943,1.79553315299031,1.10558059989862,-280706265915.262
