"","none","cremvac","liomvac","othervac","liomcremvac","liomvacother","othercremvac","all"
"1",0.936950852492177,0.952465617014769,0.96981451764394,0.968061859372857,0.96377376341277,0.969287214191296,0.962997570764546,0.969643084532383
"2",0.933519894859185,0.962328314576256,0.962265427893464,0.967052112679349,0.963250233120302,0.965971367597806,0.973810360787121,0.963383822161301
"3",0.929002766806389,0.965086257908252,0.94842819473775,0.962198118340658,0.953659972964028,0.963266176894437,0.960522524374907,0.956673299161145
"4",0.929344105820738,0.968310947125882,0.964859355395366,0.954846016995577,0.9736450107967,0.953757857684914,0.970742174922832,0.96923753931462
"5",0.950079673774325,0.970806775302733,0.973124622422469,0.951965469455075,0.967345431754523,0.956160229097722,0.973490950618964,0.962023480349484
"6",0.933105874212937,0.935988447361727,0.955920963168814,0.966505089766453,0.947983522945782,0.961638285245261,0.951287406931788,0.951968837658692
"7",0.945688061697525,0.954576187337727,0.958506200543033,0.968708465806783,0.962824440346893,0.969937694643177,0.96900036431106,0.966721317272498
"8",0.940246904191212,0.965335694597774,0.964068089967852,0.969224675412114,0.969143773466255,0.972209774567547,0.965657832617027,0.962040812207618
"9",0.918256676043722,0.966318890755495,0.962680216165671,0.968495629798289,0.951692813935971,0.952484494343878,0.9664150888569,0.965723972671316
"10",0.934597659410193,0.967040034522632,0.957859876609736,0.972235687332029,0.963940785391138,0.97381792398506,0.974241354496019,0.97254111687844
"11",0.939757747016958,0.965385314409629,0.972694452877611,0.964153919623236,0.968033020876582,0.968763364640424,0.966288537668498,0.973170404809794
"12",0.942812730251282,0.960955293861894,0.962486543013959,0.974950840491726,0.963891644939257,0.971012139272994,0.959731515875036,0.969724921814899
"13",0.933167121819246,0.965381744228189,0.959384354780749,0.970421721462179,0.970475952536446,0.969047773280248,0.968435227502081,0.964058965556399
"14",0.955645302530373,0.960215488765083,0.962890711138026,0.960954173975557,0.956425458130124,0.963316324616497,0.964363913028597,0.963694638282532
"15",0.92675963134191,0.946925229055088,0.966236232239866,0.963408740357532,0.957231362845699,0.968597189810308,0.959062149880749,0.961521872233023
"16",0.933878273374355,0.963117229615157,0.96704838649887,0.954050381360429,0.955075976269305,0.973256100997686,0.963237590575061,0.96279840393373
"17",0.919492196907409,0.938965875278355,0.964890676096436,0.982340599160584,0.957935503024355,0.962780465998707,0.960333924692128,0.954241006448808
"18",0.936627728118921,0.966580933378198,0.967566128850325,0.968291590243958,0.965836165643507,0.966818047887816,0.972659863773693,0.969960250719146
"19",0.929238132740542,0.955563404429512,0.944553995995478,0.964012298179378,0.962741394425065,0.964989602401361,0.971468775861552,0.961072215466603
"20",0.924810275829496,0.955954668843206,0.958922170339033,0.963482030021503,0.95533435607879,0.949746621239037,0.954275194488437,0.956405827049279
"21",0.918369391897259,0.967654597576469,0.964723395963079,0.97433337823724,0.953731529955618,0.965088128479335,0.971041571419155,0.97175118818294
"22",0.918816714580243,0.962248657862096,0.973908784240141,0.956586051668137,0.965141206169641,0.958303373478224,0.963904972446349,0.968474198628256
"23",0.956598597570339,0.967601431172508,0.957266529221514,0.968163810928938,0.970378551530151,0.969949613959161,0.972709998666955,0.97196942913991
"24",0.919232773260925,0.955894281902095,0.956265554627023,0.958740624596451,0.963562696892098,0.961945127598652,0.963279791872935,0.954973629607815
"25",0.932288223173978,0.952900310073735,0.969452745203022,0.966323307224756,0.959701840049341,0.963352246367956,0.966343640221957,0.966727425763097
"26",0.926472121752856,0.962558484560203,0.961695483544287,0.973178937212377,0.970717034088233,0.961312771602168,0.967467076297436,0.962945408004399
"27",0.926141505669044,0.962004444658342,0.937641466362874,0.959726312042125,0.970458271827406,0.964614555781547,0.961529750221985,0.951082970387979
"28",0.93306346403777,0.956564004429398,0.963696810496266,0.95691489455594,0.950826915291147,0.950959679715064,0.959776401970621,0.964767144068844
"29",0.936828020948129,0.962690774417346,0.969602122157473,0.973851041432081,0.960884200347584,0.959728936900384,0.97144080503877,0.976110090917621
