"","beta.1.1","beta.2.1","beta.1.2","beta.2.2","beta.1.3","beta.2.3","beta.1.4","beta.2.4"
"1435",-2.48042056710412,-1.98119387349445,-2.54067235573484,-2.62062497426215,-2.513159685821,-1.77953854612227,-2.56178063057187,-2.57260891019989
"1436",-4.34566419233983,4.08916525313861,-4.41539232195343,3.53736534645873,-4.40423525242194,4.31048000522726,-4.47701645683883,3.43435817418097
"1437",-0.598777458841961,-0.285657132009498,-0.610706000016556,-1.00023042406788,-0.618190497464994,-0.155311755827592,-0.682377979155963,-0.981566697759966
"1438",1.22992575209902,2.42654672450522,1.16895202917682,1.83218416711045,1.15464052246019,2.73883892909904,1.12121179003281,1.75711763877624
"1439",4.46443717768946,-0.871497082166394,4.3443901012251,-1.14192997263026,4.39586062555994,-0.533060637861116,4.36384063606199,-1.38589615428206
"1440",-2.49549470290146,1.39501192238201,-2.53960386603199,0.805442546091627,-2.51412570628597,1.52545587552916,-2.55199658665744,0.790261960960805
"1441",-0.197450214413463,0.559048415917321,-0.283393891370497,0.0629260683829063,-0.211661282981295,0.727364653664727,-0.230527857501454,-0.295241009106923
"1442",-2.91054317380586,-1.78320663196095,-2.97688470732762,-2.26521871015702,-2.94407260836973,-1.54367273209952,-2.98680047316615,-2.36494199067977
"1443",-3.65762032073943,1.72707687194484,-3.78426660152545,1.36034016972594,-3.76039147898236,2.18789235036739,-3.84070481435545,1.33974303258422
"1444",-2.89009266564569,3.45323096433344,-2.92601764142873,2.77261796646476,-2.935535423344,3.70214982137948,-3.02014036462635,3.00263664458545
"1445",-0.880120690463475,5.24033136839756,-0.996156464959986,4.84632109820477,-0.939983746429959,5.52123720166447,-0.993646842842368,4.58840007824093
"1446",0.887338432534465,-0.0983990076740513,0.802934695556784,-0.473816351272514,0.798292823757596,0.33118251937669,0.741959127889293,-0.487377727513328
"1447",-3.80498543101769,-1.10228376667478,-3.86466629529525,-1.76646218521156,-3.83835171269077,-0.864576024015097,-3.87952243404089,-1.7731787424679
"1448",-1.77354307373521,-1.97043172985619,-1.83245010333706,-2.52063836003506,-1.81627681426013,-1.75013636879693,-1.8538013065189,-2.4509984935557
"1449",0.823990548019755,-0.245255396869866,0.830420625992618,-1.09751679078053,0.779000786864018,-0.000771826596772771,0.723187184271962,-0.957432017599721
"1450",1.09925168731039,2.41825346995276,1.01753940210905,1.84740931466284,1.05046470958213,2.6266403848126,1.06300392550499,1.50825152401763
"1451",1.67565873294308,5.1171158328266,1.65245828981758,4.3672530023555,1.62147523717476,5.36913079365044,1.56416112431195,4.50919503924043
"1452",-0.288543926296841,1.88394598032628,-0.305564466301346,1.192328215116,-0.329022501969407,2.0790299121725,-0.393524243474087,1.31615183716836
"1453",3.08823678234114,2.29772916504399,3.03845088848288,1.63282444761055,3.01671745024051,2.61862704265109,3.02685942720251,1.46343622971329
"1454",-3.58537790938994,1.27741340468023,-3.68402439197381,0.810604842961103,-3.64495682196138,1.60359555138948,-3.65694266745979,0.615928686302384
"1455",0.236670257123388,-2.00475665435004,0.240476532181535,-2.78937181590198,0.20244529621169,-1.76899868498592,0.127741801953132,-2.59136460206908
"1456",-2.59258634591954,-1.5167239253526,-2.66894901795198,-1.9318057159863,-2.66497289124291,-1.15575573534963,-2.67424427368219,-2.10572498880088
"1457",-2.69084711162754,-0.646983885710775,-2.72790969511914,-1.31064654590435,-2.72108097280233,-0.388673946856429,-2.78909114101214,-1.27267750695094
"1458",7.70321404049028,-1.58977801026368,7.66447257303246,-2.24318590946645,7.67225922560274,-1.38045808391266,7.58541946614853,-2.04429818361987
"1459",1.36736561674082,2.90240811717689,1.33245771753486,2.34411746022624,1.33534761762277,3.09298692916344,1.26285786215955,2.41103477726003
"1460",3.17943816817696,2.41317998111798,3.1354564116088,1.81829639479676,3.11862393256005,2.70147580470401,3.11239523608033,1.63647409341126
"1461",-1.04615089146855,-0.964570771730051,-1.09062979492863,-1.56964554873058,-1.09475608130488,-0.702277934890514,-1.13343523065687,-1.62627677686652
