"","none","cremvac","liomvac","othervac","liomcremvac","liomvacother","othercremvac","all"
"1",0.990925053149203,0.995310023614393,0.998280181951749,0.989492389203822,0.996775974049072,0.994992118347404,0.993943209776432,0.993953910223588
"2",0.987626742922968,0.988824073967884,0.994691153332098,0.992169635009857,0.990532877442484,0.993709658525197,0.98906295914511,0.997105282556461
"3",0.984246577968745,0.983770208156963,0.993499055220937,0.990728673925726,0.994827468699184,0.991619878784921,0.991749202714436,0.992836476978794
"4",0.98514979123501,0.996912509584798,0.998893377361,0.990630399072975,0.996580811729641,0.997782275227794,0.99277722562877,0.994106008416831
"5",0.98286246666704,0.982739689000221,0.993533987849963,0.984751536136627,0.99413511188421,0.992343776791247,0.986788835656568,0.992329120298196
"6",0.978740131970405,0.983267492260412,0.98574257807941,0.984423566859899,0.985714684953713,0.985352081030549,0.988230206171984,0.987936340026032
"7",0.990962316859983,0.99184242792848,0.99949180715979,0.993035749262523,0.995567995910198,0.994815747341403,0.994760474173699,0.99229402769871
"8",0.984622689148808,0.990096208269448,0.995051101582715,0.9880366507401,0.995514209821734,0.993405467992879,0.99284786766584,0.994263356318264
"9",0.985828935870736,0.99134339680191,0.992581427077879,0.985712091354727,0.99319993437429,0.994029738755811,0.989096051972838,0.994163214214062
"10",0.982566485472504,0.989026282892785,0.995665904986889,0.988164923602155,0.996087052884196,0.99540047495137,0.993764023735006,0.994261790040913
"11",0.986675719565628,0.986930816093972,0.993731967662186,0.991172032526788,0.991993456584626,0.992979075608562,0.989851396328885,0.99273820036436
"12",0.96933686140234,0.97987679438046,0.982127500318257,0.98150895792047,0.98150093986077,0.989697084998988,0.980681359845234,0.988387719057244
"13",0.988589167478623,0.989776950621491,0.994239815228812,0.992857110580616,0.997124830406464,0.994404177520076,0.993675715901106,0.996088243856313
"14",1.00274449788998,1.00497606887129,1.00583699610022,0.995556751837366,1.00169791837194,1.0069809812986,1.00689521510202,0.996869042322369
"15",0.995216634434992,0.994659171927748,1.00256846523255,0.98750921814074,1.00184640404382,1.00047682677049,0.995114982321672,0.993045644992033
"16",0.988603707994324,0.99264004671697,0.990265180056164,0.992146261685416,0.993844642375171,0.991980022393574,0.99156767300063,0.993077764226359
"17",0.980764841013411,0.987360670424552,0.993456541167602,0.986173277765596,0.991265981002718,0.991373572069168,0.988184861349262,0.992771410186974
"18",0.987360142579548,0.987365061710419,0.996643894905516,0.99190183162124,0.993729056047359,0.996449139656594,0.988309090908221,0.995927305548734
"19",0.976134168242434,0.988896032832617,0.99125404390569,0.986615586749115,0.992969000447743,0.99022221337838,0.990755521956206,0.991883164563294
"20",0.993205783443381,0.981487829041659,0.996456845369199,0.99329491823436,0.996295576386518,0.998184768485873,0.988822185367341,0.996575092490898
"21",0.987485802417043,0.98828677478793,0.994293228468864,0.989847593261399,0.994309199159447,0.994195266668593,0.992208196617692,0.995525079920674
"22",0.989061714672857,0.995135497405164,0.993735825051731,0.989133889783141,0.996255899060748,0.996685647420051,0.994413867055683,0.993877705126831
"23",0.987228386704068,0.992660222421527,0.994315806003607,0.991494626871628,0.993715810329263,0.994642766026531,0.99360188907544,0.994478070659199
"24",0.977883680617039,0.984090716954741,0.992706482038264,0.981914821934123,0.994974922635582,0.99200910453777,0.986346678215708,0.993004544387889
"25",0.984801329117747,0.987913005523814,0.996184769941439,0.990606007979522,0.994939310358977,0.996486938409392,0.990644326408149,0.994934252884714
"26",0.978158123995433,0.988116588343197,0.987679722119452,0.987690238466801,0.994965098023503,0.990852399256112,0.990268155725955,0.993706588226084
"27",0.981817341731634,0.989646273095793,0.992115856544911,0.988796570597082,0.991332221756171,0.996295833832155,0.994160921607846,0.992461914467857
"28",0.979285980176384,0.975157289863853,0.990461752170407,0.988311832607196,0.989816383329792,0.98907475903959,0.982285263543458,0.991873908211036
"29",0.984896431909024,0.992902132214496,0.990297300291293,0.988181110863417,0.998709818341768,0.993515862525395,0.991264760995749,0.99643942934765
"30",0.986579034438018,0.989786795797231,0.995806506642489,0.991298721799808,0.993738734261275,0.996127456821408,0.991466169904533,0.995069968858654
"31",0.987453509347357,0.993824792146835,0.994981390757441,0.990503379442222,0.994366167183395,0.992620448129877,0.994256653399053,0.995553666877191
"32",0.988071772654126,0.991296983941205,0.993961952550276,0.992624378944959,0.992705193187537,0.992553602143842,0.990094887556942,0.994905472272801
"33",0.986908273596502,0.992504741742868,0.997269740747646,0.994287676661476,0.997164130186371,0.997567467850732,0.99544871072442,0.9985244799718
"34",0.992663163463306,0.993239741575604,0.993126057565159,0.994580060610071,0.994435882726768,0.995441584851329,0.995069218388165,0.995324362810153
"35",0.982716855515231,0.990815448069648,0.992418529689036,0.981948784059219,0.99234613148962,0.991561553268862,0.987322057757634,0.991470986357286
"36",0.986783222697822,0.988302205749554,0.991392648974745,0.989523417989638,0.991075454754239,0.99353753802286,0.987242100221647,0.990354239455355
"37",0.985135518223128,0.985876623475503,0.991921635568464,0.982317621180507,0.993324903960843,0.992330677659317,0.984560068441199,0.991344619367361
"38",0.98071617949194,0.990259402219031,0.994919112636305,0.989234007868575,0.99415265601456,0.993931105376402,0.989808965321201,0.997361689796074
"39",0.983057360555803,0.989479332521118,0.99207779580659,0.98694811380742,0.99344006768083,0.991839429063951,0.990960409876525,0.996451785700336
"40",0.981347442015142,0.985127361016924,0.996062437479259,0.989164049024851,0.994233649103778,0.991849984241715,0.988917179360398,0.991830833659422
"41",0.988950801509616,0.992003527033411,1.00563524277154,0.986933229531623,0.999210476244509,1.00077452392481,0.993182112712813,0.999116247475191
"42",0.989104967183307,0.991628871747562,0.995159667295414,0.992414332202354,0.994557586575599,0.994885556986183,0.992887768907241,0.994843465766522
"43",0.990720645874166,0.997353289142187,0.994160719003481,0.994954259280517,0.995096536609161,0.995721741320292,0.995220900099454,0.99697478487835
"44",0.988922351900013,0.983101306738556,1.00130567511929,0.994483943358986,0.999619969908934,1.00152858355013,0.995615053496386,0.993184567578224
"45",0.987137941350016,0.987529363547764,0.992569301338798,0.99217692207398,0.995639528722045,0.993448999242155,0.993066290338141,0.995185459520573
"46",0.986301840057321,0.984227098816803,0.991286369936984,0.991576340217169,0.991616459526173,0.99428126922285,0.99166480387752,0.993250205801616
"47",0.98504626298741,0.990655201979654,0.996385684438612,0.987775807108335,0.994576875202011,0.991252100824163,0.985819269670879,0.989960010195739
"48",0.986369735613175,0.985452010004355,0.992968595962247,0.990763276790896,0.991817419229186,0.992750782708418,0.992610801456008,0.994125664212944
"49",0.994067849589249,0.988905247656652,0.997257130256369,0.992505430324869,0.99299449157379,0.993868182824354,0.991927122198407,0.994586731045847
"50",0.992575287313616,0.993457444448789,0.994305869628329,0.993117724653953,0.992596844880738,0.995578903425737,0.995239329563862,0.992219630207111
