"","cremother","cremcrem","cremliom","otherother","othercrem","otherliom","liomother","liomcrem","liomliom"
"37",0.0591202771586744,0.763252506935338,0.196107861724688,0.103276080758407,0.398361835309099,0.398361835309099,0.0268774825847326,0.103009733305761,0.870112784109506
"38",0.0597125781079453,0.761578070605279,0.197375146847454,0.103959247351242,0.396148423975402,0.396148423975402,0.0269938065574182,0.10220464515474,0.870801548287842
"39",0.0603098516145489,0.759895193499957,0.198647454579897,0.10464468150975,0.393938834936845,0.393938834936845,0.0271104349564341,0.101405104882851,0.871484460160715
"40",0.060912123102795,0.758203883448416,0.19992475961615,0.105332371267594,0.391733151639984,0.391733151639984,0.0272273686533565,0.100611085483561,0.872161545863082
"41",0.0615194178565523,0.756504149104223,0.201207035922365,0.106022304566897,0.389531456942488,0.389531456942488,0.0273446085267666,0.0998225599064986,0.872832831566735
"42",0.0621317610141353,0.754795999952962,0.202494256732729,0.10671446926062,0.387333833101399,0.387333833101399,0.0274621554622197,0.0990395010608156,0.873498343476965
"43",0.06274917756316,0.753079446319635,0.203786394545605,0.10740885311495,0.385140361761585,0.385140361761585,0.0275800103522132,0.0982618818185109,0.874158107829276
"44",0.0633716923353666,0.751354499375957,0.205083421119792,0.108105443811695,0.382951123944387,0.382951123944387,0.027698174096155,0.0974896750177053,0.87481215088614
"45",0.0639993300014143,0.749621171147544,0.206385307470915,0.108804228950691,0.380766200036466,0.380766200036466,0.0278166476003316,0.0967228534658705,0.875460498933798
"46",0.0646321150656461,0.747879474520993,0.207692023867945,0.10950519605222,0.378585669778852,0.378585669778852,0.0279354317778761,0.0959613899430129,0.876103178279111
"47",0.0652700718608273,0.746129423250848,0.209003539829851,0.110208332559422,0.376409612256198,0.376409612256198,0.0280545275487364,0.0952052572048121,0.876740215246451
"48",0.0659132245428566,0.744371031966444,0.210319824122387,0.11091362584073,0.374238105886243,0.374238105886243,0.0281739358396425,0.0944544279857136,0.877371636174644
"49",0.0665615970854544,0.742604316178636,0.211640844755021,0.111621063192301,0.372071228409485,0.372071228409485,0.0282936575840749,0.0937088750019766,0.877997467413948
"50",0.0672152132748264,0.740829292286393,0.212966568978005,0.112330631840449,0.369909056879064,0.369909056879064,0.0284136937222318,0.0929685709546768,0.878617735323091
"51",0.0678740967043055,0.739045977583269,0.214296963279586,0.113042318944089,0.367751667650862,0.367751667650862,0.0285340452009971,0.0922334885326644,0.879232466266338
