"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4"
"16",3.01627046978141,0.602509379814701,2.69912310468423,0.293019750700861,-1.55299201127494,-0.601182503516838,-1.23996972480859,-1.41111715314706,-3.69539570900005,-1.33180311322147,-0.815621727887175,-3.40841380599757,0.0297681298663799,-3.84956036994498,-1.20623987280036,-1.85027962663113,-3.72588744780883,-1.68143442797843,-5.02285050692641,-1.28297514372719
"17",3.24408752963918,6.22410560734808,-5.0230042545339,1.82541089830118,1.06829218026824,-0.00858897196668429,3.85388705020566,-8.51829052885304,-0.809861781828264,1.25559908089255,-0.999435601928781,1.5480751159027,-7.9956541200247,-3.4506918120931,1.45913367445967,-1.09296836253638,2.81665723601367,-9.13007846450498,-3.70125221834222,1.27634599680615
"18",2.97801329573177,2.75820411920329,2.45528238271645,2.35814369779302,-0.149262016376801,-0.963601507549083,0.425181466115227,-1.63191355526639,-0.823031643631078,0.0842259609575189,-0.540414023633158,-0.998658297708793,0.446222361463036,-1.58187727561708,0.152321869254416,-0.706200353798605,-0.363641796609442,-1.13119592441886,-2.61580902489212,0.00936093045589011
"19",8.47313982493234,3.5369394909495,0.65255299124573,0.847910556647658,-1.06164832454392,5.64043438604501,1.93333441896328,-2.68381053595377,-1.56217240395112,-0.922577815236256,5.2581295897085,0.258589116985666,-1.2756969417828,-2.61244045359719,-0.792546452814576,3.88842247646793,-1.01096274501969,-3.62937940952875,-4.23681401805739,-0.828374736468187
"20",3.61116062915112,-2.77612686025189,3.93020934794975,1.45027471525275,-0.879539583850113,0.508832151953523,-4.81206290020036,0.523743665224292,-2.68263250469541,-0.689988365567337,0.153241064844791,-6.22914516785326,1.97110557458682,-2.3575627842983,-0.57957052848886,-1.85638629254634,-7.85147420737139,-1.40628554243288,-4.53099945646626,-0.524845231972092
"21",4.36642106601217,-1.19702658699548,4.7140669926408,0.751047956300377,-1.0024285297524,0.622130599301692,-3.52139035731928,0.171749321287296,-2.74855454079395,-0.773547207179022,1.16624021892556,-4.46693318608867,2.70836132328265,-3.67919818673446,-0.725259869971111,0.157776721815681,-5.22397836749944,0.489847810442412,-3.7444510278815,-0.774321360313001
"22",5.62865750735298,4.25358090899317,0.218452827812158,-0.304774078807133,2.40801801354349,2.61949397790678,2.54889398017975,-3.43375120483506,-2.59061939116436,2.5895939008476,1.4752416912032,0.274786006726731,-2.77703380977944,-4.98351086450869,2.79112154793626,-1.33969897031428,-1.6739599368116,-7.25536658169097,-6.5435655435156,2.91070470363299
"23",7.21256705151667,3.33563595824411,1.25120033610777,1.93607262017819,-2.60146344164128,3.76929946544307,1.54895069285949,-2.07908471605263,-1.70245660673101,-2.41969964271389,3.49915067620796,-0.701883987842965,-1.3446524286494,-3.14644913878985,-2.26564711538104,1.78913254899945,-1.94286933891888,-3.57888588685712,-3.7191145171071,-2.31813641336172
"24",2.00681401056888,4.1899324749953,8.61436152114498,5.1129158485986,-1.68737524786733,-2.32374507288685,1.25315727098701,3.81946565433641,0.339863520442058,-1.39805675796993,-2.19616343345316,-0.0630728670886185,5.93525105784561,0.974024290571936,-1.31969625378407,-2.52377431546515,-0.28317558601459,3.83875511629905,0.389371054061946,-1.43311898977985
"25",6.57189653632756,3.42158419289692,1.41338239242329,5.22425807325081,0.554026136921027,2.67987342091558,0.576810745767809,-2.97917129797588,1.27115445203055,0.808384556855842,3.02979179709142,0.114981412990484,-0.844856270602071,1.28955051202925,0.860354182259735,2.15421272439913,-1.45257158277714,-2.99048650463506,1.48885847299961,0.768338094048543
"26",2.42335381137702,3.6425942913894,6.42778210362582,2.51119259063625,-1.41520092818297,-1.02909870853718,1.26892196595932,1.95621036343574,-0.720990141680218,-1.19226390121227,-2.02320026329826,-1.31782828364906,3.25192661751536,-2.90550490529652,-1.0025381838523,-2.56068176706031,-1.14271219142462,2.15794982381945,-2.46533661736076,-1.17734789529472
"27",2.16609750400015,0.980365484456307,4.52966658460699,-0.738717927040012,-0.482442146919794,-0.702761704975827,-0.779499026261738,0.885115023967042,-4.53773459763849,-0.289813292415988,-1.47020080913424,-3.16600310297779,1.95341785342973,-4.85856816328636,-0.138489651815588,-2.24701034355061,-2.61001445365926,0.53930279796219,-4.22332500308515,-0.276824700274247
"28",3.73291338980395,1.73476923323695,0.193643414819115,-1.61421887354645,-4.07157162779253,-0.311421020935912,-0.867526782210447,-4.53559173673137,-5.8978152640659,-3.79384968391872,-0.0697395370813306,-2.01056120493623,-2.30729305183575,-6.91669157921383,-3.71479225325567,-1.71884588317927,-3.8211307259273,-5.36121369703774,-7.6039563606434,-3.72235656421102
"29",3.64784334260597,2.63266526173456,-2.75624682561544,3.37358676419884,-0.542090612893078,0.895344830729626,1.22252058413188,-5.92104146502962,0.203121281551808,-0.401085459094686,0.287227236457767,-0.659312808486948,-4.68204002864301,-0.398983017066599,-0.248659374904042,-0.893249878038791,-1.76188602139395,-7.79916447482755,-2.2997221891939,-0.246949473901984
"30",1.06460423960313,4.5583739440749,3.384442866687,3.58608263687611,1.62185891025242,-2.18858255890362,2.34729168921085,-0.600518249440462,-1.00539495122838,1.83852584008348,-2.72547352104484,-0.25752831779074,0.943285076496081,-0.986895214271235,1.94918705441211,-3.28641359670516,0.393019665317962,-0.900020168853991,0.375563631552979,1.84040484812652
"31",7.54637020066264,-0.883597877409793,2.65362378468011,4.34874915218555,-1.27638617799526,4.54585738779086,-3.68932856428035,-1.0600267068199,0.948107366670266,-1.07683272998014,3.6293494959485,-5.99284951213624,0.00676470478317464,-0.0325447138458727,-0.915026371282015,2.79455782538109,-5.22163976977245,-2.44232390568192,-0.0695772692099873,-1.00394303452398
"32",-0.523978857276596,2.56040877191299,0.971969198558847,4.87127353184133,1.42415098844489,-3.78691707332683,0.281002431366514,-2.81939977773025,1.06076012145557,1.5983100733985,-4.73465434963634,-2.00500512558074,-1.71305844714019,0.0937788619015776,1.78030740061484,-5.70180851839786,-2.39843198261564,-4.66884235428816,-0.466454072573084,1.76441756800555
"33",4.75782903901679,4.35209257453126,-0.466829361815147,6.92965967131251,2.23034561455609,1.45005716361516,1.64139533287666,-4.90925735910535,2.77796350275101,2.4784335001985,1.00840060255074,0.251637765589318,-3.22695710001089,0.998929167503689,2.58292627359662,-0.627793509353763,-0.62348958519254,-6.04696021061021,1.33969845839381,2.59229962731918
"34",4.60823384894827,5.53408895369226,0.392571315557888,1.54883394399414,-2.99657108645622,0.742438401821193,3.18527859417077,-4.1129622767814,-2.94340952624453,-2.72514851017272,0.974312008488176,2.04927922691426,-1.99729469433932,-2.91805120945813,-2.67299297247167,-0.35377013959556,1.05185256413827,-4.44901248195521,-3.53159733920082,-2.71561159844965
"35",5.04145224696494,5.72764984311438,2.82026446428947,-0.112278818664727,2.78173519081166,2.41196784683351,4.31234562687409,-0.373939569795393,-1.79034898979548,2.88622118045813,0.694634764930322,1.30754004186698,-0.32350050144965,-4.68492667050223,3.17201112552551,-0.942132913107898,-0.697307602203314,-2.82391974333069,-6.28711029411509,3.17945779665014
"36",2.51344206470234,-3.16409348773533,4.91443791854045,8.23326532451762,4.14563391387879,-0.872900238424837,-5.08201148033186,0.757871662813176,4.16251617930761,4.34528843949019,-0.840604105078998,-7.47416407537477,2.88075617570892,4.03774443577582,4.4436824675186,-2.45364131701352,-7.70988915106599,0.356385426816638,3.69120852452874,4.40367910718102
"37",3.15771458078397,5.49290515874836,6.42531399515805,0.781240240777724,-2.35471484915521,-0.839903716848793,2.93112508404377,1.38358808657253,-3.74626483687754,-2.06830201616337,-1.46373287834215,-0.04476913406232,2.87459808560532,-5.49573091347632,-1.90429606915043,-2.54239584317004,-1.02367260926842,0.592863151823799,-4.81106009919893,-1.96084712331431
"38",3.60544248894474,3.23375426149425,1.55109184758132,5.45314838087819,-0.950809606564255,0.276242338683468,0.947372063448932,-2.06000066886619,1.66199220760544,-0.72809955514032,0.0316114566991136,-0.395982764909919,-0.829703895960158,1.05827959906607,-0.620803931939894,-2.54868128524881,-2.82461936393654,-5.52970705968491,-1.44388988214986,-0.515231375828071
"39",4.69403804896547,5.84688845313609,4.37759312265963,3.06531236530866,0.12815430922951,1.91527775948358,4.0859001102329,1.1790016614044,0.339602482852619,0.293527655782151,1.58173541162695,2.06728877063166,2.598291592165,0.0304291812804242,0.398392986531718,-1.9147335682498,-1.07625607610818,-2.02032143557568,-4.62194971023494,0.561272879094768
"40",3.48658745858447,3.49031840037938,1.91853611844632,3.56091087887808,0.254399006941122,-0.752993856672638,0.554386829757371,-3.07559200308631,-0.904003692281338,0.542273698678358,-0.43868798427049,-0.898224598314797,-0.779001361520189,-0.949961073486184,0.615376485092344,-3.17198475708985,-3.50615026342618,-4.43393521482387,-4.26925326363164,0.709288762267725
"41",3.77421544506481,3.43112747279532,1.42202393927363,7.07229666420464,1.32232035192829,0.702401733599061,1.24417102849825,-1.74544985380279,4.01713729438221,1.50760071300472,-0.130996234094088,-0.571665544492074,-1.19526376724572,2.84659260799304,1.67848117723481,-1.30607455140606,-1.44862836253544,-3.44350458577194,1.20213442913396,1.56559105393646
"42",6.49257119266721,1.70291207905879,2.16023247499444,4.41543906802225,-1.12140395045776,2.99132725017265,-0.62357498002702,-2.38027369496095,-0.164240241400742,-0.905977095521127,3.09835651861211,-1.78997573869658,0.157685050904967,0.586276120076922,-0.843254053360004,0.662819299591303,-3.57159525104769,-3.22172100091849,-2.55290142380914,-0.745620156314665
"43",-1.926762390555,5.24097674061544,1.04577015533324,4.22525215722872,1.07468988966867,-5.18916273499373,3.27965635028895,-2.6742522153201,0.780547287700878,1.27363590470364,-5.43650188564683,1.80508304739672,-1.0612747840137,0.471934780602454,1.38549862800869,-7.26143147154325,0.335664901500401,-3.78679564845905,0.264361930467024,1.35867219463798
"44",5.19004977943604,6.06638943615376,2.97344277204193,1.70904975590131,-2.83046940971445,1.61043923494352,3.62795819244957,-0.795988510630661,-2.0828116108399,-2.59794193492092,1.14961277265863,1.45419899203554,0.324414228253109,-2.44097828015837,-2.47055187955585,0.338851922678637,0.885971739978292,-2.13737700512682,-2.6903102799446,-2.54259001654434
"45",0.33416070913452,4.11750161684067,2.0529164888423,3.17848364655174,-1.19533412799427,-3.29723837025176,1.60871206976842,-2.01247268007827,-2.46140254831386,-0.935891327397568,-3.42299732322074,0.816894498210031,-0.227354261351999,-0.971002310129925,-0.860720429924879,-4.68244333885727,-1.16084295367156,-3.02574761102924,-1.55880086229106,-0.882582407875348
"46",4.76033625837827,-2.41095464484787,1.61394629254545,7.75150370019465,-3.86720864594059,1.01072278547568,-4.49079346803938,-3.07140716887966,3.7705772651817,-3.61325921604454,0.547675568370142,-7.17253730075347,-1.60643844760127,1.73191445768475,-3.47309841329495,-2.53433294360357,-8.85740152746764,-5.41630756777596,0.487561945849641,-3.38986762813758
"47",2.07878605311489,4.35280042969671,7.23162034543348,5.78074322211194,0.382788048325924,-0.904692903739971,2.79579944423289,3.60262348968155,2.53388347243342,0.535060445582137,-1.27063265147969,1.12749274535145,5.17185057873507,2.36594525187661,0.659758243744389,-2.9030990860086,-0.0599824043241846,2.14597818670079,0.456892916268045,0.681201317632047
"48",0.8207155649333,4.86159592882103,2.42631557146146,2.54123091235716,-0.105014438935427,-2.28537969036717,2.85998115648435,-1.32799147549917,0.0735379846713068,0.0481071295502793,-3.11209091218294,-0.025769616679111,-0.295275775331945,-2.35597691901857,0.239744777629733,-2.76320304879385,0.924565780496211,-1.48790112003036,-0.799279919706266,0.0418003888968158
"49",4.09839542909486,4.05272942405428,-0.691309507552134,3.86045687027331,-0.663667139673334,1.10729366158608,2.6071962165202,-3.87475530347295,1.56968984552576,-0.498131455728435,0.0676406686974877,-0.896050033224193,-3.52017266015768,0.0883168674246781,-0.297972650680227,-1.24514444649662,-3.56540736172911,-5.94106311180639,-0.829154734827466,-0.349480296774351
"50",5.04458452984092,-1.37650541763799,1.08118262027575,6.72088563303718,1.31370051562796,1.94508619927922,-3.45201214347771,-2.49818006307464,2.82297499315956,1.51632890144104,1.10097044980308,-5.8828129935443,-1.38593114861803,2.48192664647968,1.65592280315829,0.618150419472177,-5.77524990014519,-3.1025729265094,3.17735266666394,1.54445875837554
"51",0.42183486937548,4.60417483704117,2.54333329891237,4.6404904858629,0.550025609575811,-2.42304324166936,2.48846732496478,-0.907214128546872,1.44771663982628,0.725598543623604,-2.98486463840693,0.303141420173236,0.408904283694259,0.769509986431752,0.860498298492407,-4.03546114424134,0.384244241481481,-1.26251027685539,0.801245834845438,0.75577395133009
"52",3.51734925271721,1.170436071667,2.15903225995296,2.30425507148772,-4.37720303318484,0.283105112470002,-0.453865827884616,-1.68640474001608,-2.11014711022648,-4.18500640582096,0.0497908361396868,-2.86910157983354,-0.205850164758293,-2.11834190229612,-4.06420415061474,-2.97798627278843,-5.28787831950024,-4.46346943676464,-5.46642061652743,-3.96033508780061
"53",4.67440047646082,4.51850693871475,4.51930114941872,1.82681675252558,-3.11533915646226,1.81964933583641,2.76250554211489,0.881641812739027,-0.714675771871748,-2.94296303724205,1.46501400066774,0.630076672518162,2.55811695588271,-1.25712915467811,-2.83772828809155,0.0263929559563559,0.0419943600388478,-0.0272151402938164,-4.06463099074975,-2.84760008450647
"54",1.49385609073141,3.28699743389609,0.896760130489676,0.332576617279714,-0.32332768830343,-2.49616562019799,0.547486695173519,-3.4855509404603,-2.93523819820575,-0.0528151576943775,-2.1736531303476,-0.579535883169562,-1.68783295334492,-3.98514911021015,0.0283906702403579,-3.84193317579863,-2.52863103065532,-4.96877796148214,-4.75493206144644,0.0387013958519972
"55",2.66940697045416,0.80009739725611,-0.481853687949185,0.376876156695914,-3.19522201913377,-0.7117683223283,-1.24805390448105,-4.72600148216526,-3.14864568198527,-2.96977884561673,-0.960480937763776,-3.05738980852571,-3.15216012891018,-3.81099585291999,-2.86031334287181,-2.1790669984833,-4.27765249998613,-5.13331069011166,-3.42212689491046,-2.95160436808225
"56",3.73504678533978,1.57858664725718,2.85727320343164,0.781449162260995,0.960492307353275,-0.290138554667583,-0.822858053139742,-1.1601100566476,-3.09916472403268,1.22973332467319,0.381123162825524,-1.60346108805539,0.847260757237975,-3.38225998597489,1.26224117188339,-0.766026609343027,-3.42090877154208,-2.22599031980072,-3.64027241801352,1.21838331996196
"57",6.10321322511452,6.54800687066219,1.83551108243388,-1.93779664551824,-5.06148865946261,2.71995788917735,3.70715810510676,-2.80954946094435,-6.42379363262417,-4.80918873889867,2.06674792000459,1.36435050876932,-1.37275787521955,-7.15889890039291,-4.67961596540665,-0.0819333117840781,0.95025033745009,-4.38304350631692,-7.47289534005458,-4.67498979230478
"58",5.64684463687403,3.32540010293422,2.33060901687711,6.18951087277424,-5.87957441538436,2.30787990854166,1.45631231014836,-1.56020889162298,3.1804570614727,-5.66687890035999,1.65667034053075,-1.14284008547695,-0.520100339382217,1.23266368363961,-5.50354199273814,1.14866400714803,-0.228966274230594,-1.89974666819793,2.26461457815403,-5.66743769827091
"59",0.301940246407352,3.7479559903718,7.66742538648623,2.37640367118106,-1.62826514679539,-4.31931772347446,0.316065783179483,2.42129724313868,-2.10761517369854,-1.2860217359493,-3.46149336387476,-0.182189261689429,5.079897972749,-1.52510103233293,-1.27171142651701,-5.17181304601525,-2.22325716329937,1.70895173169932,-2.61101644483868,-1.25958173491825
"60",3.13306135833587,-1.03711710779955,-1.47779485974894,1.56530580296737,-3.62647400788072,-0.331575770816423,-3.45432692774919,-5.54500885161305,-2.852106108216,-3.39446510501292,-0.895060652740313,-5.71307726734119,-4.68300964202461,-3.59984640094628,-3.23575431823243,-3.05959892131652,-6.74273709749185,-7.60119922723655,-4.480441539627,-3.23123899856489
"61",6.47515941154152,6.2637122101625,5.73413190771332,3.09665497470516,2.1220835030684,2.69024390186107,3.63450873936094,1.34283387222433,-1.6515671152994,2.37025584233584,2.75584612311529,1.64462517880667,3.36301091513187,-0.860881526517882,2.45498269450929,-0.0378033677382486,0.934959743676152,-1.12182013139323,-3.17221336067931,2.56743222620618
"62",5.01885361549166,4.69256098394824,2.03489715239923,1.5421777587478,2.874884771765,1.67732814269983,2.1648084509744,-1.82371666611784,-2.98015643611095,3.09490706693388,1.57409454640669,1.38514085529399,0.146790413269837,-1.89862653563568,3.16001132411328,0.422248920536809,0.281827488460515,-2.49788536292897,-3.85987209698936,3.13826337214286
"63",8.51755291481467,0.847509454187896,3.14516775368694,5.4052786011216,-1.03467978171743,5.38726558628834,-0.690350223400537,-0.548959869273416,1.10208652165037,-0.871823096648543,5.02624072018154,-2.59253465859223,0.988946230583282,1.23203401197503,-0.723786086256893,3.25924951561884,-4.19550800511211,-1.69785266318687,0.692186202227705,-0.729417425320409
"64",5.30615074510366,1.69680999604899,1.97592510460344,2.86964766872112,3.04953086688459,2.26161405283449,-0.0573450393645761,-1.28712182601831,-0.414665966105807,3.20597966192046,1.18573136459207,-3.46563004084685,-1.16818922997578,-1.78773598012126,3.42328032235808,0.126994876785106,-4.58183631529624,-3.479957570645,-1.64158755140521,3.39787197512895
"65",1.98190739217198,4.13050797866897,1.30153455693488,1.55953655386433,0.700928688227523,-1.4538586190119,1.88638067205673,-2.5391632377423,-1.6530376012992,0.924845606346945,-1.92569461281686,0.347696167564463,-1.3578437717757,-2.34088542299243,1.050184568627,-2.8343931240857,-0.644948624171549,-3.19099806252417,-2.74163535827798,0.974201077889915
"66",1.62423562774625,6.55358112701442,0.264311429634427,6.73959857472313,3.964721418114,-2.13284179490384,4.34837140064609,-4.02251668121186,2.66511886440655,4.2094102022181,-2.62551947482934,2.15197002663825,-2.60680672244727,1.6029188542179,4.33904403564447,-3.72616048769058,1.4358995656073,-4.93178857036164,1.97026557306032,4.29635566740096
"67",5.66972567122157,3.11804070550975,7.7806008618032,0.105649903666007,-0.879610100011649,1.07529895723218,0.0906060609109593,2.52888785006005,-4.73941912576878,-0.546808467690655,1.3419073960783,-1.38404031791674,4.70926539731656,-4.47570328937812,-0.493350070713061,0.354435427832104,-2.16228648615738,2.45775287893485,-4.57910173474395,-0.534113274998906
"68",2.08406893275178,-0.923020630847403,-5.55831141229478,0.0103202681850229,-0.439899724151722,-1.69837300042691,-3.49596106611239,-9.93200350508106,-3.61693675626511,-0.176041738980356,-1.16492873802395,-4.56516918190904,-7.41885550256922,-3.3913472727109,-0.153521198935277,-2.76594331487058,-5.36384126272274,-10.6949470050056,-4.03248001680135,-0.145858025894245
"69",5.37508147731837,2.3820329379869,2.1476673878384,2.43104042140532,-1.46268467871687,2.0193440487582,0.146488236056641,-1.81772666133574,-1.02620802546696,-1.25241815236837,2.32376278636553,-1.74896929251368,-0.0636826342707364,-1.67138941511794,-1.16516836915081,-0.214934535611436,-3.45195751687302,-3.33405823261621,-2.92793391596988,-1.10128793932335
"70",1.88217933376061,2.19763466236261,3.8847642101339,-1.28265213703759,-3.77621922824588,-1.55430019909266,0.731166316380555,0.298737913064512,-4.8329121710512,-3.59094304162371,-1.40903348425218,-1.3546853920388,1.89971516901571,-5.43675557116366,-3.48413371140635,-2.88335320657671,-2.01209883979385,-0.447751259242057,-7.9312179321558,-3.53992488877864
"71",4.25555977657688,-2.68677980512985,5.90578854856167,1.17301256297759,0.683560398256483,0.409146364985845,-5.58054983770439,1.69136442986064,-2.8543925964392,0.962453198116786,0.585268317826638,-6.70340241209263,3.39489056442908,-3.15474467042996,1.02262440877593,-0.535187830424556,-7.91453444568531,0.902860837190369,-3.575006481157,0.975565221273325
"72",4.29370224864252,2.20179684711685,0.222355590999008,3.71635774384576,0.720230205736991,1.48409977608644,1.35596520903382,-2.79635265855401,1.20596349251224,0.84063736575569,1.50362719810459,-0.49392746723902,-1.08809644087192,1.02902097820691,0.947845322070788,-1.43958125034821,-3.47175536629349,-5.72400653086879,-1.29299128018505,1.09851864259752
"73",9.87121024043643,1.03531374766865,3.82422378886279,4.22626814523199,-0.373776408984304,6.64472349023584,-0.766844436867214,-0.258748927841479,0.573562386003291,-0.178547036481241,6.10260269216234,-2.81260963473709,0.87444801584441,-0.96807545938985,-0.0131702224188087,4.38078661687666,-4.46634818717333,-2.06591866979116,-2.63918689092608,-0.0455314283504691
"74",1.92902314634552,7.0645142765481,1.91232771165541,5.54957192371737,-0.0565755204081134,-1.38644085304186,5.08113214086586,-1.82715213988376,2.18554793732935,0.138444586559748,-1.67027650235188,2.73321585652039,-0.464845373524111,0.510669724755725,0.278823630013496,-2.33299487214006,3.13148146328013,-2.53591367855732,-0.145167171729328,0.177244942468847
"75",3.23378466130176,-1.86734324646307,7.30348886402533,2.93562769089614,-4.4888584060116,0.209434795669297,-3.76823279953595,3.64903347593337,0.125944292868398,-4.27834716058876,-0.610569322662644,-5.71157965624151,4.56699269724509,-1.3134858718123,-4.13426955108397,-2.3115209748714,-5.85453308153731,2.23631913412782,-3.15270356198289,-4.18388104063976
"76",8.07903231663493,-1.39574960313383,2.93721025005481,5.10066117398597,2.68520629741667,4.00184855300285,-4.62208833358357,-1.98343635950421,0.337113921696176,2.97517078437753,4.05358575967823,-5.75780216611988,0.202564528372752,0.896662927692843,3.05532825043128,2.46099370949994,-6.44061486217096,-2.48931979522232,0.0447686343496045,3.04478490918283
"77",6.26884770388326,5.85531326358149,3.54262077331717,-1.92996703381256,-1.37959167063727,2.74079046210756,3.23492119821933,-0.819928749159651,-6.40108163843678,-1.13967386734727,2.6822602475949,1.77547452087498,0.781847955375911,-6.48258871359429,-1.02839336728993,0.387990132325705,-1.20982029916122,-2.68450102459889,-8.29960824647773,-0.967780962487044
"78",3.81753187720414,1.64236178487642,-0.714121180809318,-1.01724898989448,2.61131281271106,0.0513008629922438,-0.636463846810742,-5.69015350649314,-5.4246648829698,2.8643368305537,0.248120005765639,-1.66978506690016,-3.1971149560017,-4.91983910618107,2.9328510271922,-1.28645686425976,-2.72503619034092,-5.46351734765926,-4.93721364173824,2.90776727063126
