"","vacvac","vacliom","vacother","othervac","otherliom","otherother","liomvac","liomliom","liomother"
"69",0.932394337637272,0.0590873153543942,0.00851834700833425,0.934473811484578,0.053187128558298,0.0123390599571239,0.809389875876262,0.184239009700327,0.00637111442341046
"70",0.93045742174654,0.0607531297724084,0.00878944848105173,0.932578331701926,0.0546892857003093,0.0127323825977645,0.804718539260919,0.188731916738208,0.00654954400087278
"71",0.928469178857759,0.0624621838490096,0.00906863729323085,0.930631968420851,0.0562305612838045,0.0131374702953439,0.799960950258728,0.193307031793797,0.00673201794747566
"72",0.926428492333452,0.0642153859251406,0.00935612174140724,0.928633589815507,0.0578117826308245,0.0135546275536687,0.795116897877558,0.197964523495413,0.00691857862702815
"73",0.924334235440104,0.0660136510693552,0.00965211349054104,0.926582052705787,0.0594337834297173,0.0139841638644963,0.790186242655718,0.202704491049427,0.00710926629485498
"74",0.922185272163584,0.0678579003345877,0.0099568275018284,0.924476203331049,0.0610974030647199,0.0144263936042307,0.785168919476754,0.207526961560654,0.00730411896259221
"75",0.919980458089245,0.0697490599602833,0.0102704819504719,0.922314878189035,0.0628034858951643,0.0148816359158011,0.780064940330143,0.212431887407388,0.00750317226246951
"76",0.917718641348963,0.0716880605181148,0.0105932981329223,0.920096904942413,0.0645528804826048,0.0153502145749825,0.774874397006009,0.217419143682488,0.00770645931150324
"77",0.915398663637344,0.0736758359995565,0.0109255003631,0.917821103395384,0.0663464387642016,0.0158324578404144,0.76959746371164,0.222488525712311,0.00791401057604922
"78",0.913019361299244,0.0757133228436506,0.0112673158571053,0.915486286542689,0.0681850151707432,0.0163286982865678,0.764234399597253,0.22763974666556,0.00812585373718702
"79",0.910579566490707,0.0778014589033697,0.0116189746059236,0.913091261693333,0.0700694656877559,0.0168392726189109,0.758785551178184,0.232872435264386,0.00834201355742968
"80",0.908078108415293,0.079941182349069,0.011980709235638,0.910634831671258,0.0720006468582187,0.0173645214705232,0.75325135464044,0.238186133610287,0.00856251174927333
"81",0.905513814637715,0.0821334305076208,0.0123527548546644,0.908115796095091,0.0739794147254902,0.0179047891794185,0.747632338016432,0.243580295137449,0.00878736684611955
"82",0.902885512476529,0.0843791386359381,0.0127353488875332,0.905532952739002,0.0760066237151566,0.0184604235458415,0.741929123217596,0.249054282706284,0.00901659407612016
"83",0.900192030477517,0.0866792386277298,0.0131287308947532,0.902885098976559,0.0780831254546226,0.0190317755688185,0.736142427910608,0.254607366849884,0.0092502052395082
"84",0.897432199969222,0.0890346576524744,0.0135331423783036,0.900171033309335,0.0802097675294015,0.0196191991612639,0.73027306722397,0.26023872418604,0.00948820858999077
"85",0.894604856701913,0.0914463167257658,0.0139488265723214,0.897389556981833,0.0823873921752068,0.0202230508429603,0.724321955271886,0.265947436007326,0.00973060872078802
"86",0.891708842571059,0.0939151292103722,0.0143760282185691,0.89453947568412,0.0846168349051133,0.0208436894107672,0.718290106482603,0.271732487061488,0.00997740645590883
"87",0.888743007426161,0.0964419992475462,0.0148149933262926,0.891619601343325,0.0868989230712377,0.0214814755854379,0.712178636718701,0.277592764534043,0.0102285987472559
"88",0.885706210965541,0.099027820118353,0.0152659689161061,0.888628754004936,0.0892344743605917,0.0221367716344719,0.705988764177247,0.283527057244601,0.0104841785781525
"89",0.882597324717403,0.101673472535021,0.0157292027475759,0.885565763804551,0.091624295224978,0.0228099409704708,0.699721810058255,0.289534055067867,0.0107441348738779
"90",0.879415234107207,0.104379822862585,0.0162049430302086,0.882429473030438,0.0940691792450424,0.0235013477245198,0.693379198990491,0.295612348589718,0.0110084524197909
"91",0.876158840611035,0.107147721271374,0.0166934381175901,0.87921873827697,0.0965699054288531,0.0242113562941774,0.686962459204379,0.301760429008012,0.0112771117876086
"92",0.872827063994319,0.10997799982121,0.017194936184471,0.875932432688624,0.0991272364456573,0.0249403308657187,0.680473222442585,0.307976688287026,0.0115500892703892
"93",0.869418844634884,0.112871470478476,0.0177096848866396,0.872569448293876,0.101741916795768,0.025688634910356,0.673913223599728,0.314259419573522,0.0118273568267497
"94",0.86593314592889,0.115828923067628,0.0182379310034823,0.869128698427909,0.104414670917854,0.0264566306542374,0.667284300083705,0.320606817881472,0.0121088820348225
"95",0.862368956777815,0.118851123158993,0.0187799200631915,0.865609120242645,0.107146201235239,0.0272446785221157,0.660588390892153,0.32701698105142,0.0123946280564272
"96",0.858725294154159,0.121938809895197,0.0193358959506443,0.862009677302127,0.109937186143197,0.028053136554676,0.65382753539878,0.333487910989322,0.0126845536118986
"97",0.85500120574309,0.125092693758861,0.0199061004980491,0.858329362260805,0.112788277939581,0.0288823597996146,0.647003871845531,0.340017515188491,0.0129786129659777
"98",0.851195772656742,0.128313454284728,0.0204907730585305,0.854567199621776,0.115700100701547,0.0297326996766765,0.64011963553787,0.346603608537003,0.0132767559251274
"99",0.847308112217339,0.131601737719755,0.0210901500629062,0.850722248571472,0.118673248111549,0.0306045033169785,0.633177156741848,0.353243915411559,0.0135789278465928
"100",0.843337380804798,0.134958154635209,0.0217044645599927,0.84679360588674,0.121708281236187,0.0314981128770734,0.626178858283093,0.359936072057432,0.0138850696594753
"101",0.839282776763876,0.138383277495253,0.0223339457408718,0.842780408909671,0.124805726261978,0.0324138648283503,0.61912725284931,0.366677629252653,0.0141951178980369
"102",0.835143543365346,0.141877638187012,0.0229788184476412,0.838681838584934,0.127966072192559,0.0333520892225073,0.612024939999444,0.373466055253157,0.0145090047473995
"103",0.830918971815115,0.145441725517609,0.0236393026672762,0.834497122553717,0.131189768512297,0.0343131089339862,0.604874602884186,0.380298739014074,0.0148266581017404
"104",0.826608404304529,0.149075982684139,0.0243156130113326,0.830225538297787,0.134477222821795,0.0352972388804184,0.597679004684092,0.387172993680877,0.0151480016350306
"105",0.822211237094563,0.152780804723107,0.0250079581823293,0.825866416326467,0.137828798451238,0.0363047852222941,0.590440984773137,0.394086060342566,0.0154729548842967
"106",0.81772692362591,0.156556535946329,0.0257165404277615,0.821419143398716,0.141244812058045,0.0373360445432385,0.583163454617101,0.401035112037575,0.0158014333453244
"107",0.81315497764637,0.160403467370821,0.0264415549828095,0.816883165771781,0.144725531215763,0.0383913030124564,0.57584939341771,0.408017258001633,0.016133348580658
"108",0.808494976346344,0.164321834150728,0.0271831895029271,0.812257992467257,0.14827117200166,0.0394708355310834,0.568501843514962,0.415029548145354,0.0164686083396834
"109",0.803746563492576,0.168311813019815,0.0279416234876094,0.807543198544693,0.151881896590939,0.0405749048643685,0.561123905561516,0.422068977747965,0.016807116690519
"110",0.798909452549698,0.172373519753538,0.0287170276967642,0.802738428372231,0.155557810865972,0.0417037607617965,0.553718733484395,0.429132492352234,0.0171487741633712
"111",0.793983429778565,0.176507006660207,0.0295095635612279,0.797843398883122,0.159298962049432,0.0428576390674464,0.546289529250596,0.436216992844452,0.0174934779049523
"112",0.788968357299752,0.180712260111159,0.0303193825890885,0.792857902806307,0.163105336370624,0.0440367608230693,0.538839537454398,0.44331934070211,0.0178411218434918
"113",0.783864176110092,0.184989198120311,0.0311466257695971,0.787781811858697,0.16697685677475,0.0452413313665532,0.531372039745284,0.450436363390899,0.0181915968638166
"114",0.778670909039598,0.189337667983838,0.0319914229765636,0.782615079886146,0.170913380685228,0.0464715394286251,0.523890349116426,0.457564859891659,0.018544790991915
"115",0.773388663635675,0.193757443991078,0.0328538923732475,0.777357745939636,0.174914697829544,0.0477275562308195,0.516397804074558,0.464701606337092,0.0189005895883492
"116",0.768017634961075,0.198248225218065,0.0337341398208602,0.772009937272663,0.178980528139426,0.0490095345879111,0.508897762712848,0.471843361737324,0.0192588755498276
"117",0.762558108291735,0.202809633415365,0.0346322582928995,0.766571872245395,0.183110519736429,0.0503176080181765,0.501393596708977,0.478986873772818,0.0196195295182048
"118",0.757010461700281,0.207441211002086,0.0355483272976323,0.761043863120788,0.187304247014211,0.0516518898650007,0.493888685271175,0.486128884632691,0.019982430096134
"119",0.751375168510784,0.212142419178088,0.0364824123111277,0.755426318737528,0.191561208828984,0.0530124724334872,0.486386409055241,0.493266136876198,0.0203474540685611
"120",0.745652799610179,0.216912636166496,0.0374345642233242,0.749719747044432,0.195880826809709,0.054399426145859,0.478890144075824,0.500395379294959,0.0207144766292172
"121",0.739844025601663,0.221751155598657,0.0384048187996794,0.743924757480779,0.200262443799669,0.055812798719552,0.471403255635243,0.507513372753514,0.0210833716112422
"122",0.733949618785401,0.22665718505359,0.0393931961610096,0.738042063186978,0.204705322441028,0.0572526143719943,0.463929092293018,0.514616895985931,0.0214540117210507
"123",0.727970454951956,0.231629844763876,0.0403997002841685,0.732072483029971,0.209208643913883,0.0587188730561462,0.456470979899028,0.521702751326436,0.0218262687745366
"124",0.721907514974045,0.23666816649971,0.0414243185262454,0.726016943427931,0.213771506841143,0.0602115497309263,0.44903221571279,0.528767770352503,0.0222000139347071
"125",0.7157618861825,0.241771092642523,0.0424670211749766,0.719876479958987,0.218392926370328,0.0617305936706856,0.441616062630791,0.535808819419379,0.0225751179498308
"126",0.709534763512721,0.246937475459216,0.0435277610280636,0.713652238739087,0.223071833443019,0.0632759278178944,0.434225743543109,0.542822805065699,0.022951451391192
"127",0.703227450408374,0.252166076587555,0.0446064730040719,0.707345477554514,0.227807074262293,0.0648474481831935,0.426864435839729,0.549806679270721,0.02332888488955
"128",0.696841359469732,0.257455566742719,0.0457030737875493,0.700957566735159,0.23259740996793,0.0664450232969116,0.419535266085999,0.556757444544582,0.0237072893694189
