"","vacvac","vacother","vaccrem","cremvac","cremother","cremcrem","othervac","otherother","othercrem"
"57",0.962545810577906,0.00588930527016186,0.0315648841519321,0.892028260716276,0.00970790124421398,0.0982638380395098,0.965636439702652,0.00853916772092113,0.0258243925764271
"58",0.961701604295888,0.00608404501955443,0.0322143506845574,0.889857291245473,0.0100132836675024,0.100129425087025,0.964821557339189,0.00882182252082544,0.0263566201399855
"59",0.960838399947856,0.00628509505058151,0.0328765050015625,0.887646948628758,0.0103277529562041,0.102025298415038,0.963987106616826,0.00911364196823935,0.0268992514149349
"60",0.959955783554846,0.00649265233768792,0.0335515641074659,0.885396708072651,0.0106515521866247,0.103951739740725,0.963132625369361,0.00941491173067297,0.0274524628999664
"61",0.959053333163151,0.00670691956636974,0.0342397472704791,0.883106046131909,0.0109849295223715,0.105909024345719,0.962257641540992,0.00972592568760189,0.0280164327714057
"62",0.958130618755377,0.00692810527298018,0.0349412759716431,0.880774441148905,0.0113281382469978,0.107897420604097,0.961361673048196,0.0100469861241994,0.028591340827605
"63",0.957187202164541,0.00715642398638755,0.0356563738490717,0.878401373710565,0.0116814367925108,0.109917189496924,0.96044422764458,0.0103784039269428,0.0291773684284776
"64",0.956222636991518,0.00739209637140243,0.0363852666370793,0.875986327123075,0.012045088763476,0.111968584113449,0.959504802789136,0.010720498780913,0.0297746984299506
"65",0.955236468526156,0.00763534937388194,0.0371281820999621,0.873528787904503,0.0124193629564428,0.114051849139054,0.958542885518307,0.0110735993685904,0.0303835151131028
"66",0.954228233672397,0.00788641636740897,0.0378853499601944,0.871028246295487,0.0128045333744119,0.116167220330101,0.957557952322318,0.0114380435699287,0.0310040041077533
"67",0.953197460877768,0.00814553730143399,0.0386570018207983,0.868484196788067,0.0132008792360559,0.118314923975877,0.956549469026272,0.0118141786634744,0.0316363523102535
"68",0.952143670067609,0.00841295885075586,0.039443371081635,0.865896138672756,0.013608684979401,0.120495176347843,0.955516890676493,0.0122023615282731,0.0322807477952342
"69",0.951066372584431,0.00868893456620671,0.0402446928493626,0.863263576603861,0.0140282402596721,0.122708183136466,0.954459661432662,0.0126029588462878,0.0329373797210506
"70",0.949965071132808,0.00897372502639345,0.0410612038407984,0.860586021183065,0.0144598399409959,0.124954138875939,0.953377214466309,0.0130163473050282,0.0336064382286626
"71",0.948839259730248,0.00926759799033621,0.0418931422794161,0.857862989561205,0.0149037840816573,0.127233226357138,0.952268971866248,0.0134429138000695,0.0342881143336821
"72",0.947688423664465,0.00957082855082964,0.0427407477847052,0.855094006058175,0.0153603779125949,0.12954561602923,0.951134344551575,0.0138830556371117,0.0349825998113135
"73",0.946512039457547,0.00988369928834006,0.0436042612541127,0.852278602800811,0.015829931808823,0.131891465390366,0.949972732192886,0.0143371807332068,0.0356900870739074
"74",0.945309574837482,0.0102065004252355,0.0444839247372825,0.849416320378558,0.0163127612534618,0.13427091836798,0.948783523142401,0.0148057078167534,0.0364107690408456
"75",0.944080488717567,0.0105395299801313,0.0453799813023016,0.846506708516712,0.0168091867940578,0.13668410468923,0.947566094373704,0.0152890666258307,0.0371448390004655
"76",0.942824231184223,0.0108830939221163,0.0462926748936603,0.843549326766925,0.0173195339908744,0.139131139242201,0.946319811431852,0.0157876981044133,0.0378924904637345
"77",0.941540243493763,0.0112375063246102,0.0472222501816272,0.840543745214627,0.0178441333568338,0.141612121428539,0.945044028394645,0.0163020545959794,0.0386539170093755
"78",0.940227958078683,0.011603089518582,0.0481689524027355,0.837489545202982,0.0183833202887909,0.144127134508227,0.943738087845862,0.0168326000339918,0.0394293121201459
