"","vacvac","vaccrem","vacother","vacliom","cremvac","cremcrem","cremother","cremliom","othervac","othercrem","otherother","otherliom","liomvac","liomcrem","liomother","liomliom"
"38",0.952162965276208,0.00308798342442632,0.0208542861470179,0.0238947651523475,0.910407908360489,0.00525174673891348,0.0669811164659312,0.0173592284346665,0.956857334103652,0.00448507907531044,0.0170908991009357,0.0215666877201021,0.906195556984296,0.00253213898899227,0.00958724981235803,0.0816850542143534
"39",0.950948150719236,0.0031888194728897,0.0212748805821755,0.024588149225699,0.908460932503099,0.00541855428467629,0.0682729810539081,0.0178475321583162,0.955735760190594,0.00463201727712644,0.0174374030598824,0.0221948194723968,0.90369267730577,0.00261093340773023,0.0097660541587949,0.0839303351277046
"40",0.94970312222206,0.00329283812299862,0.0217032317823289,0.025300807872613,0.906474506469177,0.00559039104649865,0.0695864137636016,0.0183486887207226,0.954585481072101,0.00478361896865264,0.0177903726298396,0.0228405273294068,0.901129652342341,0.0026919794045606,0.00994745299997413,0.0862309152531243
"41",0.948427189715511,0.00340013320520236,0.0221394480076794,0.0260332290716072,0.904447985619337,0.00576739383912836,0.0709216296388285,0.0188629909027062,0.953405813816979,0.00494002299854298,0.0181499012289218,0.0235042619555564,0.89850541735378,0.00277532963004845,0.0101314490563874,0.0885878039597846
"42",0.947119651333375,0.00351080091935506,0.0225836373000166,0.0267859104472538,0.902380722569734,0.00594970239053228,0.0722788392278572,0.019390735811877,0.952196062747646,0.00510137179245292,0.0185160822532929,0.0241864832066078,0.895818909985177,0.00286103729021056,0.0103180431750399,0.091002009549572
"43",0.945779793450089,0.00362493987042419,0.0230359073771124,0.0275593593023746,0.900272067609325,0.00613745935915589,0.0736582482113032,0.019932224820216,0.950955519418707,0.00526781141085509,0.0188890089934881,0.0248876601769495,0.893069071665121,0.00294915611044772,0.0105072342427855,0.0934745379816455
"44",0.944406890735885,0.00374265110314891,0.0234963655216319,0.0283540926393342,0.898121369140733,0.00633081034845181,0.0750600570177691,0.0204877634930462,0.949683462610982,0.00543949160550746,0.019268774546114,0.025608271237396,0.890254849074236,0.00303974029655061,0.0106990190985217,0.0960063915306915
"45",0.943000206230415,0.00386403813551496,0.0239651184644024,0.0291706371696671,0.89592797414529,0.0065299039184918,0.0764844604272043,0.0210576615090139,0.948379158342049,0.00561656587437906,0.019655471720782,0.0263488040627897,0.887375195684827,0.00313284449269146,0.0108933924443988,0.0985985673780824
"46",0.941558991435963,0.00398920699090579,0.0244422722618844,0.0300095293112465,0.893691228672843,0.00673489159447107,0.077931647161987,0.0216422325706992,0.947041859894383,0.00579919151482644,0.0200491929421271,0.027109755648663,0.884429073372155,0.00322852373631808,0.0110903467562099,0.101252056135317
"47",0.940082486431349,0.00411826622878211,0.0249279321676936,0.030871315172175,0.891410478356861,0.00694592787190868,0.079401799465761,0.0222417943054696,0.945670807862239,0.00598752967480305,0.020450030146767,0.0278916323161907,0.88141545409767,0.00332683340987132,0.0112898721931472,0.103967840299312
"48",0.938569920007698,0.00425132697373442,0.0254222024980227,0.0317565505205445,0.889085068955376,0.00716317021834252,0.0808950926700913,0.0228566681561901,0.944265230218441,0.00618174540187106,0.0208580746750564,0.0286949497046314,0.878333321664298,0.0034278291892525,0.0114919565071206,0.106746892639329
"49",0.937020509827247,0.00438850294274559,0.025925186490818,0.0326658007391895,0.886714346918249,0.00738677907131265,0.082411694749036,0.0234871792614026,0.942824342402304,0.00638200768977379,0.0212734171574948,0.0295202327504272,0.875181673543628,0.00353156698897387,0.0116965849518561,0.109590174515542
"50",0.935433462606415,0.00452991047049261,0.0264369861585691,0.0335996407645231,0.884297659981224,0.00761691783242233,0.0839517658617682,0.0241336563245854,0.941347347429938,0.00658848952231339,0.0216961473956469,0.0303680156521014,0.871959522774574,0.00363810290393166,0.0119037401920027,0.112498634129492
"51",0.933807974324389,0.00467566853250879,0.0269577021345785,0.0345586550085238,0.88183435778721,0.00785375285726157,0.0855154578834208,0.0247964314721078,0.93983343602823,0.00680136791426669,0.0221263542374405,0.0312388418200623,0.868665899932795,0.00374749314774991,0.0121134022124964,0.115473204706959
