"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta_raw.1.1","beta_raw.2.1","beta_raw.3.1","beta_raw.4.1","beta_raw.5.1","beta_raw.1.2","beta_raw.2.2","beta_raw.3.2","beta_raw.4.2","beta_raw.5.2","beta_raw.1.3","beta_raw.2.3","beta_raw.3.3","beta_raw.4.3","beta_raw.5.3"
"13",3.60995059911622,3.6339054163412,4.04323414629879,2.40733996351601,-0.322282932446336,-1.94384058061645,-1.49263753732178,-1.07603974859149,-3.44987354414796,0.0216902101887079,-0.27019056489904,-0.545227863086838,1.39682297856487,-2.35866291068012,-0.0817464991129985,0,0,0,0,0,3.60995059911622,3.6339054163412,4.04323414629879,2.40733996351601,-0.322282932446336,-1.94384058061645,-1.49263753732178,-1.07603974859149,-3.44987354414796,0.0216902101887079,-0.27019056489904,-0.545227863086838,1.39682297856487,-2.35866291068012,-0.0817464991129985
"14",3.42220390499829,3.35296194317828,3.81113130304199,2.14239407994987,-0.298693723904976,-1.2068673754032,-0.786380556367878,-0.485794039201334,-2.65661867288665,-0.0359014737059827,0.0819755077663704,-0.252033905877792,1.55652033880792,-1.99073125177878,-0.112346374093073,0,0,0,0,0,3.42220390499829,3.35296194317828,3.81113130304199,2.14239407994987,-0.298693723904976,-1.2068673754032,-0.786380556367878,-0.485794039201334,-2.65661867288665,-0.0359014737059827,0.0819755077663704,-0.252033905877792,1.55652033880792,-1.99073125177878,-0.112346374093073
"15",3.53702178001825,3.85131566434927,3.67335891161127,2.29905557986223,-0.310978373669081,-1.77989457538713,-1.55270989471942,-1.08830201565579,-3.09676285637916,0.00671122916452095,-0.560691031784592,-0.962870827433771,0.785397716904539,-2.58433719580064,-0.0560747391640913,0,0,0,0,0,3.53702178001825,3.85131566434927,3.67335891161127,2.29905557986223,-0.310978373669081,-1.77989457538713,-1.55270989471942,-1.08830201565579,-3.09676285637916,0.00671122916452095,-0.560691031784592,-0.962870827433771,0.785397716904539,-2.58433719580064,-0.0560747391640913
"16",3.38686111282191,3.6150203221544,3.51795447830656,2.1310277055732,-0.302246693572978,-1.71907694348792,-1.11314011572066,-0.844150488908502,-2.99266342127128,-0.00328238647110202,-0.144133922329771,0.0130362880094339,1.3069955277991,-1.94778070932234,-0.0977096482886712,0,0,0,0,0,3.38686111282191,3.6150203221544,3.51795447830656,2.1310277055732,-0.302246693572978,-1.71907694348792,-1.11314011572066,-0.844150488908502,-2.99266342127128,-0.00328238647110202,-0.144133922329771,0.0130362880094339,1.3069955277991,-1.94778070932234,-0.0977096482886712
"17",3.41896397145952,3.47731055218683,3.47397129214862,2.14089872166457,-0.299297369707142,-2.32605116469551,-1.916719213852,-1.75944179887689,-3.71235443411909,0.073195273140536,-0.219605243204267,-0.466128377259954,1.21027913854126,-2.14856549896047,-0.0898252278766473,0,0,0,0,0,3.41896397145952,3.47731055218683,3.47397129214862,2.14089872166457,-0.299297369707142,-2.32605116469551,-1.916719213852,-1.75944179887689,-3.71235443411909,0.073195273140536,-0.219605243204267,-0.466128377259954,1.21027913854126,-2.14856549896047,-0.0898252278766473
"18",3.68119159107494,3.88973750132634,3.88122175576404,2.4458445169336,-0.317371565856352,-1.6997929790945,-1.14451810299926,-1.09670251556345,-3.24930587033761,0.0117527115626537,-0.0881448983720462,-0.375843499667563,1.15114208253753,-2.12463490754427,-0.0870210231336942,0,0,0,0,0,3.68119159107494,3.88973750132634,3.88122175576404,2.4458445169336,-0.317371565856352,-1.6997929790945,-1.14451810299926,-1.09670251556345,-3.24930587033761,0.0117527115626537,-0.0881448983720462,-0.375843499667563,1.15114208253753,-2.12463490754427,-0.0870210231336942
"19",3.30532115362121,3.57765552473362,3.60211435170438,2.05248780500668,-0.292695789493682,-2.77025255501396,-2.16253318395137,-2.12003812040435,-4.06433572371813,0.0939814610191213,-0.378112347963782,-0.338171657194626,0.846303056097802,-2.47974848525011,-0.0738191142431754,0,0,0,0,0,3.30532115362121,3.57765552473362,3.60211435170438,2.05248780500668,-0.292695789493682,-2.77025255501396,-2.16253318395137,-2.12003812040435,-4.06433572371813,0.0939814610191213,-0.378112347963782,-0.338171657194626,0.846303056097802,-2.47974848525011,-0.0738191142431754
"20",3.47663222753201,3.33384060971651,3.69622339736896,2.20920122491594,-0.300233686226485,-2.43609752740668,-1.92611684081721,-1.49883606377414,-3.71592857663916,0.0725613081303559,-0.278028551948562,-0.604360025931363,1.12704356636029,-2.31772832937643,-0.0744066230433291,0,0,0,0,0,3.47663222753201,3.33384060971651,3.69622339736896,2.20920122491594,-0.300233686226485,-2.43609752740668,-1.92611684081721,-1.49883606377414,-3.71592857663916,0.0725613081303559,-0.278028551948562,-0.604360025931363,1.12704356636029,-2.31772832937643,-0.0744066230433291
"21",3.53651160131576,3.49800601351275,3.7690187991202,2.17186059067919,-0.306181527100969,-1.87615826007967,-1.49414335632508,-0.855703503374358,-3.33046048322452,0.0228387979529461,-0.0104232290394301,0.341823860373635,1.44859178099336,-2.06918089710522,-0.110278356018099,0,0,0,0,0,3.53651160131576,3.49800601351275,3.7690187991202,2.17186059067919,-0.306181527100969,-1.87615826007967,-1.49414335632508,-0.855703503374358,-3.33046048322452,0.0228387979529461,-0.0104232290394301,0.341823860373635,1.44859178099336,-2.06918089710522,-0.110278356018099
"22",3.56119784306347,3.61067911941746,3.92736550627331,2.32627166848966,-0.312323095951053,-1.63302824557514,-1.14163970763248,-0.645809260727134,-2.82895026521171,0.00313443852646524,0.0625343505442204,0.173241681318799,1.50090971810941,-1.78818068908677,-0.119119344812521,0,0,0,0,0,3.56119784306347,3.61067911941746,3.92736550627331,2.32627166848966,-0.312323095951053,-1.63302824557514,-1.14163970763248,-0.645809260727134,-2.82895026521171,0.00313443852646524,0.0625343505442204,0.173241681318799,1.50090971810941,-1.78818068908677,-0.119119344812521
"23",3.37725205469048,3.48059049751894,3.6075622556705,2.17025413992203,-0.300909925016929,-2.23864511313653,-1.756016104279,-1.69087067670053,-3.68320506348048,0.0586182731851334,-0.18513877964196,-0.450282805685694,1.19369485346692,-2.27351451404642,-0.0867448245811725,0,0,0,0,0,3.37725205469048,3.48059049751894,3.6075622556705,2.17025413992203,-0.300909925016929,-2.23864511313653,-1.756016104279,-1.69087067670053,-3.68320506348048,0.0586182731851334,-0.18513877964196,-0.450282805685694,1.19369485346692,-2.27351451404642,-0.0867448245811725
"24",3.26257456750936,3.40949235344762,3.57211229846243,2.01278815429848,-0.287574690759885,-1.61971676315357,-1.17426403652289,-0.736762927456894,-2.86186307751164,-0.0157983815742625,-0.486672274647479,-0.639703641179703,0.93192877097325,-2.58280397440492,-0.0568281342041848,0,0,0,0,0,3.26257456750936,3.40949235344762,3.57211229846243,2.01278815429848,-0.287574690759885,-1.61971676315357,-1.17426403652289,-0.736762927456894,-2.86186307751164,-0.0157983815742625,-0.486672274647479,-0.639703641179703,0.93192877097325,-2.58280397440492,-0.0568281342041848
"25",3.47329393963177,3.72704222925006,3.7978208831398,2.25811393729774,-0.309361147911272,-2.03887593774061,-1.48214786497219,-1.21437079483822,-3.45801043044444,0.0467786851663669,-0.201330273803813,-0.384229056639751,1.30062105338816,-2.16095805626009,-0.0881695269105604,0,0,0,0,0,3.47329393963177,3.72704222925006,3.7978208831398,2.25811393729774,-0.309361147911272,-2.03887593774061,-1.48214786497219,-1.21437079483822,-3.45801043044444,0.0467786851663669,-0.201330273803813,-0.384229056639751,1.30062105338816,-2.16095805626009,-0.0881695269105604
"26",3.06770813816302,3.17874664970904,3.17319766381685,1.85647986999093,-0.265514488612824,-2.21288140808452,-1.80899984958457,-1.53063009080352,-3.63078721579587,0.0556210424092122,-0.877747566094816,-1.20232318104646,0.386961372092849,-2.98511379367654,-0.0219488454188049,0,0,0,0,0,3.06770813816302,3.17874664970904,3.17319766381685,1.85647986999093,-0.265514488612824,-2.21288140808452,-1.80899984958457,-1.53063009080352,-3.63078721579587,0.0556210424092122,-0.877747566094816,-1.20232318104646,0.386961372092849,-2.98511379367654,-0.0219488454188049
"27",3.37507733023937,3.57823114677528,3.70927156135828,2.02917391695897,-0.293818803743027,-2.03059755692492,-1.18018955550253,-1.00261278203181,-3.46251656216536,0.0315803064646981,-0.831164758931654,-1.3889834781083,0.630138175649313,-3.2344785523733,-0.010509963592655,0,0,0,0,0,3.37507733023937,3.57823114677528,3.70927156135828,2.02917391695897,-0.293818803743027,-2.03059755692492,-1.18018955550253,-1.00261278203181,-3.46251656216536,0.0315803064646981,-0.831164758931654,-1.3889834781083,0.630138175649313,-3.2344785523733,-0.010509963592655
"28",3.38287591467496,3.42197029394474,3.79748747314336,1.98699498136723,-0.28533395919322,-1.99218498730998,-1.48028891981906,-1.11658045390365,-3.68629008572853,0.0449536032083639,-0.0430262878144072,-0.11127657163904,1.66866487649161,-1.98985703792268,-0.100011337272266,0,0,0,0,0,3.38287591467496,3.42197029394474,3.79748747314336,1.98699498136723,-0.28533395919322,-1.99218498730998,-1.48028891981906,-1.11658045390365,-3.68629008572853,0.0449536032083639,-0.0430262878144072,-0.11127657163904,1.66866487649161,-1.98985703792268,-0.100011337272266
"29",3.51987477767783,3.32221424666359,3.6991672433344,2.26889014431991,-0.304029801034544,-1.91695805769447,-1.47472301316926,-0.910101030831519,-3.13756941903448,0.0118726357427007,-0.136747649721294,-0.224716738052001,1.19429848340238,-2.00557543531836,-0.0872413882517067,0,0,0,0,0,3.51987477767783,3.32221424666359,3.6991672433344,2.26889014431991,-0.304029801034544,-1.91695805769447,-1.47472301316926,-0.910101030831519,-3.13756941903448,0.0118726357427007,-0.136747649721294,-0.224716738052001,1.19429848340238,-2.00557543531836,-0.0872413882517067
"30",3.46509925629163,3.67986473850048,3.90585494152093,2.29200653034425,-0.307277720941125,-2.11135441451944,-1.55062337680206,-1.04402753089616,-3.29872883144076,0.0293325684594371,-0.0370450118367004,-0.148823475773438,1.5493831998733,-1.90153345608265,-0.106739931963031,0,0,0,0,0,3.46509925629163,3.67986473850048,3.90585494152093,2.29200653034425,-0.307277720941125,-2.11135441451944,-1.55062337680206,-1.04402753089616,-3.29872883144076,0.0293325684594371,-0.0370450118367004,-0.148823475773438,1.5493831998733,-1.90153345608265,-0.106739931963031
"31",3.48996018427034,3.61386719535954,3.8023777142666,2.21651779646931,-0.308041502904115,-1.87649438845622,-1.54139441883603,-1.11725552245337,-3.32805788879106,0.0157533744634192,-0.0903649469908645,-0.216084266489888,1.32551826856147,-2.13395111537561,-0.100228870359607,0,0,0,0,0,3.48996018427034,3.61386719535954,3.8023777142666,2.21651779646931,-0.308041502904115,-1.87649438845622,-1.54139441883603,-1.11725552245337,-3.32805788879106,0.0157533744634192,-0.0903649469908645,-0.216084266489888,1.32551826856147,-2.13395111537561,-0.100228870359607
"32",3.31705343906536,3.42324310050787,3.74307248360428,2.27437785094798,-0.299445344267906,-2.02246879136163,-1.52262390282212,-1.18913545521606,-3.08675724879832,0.0256071954249185,-0.21982487589412,-0.0460021844968884,1.57269330468055,-2.04534547095589,-0.101198838200664,0,0,0,0,0,3.31705343906536,3.42324310050787,3.74307248360428,2.27437785094798,-0.299445344267906,-2.02246879136163,-1.52262390282212,-1.18913545521606,-3.08675724879832,0.0256071954249185,-0.21982487589412,-0.0460021844968884,1.57269330468055,-2.04534547095589,-0.101198838200664
"33",3.54435103862895,3.76592424593814,3.85610491733434,2.3225232562378,-0.318758537841698,-1.6571118127922,-1.28911625615238,-0.847785513167048,-3.26162924463924,-0.00102291770120145,-0.0976557204538269,-0.28858704037395,1.46990093669982,-2.08512093216908,-0.106503090271191,0,0,0,0,0,3.54435103862895,3.76592424593814,3.85610491733434,2.3225232562378,-0.318758537841698,-1.6571118127922,-1.28911625615238,-0.847785513167048,-3.26162924463924,-0.00102291770120145,-0.0976557204538269,-0.28858704037395,1.46990093669982,-2.08512093216908,-0.106503090271191
"34",3.56718601878712,3.56058916846657,3.79807871725611,2.31631570355496,-0.315245674322081,-1.95585027099815,-1.76969716632585,-1.16288913450906,-3.44084635629732,0.0375181026185733,0.237214568964055,0.213239060389675,1.5053048919283,-1.53837241995086,-0.132336791507153,0,0,0,0,0,3.56718601878712,3.56058916846657,3.79807871725611,2.31631570355496,-0.315245674322081,-1.95585027099815,-1.76969716632585,-1.16288913450906,-3.44084635629732,0.0375181026185733,0.237214568964055,0.213239060389675,1.5053048919283,-1.53837241995086,-0.132336791507153
"35",3.32909587326632,3.72707448454777,3.53068783630149,2.06992345285791,-0.291714859706816,-1.61335142284691,-1.12840813643317,-0.70333158015947,-3.01553570697494,0.00300701459618348,-0.462552005469561,-0.0110040322526008,1.13546068599984,-2.3142524924716,-0.0698888851995764,0,0,0,0,0,3.32909587326632,3.72707448454777,3.53068783630149,2.06992345285791,-0.291714859706816,-1.61335142284691,-1.12840813643317,-0.70333158015947,-3.01553570697494,0.00300701459618348,-0.462552005469561,-0.0110040322526008,1.13546068599984,-2.3142524924716,-0.0698888851995764
"36",3.2984113661883,3.47743559390576,3.82169813895047,2.12322872118962,-0.288903315746318,-2.44205096590331,-1.56005693362463,-1.29971571105086,-3.92441296884111,0.0675225021442288,-0.135741615942424,0.098605536088933,1.47773120783731,-2.21648865877492,-0.0961669875892981,0,0,0,0,0,3.2984113661883,3.47743559390576,3.82169813895047,2.12322872118962,-0.288903315746318,-2.44205096590331,-1.56005693362463,-1.29971571105086,-3.92441296884111,0.0675225021442288,-0.135741615942424,0.098605536088933,1.47773120783731,-2.21648865877492,-0.0961669875892981
"37",3.28464831872065,3.44136175395637,3.57271843976995,1.92816534694948,-0.281674300813812,-2.30482261431063,-1.78357265394672,-1.44272113800271,-3.61613707359522,0.0626469287142312,-0.654519963045154,-0.705783155030235,0.924637653839068,-2.64031538060564,-0.0383262884578275,0,0,0,0,0,3.28464831872065,3.44136175395637,3.57271843976995,1.92816534694948,-0.281674300813812,-2.30482261431063,-1.78357265394672,-1.44272113800271,-3.61613707359522,0.0626469287142312,-0.654519963045154,-0.705783155030235,0.924637653839068,-2.64031538060564,-0.0383262884578275
"38",3.31879674771064,3.23885466804921,3.58084761887464,2.00453999849258,-0.281418580318476,-1.62696002956525,-1.33932613829951,-0.838026968221243,-2.93820478632804,0.00521863200542165,-0.187729050090594,-0.195780595411567,1.30989442844542,-2.24831298338461,-0.0893187371228194,0,0,0,0,0,3.31879674771064,3.23885466804921,3.58084761887464,2.00453999849258,-0.281418580318476,-1.62696002956525,-1.33932613829951,-0.838026968221243,-2.93820478632804,0.00521863200542165,-0.187729050090594,-0.195780595411567,1.30989442844542,-2.24831298338461,-0.0893187371228194
"39",3.32787161197862,3.33176073602124,3.69317570233562,1.98879512316287,-0.279015851207833,-2.50599161233695,-1.96185298562133,-1.41162189797472,-3.88840642589102,0.0678141945933611,-0.311523827624494,-0.362072339294232,1.30388864664662,-2.36463504638633,-0.0826007866886986,0,0,0,0,0,3.32787161197862,3.33176073602124,3.69317570233562,1.98879512316287,-0.279015851207833,-2.50599161233695,-1.96185298562133,-1.41162189797472,-3.88840642589102,0.0678141945933611,-0.311523827624494,-0.362072339294232,1.30388864664662,-2.36463504638633,-0.0826007866886986
"40",3.49776315905272,3.70024909420152,3.75145362407391,2.23843188081572,-0.30520995662777,-1.97406957449144,-1.4800487774032,-0.959196104394453,-3.35251555836184,0.0160538126253616,-0.13512528919558,0.14212779062902,1.48378430732574,-2.12870018074832,-0.100154903442822,0,0,0,0,0,3.49776315905272,3.70024909420152,3.75145362407391,2.23843188081572,-0.30520995662777,-1.97406957449144,-1.4800487774032,-0.959196104394453,-3.35251555836184,0.0160538126253616,-0.13512528919558,0.14212779062902,1.48378430732574,-2.12870018074832,-0.100154903442822
"41",3.36388159495652,3.36343335341384,3.57313457558073,2.12602485072618,-0.290303344077551,-2.32191358711729,-1.52638544756639,-1.40988644758568,-3.66467269395608,0.0616074605448831,-0.406928136177072,-0.607453353511751,1.05096297647901,-2.3560012337477,-0.0608041205560837,0,0,0,0,0,3.36388159495652,3.36343335341384,3.57313457558073,2.12602485072618,-0.290303344077551,-2.32191358711729,-1.52638544756639,-1.40988644758568,-3.66467269395608,0.0616074605448831,-0.406928136177072,-0.607453353511751,1.05096297647901,-2.3560012337477,-0.0608041205560837
"42",3.45824501912922,3.36628555677128,3.54213407594768,2.06888635916837,-0.286403249370362,-2.06511678674029,-1.88598177931979,-1.62799248742717,-3.39732963206888,0.0577145706130492,-0.362272444507485,-0.966836620894778,1.02773398750192,-2.50415730143407,-0.0549169416520129,0,0,0,0,0,3.45824501912922,3.36628555677128,3.54213407594768,2.06888635916837,-0.286403249370362,-2.06511678674029,-1.88598177931979,-1.62799248742717,-3.39732963206888,0.0577145706130492,-0.362272444507485,-0.966836620894778,1.02773398750192,-2.50415730143407,-0.0549169416520129
"43",3.29016585118152,3.64659854131964,3.50229729319185,1.94294233103385,-0.278144964029521,-2.12749782176557,-1.69919450191006,-1.30811398939033,-3.68441600163359,0.0449050469734784,-0.265950983780484,-0.583894402473105,1.0576201586669,-2.39474593031405,-0.0716317066223098,0,0,0,0,0,3.29016585118152,3.64659854131964,3.50229729319185,1.94294233103385,-0.278144964029521,-2.12749782176557,-1.69919450191006,-1.30811398939033,-3.68441600163359,0.0449050469734784,-0.265950983780484,-0.583894402473105,1.0576201586669,-2.39474593031405,-0.0716317066223098
"44",3.43599455511083,3.68402080931422,3.69979013486428,2.11316123233428,-0.300628530608728,-2.16914289029974,-1.48649788406313,-1.11252903876001,-3.54524674654131,0.0401143160739526,-0.036604491483325,-0.155062074630994,1.53131893937481,-1.90084354790481,-0.107252694298397,0,0,0,0,0,3.43599455511083,3.68402080931422,3.69979013486428,2.11316123233428,-0.300628530608728,-2.16914289029974,-1.48649788406313,-1.11252903876001,-3.54524674654131,0.0401143160739526,-0.036604491483325,-0.155062074630994,1.53131893937481,-1.90084354790481,-0.107252694298397
"45",3.47158005624902,3.4049354877299,3.54095247249463,2.08817333436205,-0.296751985105198,-2.15889447667334,-1.81760565517699,-1.79359359906611,-3.42271882965424,0.0467352705092874,-0.442488381128353,-0.504427493487487,0.738473365353684,-2.50277986952931,-0.0554547349839534,0,0,0,0,0,3.47158005624902,3.4049354877299,3.54095247249463,2.08817333436205,-0.296751985105198,-2.15889447667334,-1.81760565517699,-1.79359359906611,-3.42271882965424,0.0467352705092874,-0.442488381128353,-0.504427493487487,0.738473365353684,-2.50277986952931,-0.0554547349839534
"46",3.654297437415,3.7615814954777,3.8179110176765,2.30831862450098,-0.321202882521748,-1.82073612539295,-1.01705259131987,-1.04752282309658,-3.14173394733742,0.00664125676972134,-0.104166669900722,-0.00504980395604342,1.18097415985199,-2.28282294933001,-0.0971162641687726,0,0,0,0,0,3.654297437415,3.7615814954777,3.8179110176765,2.30831862450098,-0.321202882521748,-1.82073612539295,-1.01705259131987,-1.04752282309658,-3.14173394733742,0.00664125676972134,-0.104166669900722,-0.00504980395604342,1.18097415985199,-2.28282294933001,-0.0971162641687726
"47",3.41690967183073,3.54188761099337,3.68698199479548,2.15546979479473,-0.29606836695912,-2.5139825212939,-1.86926345138658,-1.59701090060346,-4.00381450305354,0.0804822577638688,-0.266867988841694,-0.374567013962063,1.01845669456541,-2.38598007806343,-0.0675525451329931,0,0,0,0,0,3.41690967183073,3.54188761099337,3.68698199479548,2.15546979479473,-0.29606836695912,-2.5139825212939,-1.86926345138658,-1.59701090060346,-4.00381450305354,0.0804822577638688,-0.266867988841694,-0.374567013962063,1.01845669456541,-2.38598007806343,-0.0675525451329931
"48",3.51334594042814,3.49140295448324,3.84617930347582,2.25743162883298,-0.304035332259633,-1.88119140523809,-1.58686447946792,-1.07319625040858,-3.29423727615939,0.0323571215481046,-0.203618113384202,-0.32181066475411,1.25365553524001,-2.28234295997669,-0.0845889474720653,0,0,0,0,0,3.51334594042814,3.49140295448324,3.84617930347582,2.25743162883298,-0.304035332259633,-1.88119140523809,-1.58686447946792,-1.07319625040858,-3.29423727615939,0.0323571215481046,-0.203618113384202,-0.32181066475411,1.25365553524001,-2.28234295997669,-0.0845889474720653
