"","beta.1.1","beta.1.2","beta.1.3","beta.1.4"
"635",0.356116340434883,0.213042618666802,0.37664148980144,0.141876143415261
"636",1.36975152824098,1.21793332472766,1.3988496267263,1.16442116975291
"637",3.1731716691371,3.03198629122531,3.20259494074677,2.96780820628638
"638",-3.04126570167014,-3.17780593435298,-3.01477122973459,-3.25970010531644
"639",4.45121168554165,4.29252284974429,4.46766172232384,4.23037883076903
"640",0.93683871241111,0.792159512890057,0.96296803728601,0.739806191858375
"641",2.06281661848676,1.92539164208529,2.08623884538332,1.84581729771016
"642",2.13826626449213,1.98752095381086,2.16896344779602,1.90029215807741
"643",-2.34193650055453,-2.48429625045892,-2.3172312556603,-2.55067727523055
"644",-4.1842111701113,-4.33445948018193,-4.15131437020802,-4.38943844801518
"645",4.25147574477365,4.08880358399731,4.28189419726655,4.05595954010371
"646",-1.61656604297045,-1.75978008508963,-1.59558571696292,-1.84305948740384
"647",-2.80868848200915,-2.9495291965822,-2.795010705909,-3.07123560572385
"648",-0.625646012529272,-0.788641707664579,-0.595560705564034,-0.832578575197253
"649",-1.69520197553991,-1.84767340694683,-1.67106836529059,-1.94246593724568
"650",0.204469100545442,0.0658958372054748,0.226453875964877,-0.0166500493339246
"651",2.41774400021148,2.25714428606643,2.44649587768418,2.20168279589809
"652",1.25534324731454,1.13020147706912,1.27532001886304,1.04477135123399
"653",1.6702791155003,1.50910435209091,1.69780248671778,1.40994938608534
"654",0.233886022615792,0.101500210734108,0.261824435187294,0.0302355532212474
"655",-3.7831277912349,-3.90884597350978,-3.7517276646449,-4.00756787325457
"656",0.193545159418299,0.0318704871144937,0.215796545662365,-0.0348168173960798
"657",-0.142326393719973,-0.27961816479049,-0.111216729188463,-0.342371482339707
"658",0.765441300433996,0.630752771092656,0.794489577269359,0.552169568342071
"659",-1.90557940650929,-2.03699180358332,-1.88149179000532,-2.10679003813252
"660",-2.63418298121913,-2.7805707063129,-2.59309989293165,-2.84809333088337
"661",-3.108779821009,-3.2533836497496,-3.07208287868939,-3.29410291645367
"662",-2.61518273834128,-2.75283913578416,-2.59168839874126,-2.82723727378472
"663",0.881119418066459,0.731466064989124,0.903341280015241,0.641006740168525
"664",-0.0433152325380348,-0.193989340157067,-0.0202470984322686,-0.280825338002006
"665",-1.9021310023513,-2.05660661428213,-1.8852088190187,-2.13642180569561
"666",1.29700139204287,1.15857322781057,1.32848037935189,1.06473385814731
"667",-3.00258607183845,-3.16198182226954,-2.97339376056757,-3.21653972272937
"668",1.41754284866385,1.24811263241925,1.43030009313968,1.17609642518456
"669",3.11712367164714,2.97168288143624,3.14128933178404,2.86948746591688
"670",0.547269073734835,0.416191468480314,0.572895846142412,0.330460325218866
"671",-2.32747256743686,-2.46624797505408,-2.30490684489118,-2.56796226851726
"672",-1.26930856673286,-1.42760088012218,-1.24284949541633,-1.48739713640881
"673",1.8721577378337,1.71798103919417,1.89948815796505,1.69769472429542
"674",0.208563739105491,0.0567407678337244,0.240946547020124,-0.00315960310374387
"675",2.1411941113409,2.01039760425999,2.17272585344196,1.93307960811979
"676",4.23477345915316,4.0894203155639,4.26918940711321,4.04079465557845
"677",-1.47940723164123,-1.61868341587219,-1.45773662832607,-1.67963823509096
"678",-2.12317619227381,-2.25592250108291,-2.08723898633678,-2.32240526931033
"679",1.09315463186232,0.937059969424193,1.12019978138841,0.875422136631083
"680",-0.0849434595925961,-0.220274063758829,-0.0478604788852399,-0.24586547548781
"681",-0.688735603624688,-0.831263681990693,-0.659401521125403,-0.88263014164265
"682",-1.99153467289915,-2.1030776450775,-1.96138234344723,-2.19936834494568
"683",-0.127618725409619,-0.275241209302844,-0.104781056264391,-0.349538616628049
"684",-1.6254643049571,-1.78274771776732,-1.60130577440802,-1.82317274308945
"685",1.88841825931317,1.74041608556825,1.9237996578037,1.67546653050314
"686",0.802061594210921,0.645685439218517,0.827267845519302,0.559561232064885
"687",0.365093363026581,0.206581704221015,0.385843707088489,0.131596816753487
"688",-2.81359200794021,-2.95911589289812,-2.77403959374517,-3.06076623841131
"689",4.21485518500924,4.05652969770556,4.22845402993293,3.99806154391731
"690",-2.07846369616036,-2.20739241209206,-2.05517643839767,-2.30910541538701
"691",-0.519098119138844,-0.656593994508446,-0.48862651947654,-0.711626761144111
"692",0.924528794392422,0.770225311244227,0.93810832761693,0.694027754811689
"693",-2.66809529535918,-2.80074540143291,-2.64225467415266,-2.86142590913256
"694",2.9148127153375,2.76408379159036,2.93704809199971,2.67371620793144
"695",-1.97467344978893,-2.13101379086878,-1.94941810694802,-2.19405651113129
"696",-2.62648345500966,-2.7385853664525,-2.59062754530105,-2.82668394308221
"697",-0.462720207796002,-0.611906495067449,-0.442797994440356,-0.667124920849484
"698",1.41338967298762,1.25724990993544,1.43053887258997,1.1783258424855
"699",3.45457491138282,3.32162136855607,3.49782319908172,3.25755724360083
"700",-0.673233553802414,-0.851368960572748,-0.657501033934437,-0.904027765645811
"701",3.11228626741549,2.9861974506513,3.12261832193216,2.88500419688361
"702",2.19217513475452,2.02290441130855,2.21602546048072,1.9877642695991
"703",-0.290850689193621,-0.454026038997616,-0.277775703028536,-0.521673339757923
"704",-0.0734478657197013,-0.215792176758825,-0.0530545904187397,-0.24799960742647
"705",0.194978734878803,0.0473137499293288,0.216983788564402,-0.0134209938773817
"706",0.509583423960417,0.382270941672812,0.535206057466135,0.306436460784359
"707",1.65724371093875,1.52873953867973,1.6874660078626,1.45009854865684
"708",-2.6575703638109,-2.78405038943106,-2.63750023264501,-2.8454935706525
"709",0.469692236292043,0.321654018218976,0.495813255645975,0.249130879275755
"710",1.94996269221796,1.78784476929122,1.97821157073139,1.75475466546953
"711",2.86191124366618,2.72809756705797,2.89072131386259,2.65852138619069
"712",2.98566901865158,2.84056972021771,3.01353601785546,2.74876186788264
"713",-0.75319664726373,-0.897897275305429,-0.72176329889672,-0.95384840539516
"714",0.780266860970623,0.640749506987264,0.803066262828464,0.561993132837346
"715",0.367594119576521,0.234420047616974,0.397978507162358,0.137140404156636
"716",2.59006565368888,2.43923094450274,2.62003518144358,2.40063312164188
"717",-3.70916080298332,-3.85577187730187,-3.68157900587599,-3.91740725269976
"718",-2.10751124542169,-2.24973320139423,-2.07971970462149,-2.34628101722109
"719",3.08330805988691,2.95579655075669,3.12623396088911,2.87917352196366
"720",1.892212616106,1.74657155949355,1.91471926906741,1.68787721068509
"721",0.204057440266474,0.0664354113758376,0.231050544483302,-0.0203977050122339
"722",0.703018480951365,0.566727327305329,0.728699250300735,0.485822323512703
"723",1.38272624697562,1.24292526092197,1.42110735233166,1.17242816910049
"724",-0.521197850858954,-0.662182138926127,-0.495769650643942,-0.773461916263834
